NodeID,PacketNo,Iteration,RSSI,AbsTime,RecordedTime,Horizontal Distance (m),Vertical Distance RX (m),Vertical Distance TX (m)
1,11088,0,-35,0601090,00000000,2,2.15,0.9
1,11089,0,-35,0601121,00000000,2,2.15,0.9
1,11090,0,-35,0601152,00000000,2,2.15,0.9
1,11091,0,-36,0601183,00000000,2,2.15,0.9
1,11092,0,-36,0601214,00000000,2,2.15,0.9
1,11093,0,-36,0601245,00000000,2,2.15,0.9
1,11094,0,-36,0601276,00000000,2,2.15,0.9
1,11095,0,-36,0601308,00000000,2,2.15,0.9
1,11096,0,-36,0601339,00000000,2,2.15,0.9
1,11097,0,-36,0601370,00000000,2,2.15,0.9
1,11098,0,-36,0601401,00000000,2,2.15,0.9
1,11099,0,-36,0601432,00000000,2,2.15,0.9
1,11100,0,-36,0601463,00000000,2,2.15,0.9
1,11101,0,-36,0601495,00000000,2,2.15,0.9
1,11102,0,-36,0601526,00000000,2,2.15,0.9
1,11103,0,-36,0601557,00000000,2,2.15,0.9
1,11104,0,-36,0601588,00000000,2,2.15,0.9
1,11105,0,-36,0601619,00000000,2,2.15,0.9
1,11106,0,-36,0601650,00000000,2,2.15,0.9
1,11107,0,-36,0601681,00000000,2,2.15,0.9
1,11108,0,-36,0601713,00000000,2,2.15,0.9
1,11109,0,-36,0601744,00000000,2,2.15,0.9
1,11110,0,-37,0601775,00000000,2,2.15,0.9
1,11111,0,-37,0601806,00000000,2,2.15,0.9
1,11112,0,-37,0601837,00000000,2,2.15,0.9
1,11113,0,-37,0601868,00000000,2,2.15,0.9
1,11114,0,-37,0601900,00000000,2,2.15,0.9
1,11115,0,-37,0601931,00000000,2,2.15,0.9
1,11116,0,-37,0601962,00000000,2,2.15,0.9
1,11117,0,-37,0601993,00000000,2,2.15,0.9
1,11118,0,-37,0602024,00000000,2,2.15,0.9
1,11119,0,-37,0602055,00000000,2,2.15,0.9
1,11120,0,-37,0602086,00000000,2,2.15,0.9
1,11121,0,-37,0602118,00000000,2,2.15,0.9
1,11122,0,-37,0602149,00000000,2,2.15,0.9
1,11123,0,-37,0602180,00000000,2,2.15,0.9
1,11124,0,-37,0602211,00000000,2,2.15,0.9
1,11125,0,-37,0602242,00000000,2,2.15,0.9
1,11126,0,-37,0602273,00000000,2,2.15,0.9
1,11127,0,-37,0602305,00000000,2,2.15,0.9
1,11128,0,-37,0602336,00000000,2,2.15,0.9
1,11129,0,-37,0602367,00000000,2,2.15,0.9
1,11130,0,-37,0602398,00000000,2,2.15,0.9
1,11131,0,-37,0602429,00000000,2,2.15,0.9
1,11132,0,-37,0602460,00000000,2,2.15,0.9
1,11133,0,-37,0602491,00000000,2,2.15,0.9
1,11134,0,-37,0602523,00000000,2,2.15,0.9
1,11135,0,-37,0602554,00000000,2,2.15,0.9
1,11136,0,-36,0602585,00000000,2,2.15,0.9
1,11137,0,-37,0602616,00000000,2,2.15,0.9
1,11138,0,-36,0602647,00000000,2,2.15,0.9
1,11139,0,-36,0602678,00000000,2,2.15,0.9
1,11140,0,-37,0602710,00000000,2,2.15,0.9
1,11141,0,-36,0602741,00000000,2,2.15,0.9
1,11142,0,-37,0602772,00000000,2,2.15,0.9
1,11143,0,-36,0602803,00000000,2,2.15,0.9
1,11144,0,-36,0602834,00000000,2,2.15,0.9
1,11145,0,-36,0602865,00000000,2,2.15,0.9
1,11146,0,-36,0602896,00000000,2,2.15,0.9
1,11147,0,-37,0602928,00000000,2,2.15,0.9
1,11148,0,-37,0602959,00000000,2,2.15,0.9
1,11149,0,-37,0602990,00000000,2,2.15,0.9
1,11150,0,-37,0603021,00000000,2,2.15,0.9
1,11151,0,-36,0603052,00000000,2,2.15,0.9
1,11152,0,-36,0603083,00000000,2,2.15,0.9
1,11153,0,-36,0603115,00000000,2,2.15,0.9
1,11154,0,-36,0603146,00000000,2,2.15,0.9
1,11155,0,-36,0603177,00000000,2,2.15,0.9
1,11156,0,-36,0603208,00000000,2,2.15,0.9
1,11157,0,-36,0603239,00000000,2,2.15,0.9
1,11158,0,-36,0603270,00000000,2,2.15,0.9
1,11159,0,-36,0603301,00000000,2,2.15,0.9
1,11160,0,-36,0603333,00000000,2,2.15,0.9
1,11161,0,-36,0603364,00000000,2,2.15,0.9
1,11162,0,-36,0603395,00000000,2,2.15,0.9
1,11163,0,-36,0603426,00000000,2,2.15,0.9
1,11164,0,-36,0603457,00000000,2,2.15,0.9
1,11165,0,-36,0603488,00000000,2,2.15,0.9
1,11166,0,-36,0603519,00000000,2,2.15,0.9
1,11167,0,-36,0603551,00000000,2,2.15,0.9
1,11168,0,-36,0603582,00000000,2,2.15,0.9
1,11169,0,-36,0603613,00000000,2,2.15,0.9
1,11170,0,-36,0603644,00000000,2,2.15,0.9
1,11171,0,-36,0603675,00000000,2,2.15,0.9
1,11172,0,-36,0603706,00000000,2,2.15,0.9
1,11173,0,-36,0603738,00000000,2,2.15,0.9
1,11174,0,-36,0603769,00000000,2,2.15,0.9
1,11175,0,-36,0603800,00000000,2,2.15,0.9
1,11176,0,-36,0603831,00000000,2,2.15,0.9
1,11177,0,-36,0603862,00000000,2,2.15,0.9
1,11178,0,-36,0603893,00000000,2,2.15,0.9
1,11179,0,-36,0603924,00000000,2,2.15,0.9
1,11180,0,-36,0603956,00000000,2,2.15,0.9
1,11181,0,-36,0603987,00000000,2,2.15,0.9
1,11182,0,-36,0604018,00000000,2,2.15,0.9
1,11183,0,-36,0604049,00000000,2,2.15,0.9
1,11184,0,-36,0604080,00000000,2,2.15,0.9
1,11185,0,-36,0604111,00000000,2,2.15,0.9
1,11186,0,-36,0604143,00000000,2,2.15,0.9
1,11187,0,-36,0604174,00000000,2,2.15,0.9
1,11188,0,-36,0604205,00000000,2,2.15,0.9
1,11189,0,-36,0604236,00000000,2,2.15,0.9
1,11190,0,-36,0604267,00000000,2,2.15,0.9
1,11191,0,-36,0604298,00000000,2,2.15,0.9
1,11192,0,-36,0604329,00000000,2,2.15,0.9
1,11193,0,-36,0604361,00000000,2,2.15,0.9
1,11194,0,-36,0604392,00000000,2,2.15,0.9
1,11195,0,-36,0604423,00000000,2,2.15,0.9
1,11196,0,-36,0604454,00000000,2,2.15,0.9
1,11197,0,-36,0604485,00000000,2,2.15,0.9
1,11198,0,-37,0604516,00000000,2,2.15,0.9
1,11199,0,-37,0604548,00000000,2,2.15,0.9
1,11200,0,-37,0604579,00000000,2,2.15,0.9
1,11201,0,-37,0604610,00000000,2,2.15,0.9
1,11202,0,-37,0604641,00000000,2,2.15,0.9
1,11203,0,-37,0604672,00000000,2,2.15,0.9
1,11204,0,-37,0604703,00000000,2,2.15,0.9
1,11205,0,-37,0604734,00000000,2,2.15,0.9
1,11206,0,-37,0604766,00000000,2,2.15,0.9
1,11207,0,-37,0604797,00000000,2,2.15,0.9
1,11208,0,-37,0604828,00000000,2,2.15,0.9
1,11209,0,-37,0604859,00000000,2,2.15,0.9
1,11210,0,-37,0604890,00000000,2,2.15,0.9
1,11211,0,-37,0604921,00000000,2,2.15,0.9
1,11212,0,-37,0604953,00000000,2,2.15,0.9
1,11213,0,-37,0604984,00000000,2,2.15,0.9
1,11214,0,-37,0605015,00000000,2,2.15,0.9
1,11215,0,-37,0605046,00000000,2,2.15,0.9
1,11216,0,-37,0605077,00000000,2,2.15,0.9
1,11217,0,-37,0605108,00000000,2,2.15,0.9
1,11218,0,-37,0605139,00000000,2,2.15,0.9
1,11219,0,-37,0605171,00000000,2,2.15,0.9
1,11220,0,-37,0605202,00000000,2,2.15,0.9
1,11220,0,-37,0605233,00000000,2,2.15,0.9
1,11221,0,-37,0605264,00000000,2,2.15,0.9
1,11222,0,-37,0605295,00000000,2,2.15,0.9
1,11223,0,-37,0605326,00000000,2,2.15,0.9
1,11224,0,-37,0605358,00000000,2,2.15,0.9
1,11225,0,-37,0605389,00000000,2,2.15,0.9
1,11226,0,-37,0605420,00000000,2,2.15,0.9
1,11227,0,-37,0605451,00000000,2,2.15,0.9
1,11228,0,-37,0605482,00000000,2,2.15,0.9
1,11229,0,-37,0605513,00000000,2,2.15,0.9
1,11230,0,-37,0605544,00000000,2,2.15,0.9
1,11231,0,-37,0605576,00000000,2,2.15,0.9
1,11232,0,-37,0605607,00000000,2,2.15,0.9
1,11233,0,-37,0605638,00000000,2,2.15,0.9
1,11234,0,-37,0605669,00000000,2,2.15,0.9
1,11235,0,-37,0605700,00000000,2,2.15,0.9
1,11236,0,-37,0605731,00000000,2,2.15,0.9
1,11237,0,-37,0605763,00000000,2,2.15,0.9
1,11238,0,-37,0605794,00000000,2,2.15,0.9
1,11239,0,-37,0605825,00000000,2,2.15,0.9
1,11240,0,-37,0605856,00000000,2,2.15,0.9
1,11241,0,-37,0605887,00000000,2,2.15,0.9
1,11242,0,-37,0605918,00000000,2,2.15,0.9
1,11243,0,-37,0605949,00000000,2,2.15,0.9
1,11244,0,-37,0605981,00000000,2,2.15,0.9
1,11245,0,-37,0606012,00000000,2,2.15,0.9
1,11246,0,-37,0606043,00000000,2,2.15,0.9
1,11247,0,-37,0606074,00000000,2,2.15,0.9
