NodeID,PacketNo,Iteration,RSSI,AbsTime,RecordedTime,Horizontal Distance (m),Vertical Distance RX (m),Vertical Distance TX (m),Shift (m),Tx angle (deg),Rx Angle (deg),Orientation
1,13480,0,-41,0502102,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13481,0,-42,0502133,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13482,0,-42,0502164,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13483,0,-42,0502195,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13484,0,-42,0502226,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13485,0,-42,0502258,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13486,0,-42,0502289,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13487,0,-42,0502320,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13488,0,-42,0502351,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13489,0,-42,0502382,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13490,0,-42,0502413,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13491,0,-42,0502445,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13492,0,-41,0502476,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13493,0,-40,0502507,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13494,0,-40,0502538,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13495,0,-40,0502569,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13496,0,-40,0502600,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13497,0,-39,0502631,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13498,0,-39,0502663,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13499,0,-39,0502694,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13500,0,-39,0502725,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13501,0,-39,0502756,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13502,0,-39,0502787,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13503,0,-40,0502818,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13504,0,-40,0502850,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13505,0,-40,0502881,00000000,2.6,1.1,1.2,0,120,0,vertical
1,13506,0,-40,0502912,00000000,2.6,1.1,1.2,0,120,0,vertical
