NodeID,PacketNo,Iteration,RSSI,AbsTime,RecordedTime,Horizontal Distance (m),Vertical Distance RX (m),Vertical Distance TX (m),Shift (m),Tx angle (deg),Rx Angle (deg),Orientation
1,2489,0,-49,0692932,00000000,2,1.8,1,0,0,0,flat
1,2490,0,-49,0692963,00000000,2,1.8,1,0,0,0,flat
1,2491,0,-49,0692994,00000000,2,1.8,1,0,0,0,flat
1,2492,0,-49,0693025,00000000,2,1.8,1,0,0,0,flat
1,2493,0,-49,0693056,00000000,2,1.8,1,0,0,0,flat
1,2494,0,-49,0693087,00000000,2,1.8,1,0,0,0,flat
1,2495,0,-49,0693119,00000000,2,1.8,1,0,0,0,flat
1,2496,0,-49,0693150,00000000,2,1.8,1,0,0,0,flat
1,2497,0,-49,0693181,00000000,2,1.8,1,0,0,0,flat
1,2498,0,-49,0693212,00000000,2,1.8,1,0,0,0,flat
1,2499,0,-49,0693243,00000000,2,1.8,1,0,0,0,flat
1,2500,0,-49,0693274,00000000,2,1.8,1,0,0,0,flat
1,2501,0,-49,0693305,00000000,2,1.8,1,0,0,0,flat
1,2502,0,-49,0693337,00000000,2,1.8,1,0,0,0,flat
1,2503,0,-49,0693368,00000000,2,1.8,1,0,0,0,flat
1,2504,0,-49,0693399,00000000,2,1.8,1,0,0,0,flat
1,2505,0,-49,0693430,00000000,2,1.8,1,0,0,0,flat
1,2506,0,-49,0693461,00000000,2,1.8,1,0,0,0,flat
1,2507,0,-49,0693492,00000000,2,1.8,1,0,0,0,flat
1,2508,0,-49,0693523,00000000,2,1.8,1,0,0,0,flat
1,2509,0,-49,0693555,00000000,2,1.8,1,0,0,0,flat
1,2510,0,-49,0693586,00000000,2,1.8,1,0,0,0,flat
1,2511,0,-49,0693617,00000000,2,1.8,1,0,0,0,flat
1,2512,0,-49,0693648,00000000,2,1.8,1,0,0,0,flat
1,2513,0,-49,0693679,00000000,2,1.8,1,0,0,0,flat
1,2514,0,-49,0693710,00000000,2,1.8,1,0,0,0,flat
1,2515,0,-49,0693742,00000000,2,1.8,1,0,0,0,flat
1,2516,0,-49,0693773,00000000,2,1.8,1,0,0,0,flat
1,2517,0,-49,0693804,00000000,2,1.8,1,0,0,0,flat
1,2518,0,-49,0693835,00000000,2,1.8,1,0,0,0,flat
1,2519,0,-49,0693866,00000000,2,1.8,1,0,0,0,flat
1,2520,0,-49,0693897,00000000,2,1.8,1,0,0,0,flat
1,2521,0,-49,0693929,00000000,2,1.8,1,0,0,0,flat
1,2522,0,-49,0693960,00000000,2,1.8,1,0,0,0,flat
1,2523,0,-49,0693991,00000000,2,1.8,1,0,0,0,flat
1,2524,0,-49,0694022,00000000,2,1.8,1,0,0,0,flat
1,2525,0,-49,0694053,00000000,2,1.8,1,0,0,0,flat
1,2526,0,-49,0694084,00000000,2,1.8,1,0,0,0,flat
1,2527,0,-49,0694115,00000000,2,1.8,1,0,0,0,flat
1,2528,0,-49,0694147,00000000,2,1.8,1,0,0,0,flat
1,2529,0,-49,0694178,00000000,2,1.8,1,0,0,0,flat
1,2530,0,-49,0694209,00000000,2,1.8,1,0,0,0,flat
1,2531,0,-49,0694240,00000000,2,1.8,1,0,0,0,flat
1,2532,0,-49,0694271,00000000,2,1.8,1,0,0,0,flat
1,2533,0,-49,0694302,00000000,2,1.8,1,0,0,0,flat
1,2534,0,-49,0694333,00000000,2,1.8,1,0,0,0,flat
1,2535,0,-49,0694365,00000000,2,1.8,1,0,0,0,flat
1,2536,0,-49,0694396,00000000,2,1.8,1,0,0,0,flat
1,2537,0,-49,0694427,00000000,2,1.8,1,0,0,0,flat
1,2538,0,-49,0694458,00000000,2,1.8,1,0,0,0,flat
1,2539,0,-49,0694489,00000000,2,1.8,1,0,0,0,flat
1,2540,0,-49,0694520,00000000,2,1.8,1,0,0,0,flat
1,2541,0,-49,0694552,00000000,2,1.8,1,0,0,0,flat
1,2542,0,-49,0694583,00000000,2,1.8,1,0,0,0,flat
1,2543,0,-49,0694614,00000000,2,1.8,1,0,0,0,flat
1,2544,0,-49,0694645,00000000,2,1.8,1,0,0,0,flat
1,2545,0,-49,0694676,00000000,2,1.8,1,0,0,0,flat
1,2546,0,-49,0694707,00000000,2,1.8,1,0,0,0,flat
1,2547,0,-49,0694738,00000000,2,1.8,1,0,0,0,flat
