NodeID,PacketNo,Iteration,RSSI,AbsTime,RecordedTime,Horizontal Distance (m),Vertical Distance RX (m),Vertical Distance TX (m),Shift (m),Tx angle (deg),Rx Angle (deg),Orientation
1,14656,0,-45,1073475,00000000,3.5,1.8,1,0,0,0,flat
1,14657,0,-45,1073506,00000000,3.5,1.8,1,0,0,0,flat
1,14658,0,-45,1073537,00000000,3.5,1.8,1,0,0,0,flat
1,14659,0,-45,1073569,00000000,3.5,1.8,1,0,0,0,flat
1,14660,0,-45,1073600,00000000,3.5,1.8,1,0,0,0,flat
1,14661,0,-45,1073631,00000000,3.5,1.8,1,0,0,0,flat
1,14662,0,-45,1073662,00000000,3.5,1.8,1,0,0,0,flat
1,14663,0,-45,1073693,00000000,3.5,1.8,1,0,0,0,flat
1,14664,0,-45,1073724,00000000,3.5,1.8,1,0,0,0,flat
1,14665,0,-45,0000014,00000000,3.5,1.8,1,0,0,0,flat
1,14666,0,-45,0000045,00000000,3.5,1.8,1,0,0,0,flat
1,14667,0,-45,0000076,00000000,3.5,1.8,1,0,0,0,flat
1,14668,0,-45,0000107,00000000,3.5,1.8,1,0,0,0,flat
1,14669,0,-45,0000138,00000000,3.5,1.8,1,0,0,0,flat
1,14670,0,-45,0000169,00000000,3.5,1.8,1,0,0,0,flat
1,14671,0,-45,0000201,00000000,3.5,1.8,1,0,0,0,flat
1,14672,0,-45,0000232,00000000,3.5,1.8,1,0,0,0,flat
1,14673,0,-45,0000263,00000000,3.5,1.8,1,0,0,0,flat
1,14674,0,-45,0000294,00000000,3.5,1.8,1,0,0,0,flat
1,14675,0,-45,0000325,00000000,3.5,1.8,1,0,0,0,flat
1,14676,0,-45,0000356,00000000,3.5,1.8,1,0,0,0,flat
1,14677,0,-45,0000388,00000000,3.5,1.8,1,0,0,0,flat
1,14678,0,-45,0000419,00000000,3.5,1.8,1,0,0,0,flat
1,14679,0,-45,0000450,00000000,3.5,1.8,1,0,0,0,flat
1,14680,0,-45,0000481,00000000,3.5,1.8,1,0,0,0,flat
1,14681,0,-45,0000512,00000000,3.5,1.8,1,0,0,0,flat
1,14682,0,-45,0000543,00000000,3.5,1.8,1,0,0,0,flat
1,14683,0,-45,0000574,00000000,3.5,1.8,1,0,0,0,flat
1,14684,0,-45,0000606,00000000,3.5,1.8,1,0,0,0,flat
1,14685,0,-45,0000637,00000000,3.5,1.8,1,0,0,0,flat
1,14686,0,-45,0000668,00000000,3.5,1.8,1,0,0,0,flat
1,14687,0,-45,0000699,00000000,3.5,1.8,1,0,0,0,flat
1,14688,0,-45,0000730,00000000,3.5,1.8,1,0,0,0,flat
1,14689,0,-45,0000761,00000000,3.5,1.8,1,0,0,0,flat
1,14690,0,-45,0000793,00000000,3.5,1.8,1,0,0,0,flat
1,14691,0,-45,0000824,00000000,3.5,1.8,1,0,0,0,flat
1,14692,0,-45,0000855,00000000,3.5,1.8,1,0,0,0,flat
1,14693,0,-45,0000886,00000000,3.5,1.8,1,0,0,0,flat
1,14694,0,-45,0000917,00000000,3.5,1.8,1,0,0,0,flat
1,14695,0,-45,0000948,00000000,3.5,1.8,1,0,0,0,flat
1,14696,0,-45,0000979,00000000,3.5,1.8,1,0,0,0,flat
1,14697,0,-45,0001011,00000000,3.5,1.8,1,0,0,0,flat
1,14698,0,-45,0001042,00000000,3.5,1.8,1,0,0,0,flat
1,14699,0,-45,0001073,00000000,3.5,1.8,1,0,0,0,flat
1,14700,0,-45,0001104,00000000,3.5,1.8,1,0,0,0,flat
1,14701,0,-45,0001135,00000000,3.5,1.8,1,0,0,0,flat
1,14702,0,-45,0001166,00000000,3.5,1.8,1,0,0,0,flat
