NodeID,PacketNo,RSSI,PacketNo,AbsTime
0,-20,868000000,53557,0962759
0,-20,868000000,53303,0962789
0,-20,868000000,53560,0962848
0,-20,868000000,53306,0962878
0,-20,868000000,53563,0962937
0,-20,868000000,53309,0962966
0,-20,868000000,53566,0963025
0,-20,868000000,53312,0963055
0,-20,868000000,53569,0963114
0,-20,868000000,53315,0963143
0,-20,868000000,53572,0963203
0,-20,868000000,53318,0963232
0,-20,868000000,53575,0963291
0,-20,868000000,53321,0963321
0,-20,868000000,53578,0963380
0,-20,868000000,53324,0963409
0,-20,868000000,53581,0963468
0,-20,868000000,53327,0963498
0,-20,868000000,53584,0963557
0,-20,868000000,53330,0963587
0,-20,868000000,53587,0963646
0,-20,868000000,53333,0963675
0,-20,868000000,53590,0963734
0,-20,868000000,53336,0963764
0,-20,868000000,53593,0963823
0,-20,868000000,53339,0963852
0,-20,868000000,53596,0963911
0,-20,868000000,53342,0963941
0,-20,868000000,53599,0964000
0,-20,868000000,53345,0964030
0,-20,868000000,53602,0964089
0,-20,868000000,53348,0964118
0,-20,868000000,53605,0964177
0,-20,868000000,53351,0964207
0,-20,868000000,53608,0964266
0,-20,868000000,53354,0964295
0,-20,868000000,53611,0964355
0,-20,868000000,53357,0964384
0,-20,868000000,53614,0964443
0,-20,868000000,53360,0964473
0,-20,868000000,53617,0964532
0,-20,868000000,53363,0964561
0,-20,868000000,53620,0964620
0,-20,868000000,53366,0964650
0,-20,868000000,53623,0964709
0,-20,868000000,53369,0964739
0,-20,868000000,53626,0964798
0,-20,868000000,53372,0964827
0,-20,868000000,53629,0964886
0,-20,868000000,53375,0964916
0,-20,868000000,53632,0964975
0,-20,868000000,53378,0965004
0,-20,868000000,53635,0965064
0,-20,868000000,53381,0965093
0,-20,868000000,53638,0965152
0,-20,868000000,53384,0965182
0,-20,868000000,53641,0965241
0,-20,868000000,53387,0965270
0,-20,868000000,53644,0965329
0,-20,868000000,53390,0965359
0,-20,868000000,53647,0965418
0,-20,868000000,53393,0965447
0,-20,868000000,53650,0965507
0,-20,868000000,53396,0965536
0,-20,868000000,53653,0965595
