NodeID,PacketNo,RSSI,PacketNo,AbsTime
0,-26,868000000,28127,0208621
0,-26,868000000,27873,0208651
0,-26,868000000,28130,0208710
0,-26,868000000,27876,0208739
0,-27,868000000,28133,0208799
0,-26,868000000,27879,0208828
0,-26,868000000,28136,0208887
0,-26,868000000,27882,0208917
0,-26,868000000,28139,0208976
0,-26,868000000,27885,0209005
0,-26,868000000,28142,0209064
0,-26,868000000,27888,0209094
0,-26,868000000,28145,0209153
0,-27,868000000,27891,0209183
0,-27,868000000,28148,0209242
0,-26,868000000,27894,0209271
0,-27,868000000,28151,0209330
0,-26,868000000,27897,0209360
0,-26,868000000,28154,0209419
0,-26,868000000,27900,0209448
0,-26,868000000,28157,0209507
0,-26,868000000,27903,0209537
0,-26,868000000,28160,0209596
0,-26,868000000,27906,0209626
0,-26,868000000,28163,0209685
0,-26,868000000,27909,0209714
0,-26,868000000,28166,0209773
0,-26,868000000,27912,0209803
0,-27,868000000,28169,0209862
0,-26,868000000,27915,0209891
0,-26,868000000,28172,0209951
0,-26,868000000,27918,0209980
0,-26,868000000,28175,0210039
0,-26,868000000,27921,0210069
0,-26,868000000,28178,0210128
0,-26,868000000,27924,0210157
0,-26,868000000,28181,0210216
0,-26,868000000,27927,0210246
0,-26,868000000,28184,0210305
0,-26,868000000,27930,0210335
0,-26,868000000,28187,0210394
0,-26,868000000,27933,0210423
0,-26,868000000,28190,0210482
0,-26,868000000,27936,0210512
0,-26,868000000,28193,0210571
0,-26,868000000,27939,0210600
0,-26,868000000,28196,0210659
0,-26,868000000,27942,0210689
0,-26,868000000,28199,0210748
0,-26,868000000,27945,0210778
0,-26,868000000,28202,0210837
0,-26,868000000,27948,0210866
0,-26,868000000,28205,0210925
0,-26,868000000,27951,0210955
0,-26,868000000,28208,0211014
0,-26,868000000,27954,0211044
0,-26,868000000,28211,0211103
0,-26,868000000,27957,0211132
0,-26,868000000,28214,0211191
0,-27,868000000,27960,0211221
0,-27,868000000,28217,0211280
0,-26,868000000,27963,0211309
0,-27,868000000,28220,0211368
0,-26,868000000,27966,0211398
0,-26,868000000,28223,0211457
0,-26,868000000,27969,0211487
0,-26,868000000,28226,0211546
0,-26,868000000,27972,0211575
0,-26,868000000,28229,0211634
0,-26,868000000,27975,0211664
