NodeID,PacketNo,RSSI,PacketNo,AbsTime
0,-20,868000000,48331,0807765
0,-20,868000000,48077,0807795
0,-20,868000000,48334,0807854
0,-20,868000000,48080,0807883
0,-20,868000000,48337,0807942
0,-20,868000000,48083,0807972
0,-20,868000000,48340,0808031
0,-20,868000000,48086,0808061
0,-20,868000000,48343,0808120
0,-20,868000000,48089,0808149
0,-20,868000000,48346,0808208
0,-20,868000000,48092,0808238
0,-20,868000000,48349,0808297
0,-20,868000000,48095,0808327
0,-20,868000000,48352,0808386
0,-20,868000000,48098,0808415
0,-20,868000000,48355,0808474
0,-20,868000000,48101,0808504
0,-20,868000000,48358,0808563
0,-20,868000000,48104,0808592
0,-20,868000000,48361,0808651
0,-20,868000000,48107,0808681
0,-20,868000000,48364,0808740
0,-20,868000000,48110,0808770
0,-20,868000000,48367,0808829
0,-20,868000000,48113,0808858
0,-20,868000000,48370,0808917
0,-20,868000000,48116,0808947
0,-20,868000000,48373,0809006
0,-20,868000000,48119,0809035
0,-20,868000000,48376,0809095
0,-20,868000000,48122,0809124
0,-20,868000000,48379,0809183
0,-20,868000000,48125,0809213
0,-20,868000000,48382,0809272
0,-20,868000000,48128,0809301
0,-20,868000000,48385,0809360
0,-20,868000000,48131,0809390
0,-20,868000000,48388,0809449
0,-20,868000000,48134,0809479
0,-20,868000000,48391,0809538
0,-20,868000000,48137,0809567
0,-20,868000000,48394,0809626
0,-20,868000000,48140,0809656
0,-20,868000000,48397,0809715
0,-20,868000000,48143,0809744
0,-20,868000000,48400,0809804
0,-20,868000000,48146,0809833
0,-20,868000000,48403,0809892
0,-20,868000000,48149,0809922
0,-20,868000000,48406,0809981
0,-20,868000000,48152,0810010
0,-20,868000000,48409,0810069
0,-20,868000000,48155,0810099
0,-20,868000000,48412,0810158
0,-20,868000000,48158,0810188
0,-20,868000000,48415,0810247
0,-20,868000000,48161,0810276
0,-20,868000000,48418,0810335
0,-20,868000000,48164,0810365
0,-20,868000000,48421,0810424
0,-20,868000000,48167,0810453
0,-20,868000000,48424,0810512
0,-20,868000000,48170,0810542
0,-20,868000000,48427,0810601
0,-20,868000000,48173,0810631
0,-20,868000000,48430,0810690
0,-20,868000000,48176,0810719
0,-20,868000000,48433,0810778
0,-20,868000000,48179,0810808
0,-20,868000000,48436,0810867
0,-20,868000000,48182,0810896
0,-20,868000000,48439,0810956
0,-20,868000000,48185,0810985
0,-20,868000000,48442,0811044
0,-20,868000000,48188,0811074
0,-20,868000000,48445,0811133
0,-20,868000000,48191,0811162
0,-20,868000000,48448,0811221
0,-20,868000000,48194,0811251
0,-20,868000000,48450,0811310
0,-20,868000000,48196,0811340
0,-20,868000000,48453,0811399
0,-20,868000000,48199,0811428
0,-20,868000000,48456,0811487
0,-20,868000000,48202,0811517
0,-20,868000000,48459,0811576
0,-20,868000000,48205,0811605
0,-20,868000000,48462,0811665
0,-20,868000000,48208,0811694
0,-20,868000000,48465,0811753
0,-20,868000000,48211,0811783
0,-20,868000000,48468,0811842
0,-20,868000000,48214,0811871
0,-20,868000000,48471,0811930
0,-20,868000000,48217,0811960
0,-20,868000000,48474,0812019
0,-20,868000000,48220,0812049
0,-20,868000000,48477,0812108
0,-20,868000000,48223,0812137
0,-20,868000000,48480,0812196
0,-20,868000000,48226,0812226
0,-20,868000000,48483,0812285
0,-20,868000000,48229,0812314
0,-20,868000000,48486,0812373
0,-20,868000000,48232,0812403
0,-20,868000000,48489,0812462
0,-20,868000000,48235,0812492
0,-20,868000000,48492,0812551
0,-20,868000000,48238,0812580
0,-20,868000000,48495,0812639
0,-20,868000000,48241,0812669
0,-20,868000000,48498,0812728
0,-20,868000000,48244,0812757
0,-20,868000000,48501,0812817
0,-20,868000000,48247,0812846
0,-20,868000000,48504,0812905
0,-20,868000000,48250,0812935
0,-20,868000000,48507,0812994
0,-20,868000000,48253,0813023
0,-20,868000000,48510,0813082
0,-20,868000000,48256,0813112
0,-20,868000000,48513,0813171
0,-20,868000000,48259,0813201
0,-20,868000000,48516,0813260
0,-20,868000000,48262,0813289
0,-20,868000000,48519,0813348
0,-20,868000000,48265,0813378
0,-20,868000000,48522,0813437
0,-20,868000000,48268,0813466
0,-20,868000000,48525,0813526
0,-20,868000000,48271,0813555
0,-20,868000000,48528,0813614
0,-20,868000000,48274,0813644
0,-20,868000000,48531,0813703
0,-20,868000000,48277,0813732
0,-20,868000000,48534,0813791
0,-20,868000000,48280,0813821
0,-20,868000000,48537,0813880
0,-20,868000000,48283,0813910
0,-20,868000000,48540,0813969
0,-20,868000000,48286,0813998
0,-20,868000000,48543,0814057
0,-20,868000000,48289,0814087
0,-20,868000000,48546,0814146
0,-20,868000000,48292,0814175
0,-20,868000000,48549,0814234
0,-20,868000000,48295,0814264
0,-20,868000000,48552,0814323
0,-20,868000000,48298,0814353
0,-20,868000000,48555,0814412
0,-20,868000000,48301,0814441
0,-20,868000000,48558,0814500
0,-20,868000000,48304,0814530
0,-20,868000000,48561,0814589
0,-20,868000000,48307,0814618
0,-20,868000000,48564,0814678
0,-20,868000000,48310,0814707
0,-20,868000000,48567,0814766
0,-20,868000000,48313,0814796
0,-20,868000000,48570,0814855
0,-20,868000000,48316,0814884
0,-20,868000000,48573,0814943
0,-20,868000000,48319,0814973
0,-20,868000000,48576,0815032
0,-20,868000000,48322,0815062
0,-20,868000000,48579,0815121
0,-20,868000000,48325,0815150
0,-20,868000000,48582,0815209
0,-20,868000000,48328,0815239
0,-20,868000000,48585,0815298
0,-20,868000000,48331,0815327
0,-20,868000000,48588,0815387
0,-20,868000000,48334,0815416
0,-20,868000000,48591,0815475
0,-20,868000000,48337,0815505
0,-20,868000000,48594,0815564
0,-20,868000000,48340,0815593
0,-20,868000000,48597,0815652
0,-20,868000000,48343,0815682
0,-21,868000000,48600,0815741
0,-21,868000000,48346,0815771
0,-23,868000000,48603,0815830
0,-24,868000000,48349,0815859
0,-26,868000000,48606,0815918
0,-27,868000000,48352,0815948
0,-29,868000000,48609,0816007
0,-30,868000000,48355,0816036
0,-29,868000000,48612,0816095
0,-30,868000000,48358,0816125
0,-33,868000000,48615,0816184
0,-38,868000000,48361,0816214
0,-36,868000000,48618,0816273
0,-32,868000000,48364,0816302
0,-28,868000000,48621,0816361
0,-27,868000000,48367,0816391
0,-26,868000000,48624,0816450
0,-26,868000000,48370,0816480
0,-28,868000000,48627,0816539
0,-29,868000000,48373,0816568
0,-34,868000000,48630,0816627
0,-36,868000000,48376,0816657
0,-28,868000000,48633,0816716
0,-31,868000000,48379,0816745
0,-35,868000000,48636,0816804
0,-37,868000000,48382,0816834
0,-45,868000000,48639,0816893
0,-43,868000000,48385,0816923
0,-39,868000000,48642,0816982
0,-38,868000000,48388,0817011
0,-34,868000000,48645,0817070
0,-33,868000000,48391,0817100
0,-36,868000000,48648,0817159
0,-33,868000000,48394,0817188
0,-35,868000000,48651,0817247
0,-35,868000000,48397,0817277
0,-38,868000000,48654,0817336
0,-39,868000000,48400,0817366
0,-37,868000000,48657,0817425
0,-36,868000000,48403,0817454
0,-36,868000000,48660,0817513
0,-34,868000000,48406,0817543
0,-42,868000000,48663,0817602
0,-37,868000000,48409,0817632
0,-36,868000000,48666,0817691
0,-36,868000000,48412,0817720
0,-36,868000000,48669,0817779
0,-35,868000000,48415,0817809
0,-37,868000000,48672,0817868
0,-36,868000000,48418,0817897
0,-36,868000000,48675,0817956
0,-38,868000000,48421,0817986
0,-46,868000000,48678,0818045
0,-39,868000000,48424,0818075
0,-36,868000000,48681,0818134
0,-39,868000000,48427,0818163
0,-39,868000000,48684,0818222
0,-38,868000000,48430,0818252
0,-45,868000000,48687,0818311
0,-52,868000000,48433,0818340
0,-48,868000000,48690,0818399
0,-52,868000000,48436,0818429
0,-44,868000000,48693,0818488
0,-39,868000000,48439,0818518
0,-36,868000000,48696,0818577
0,-42,868000000,48442,0818606
0,-32,868000000,48699,0818665
0,-31,868000000,48445,0818695
0,-41,868000000,48702,0818754
0,-35,868000000,48448,0818784
0,-37,868000000,48705,0818843
0,-33,868000000,48450,0818872
0,-42,868000000,48707,0818931
0,-39,868000000,48453,0818961
0,-42,868000000,48710,0819020
0,-33,868000000,48456,0819049
0,-35,868000000,48713,0819108
0,-37,868000000,48459,0819138
0,-49,868000000,48716,0819197
0,-37,868000000,48462,0819227
0,-38,868000000,48719,0819286
0,-37,868000000,48465,0819315
0,-36,868000000,48722,0819374
0,-36,868000000,48468,0819404
0,-34,868000000,48725,0819463
0,-33,868000000,48471,0819492
0,-33,868000000,48728,0819552
0,-33,868000000,48474,0819581
0,-33,868000000,48731,0819640
0,-33,868000000,48477,0819670
0,-34,868000000,48734,0819729
0,-34,868000000,48480,0819758
0,-34,868000000,48737,0819817
0,-35,868000000,48483,0819847
0,-35,868000000,48740,0819906
0,-34,868000000,48486,0819936
0,-34,868000000,48743,0819995
0,-34,868000000,48489,0820024
0,-34,868000000,48746,0820083
0,-34,868000000,48492,0820113
0,-34,868000000,48749,0820172
0,-34,868000000,48495,0820201
0,-34,868000000,48752,0820261
0,-34,868000000,48498,0820290
0,-34,868000000,48755,0820349
0,-34,868000000,48501,0820379
0,-34,868000000,48758,0820438
0,-34,868000000,48504,0820467
0,-34,868000000,48761,0820526
0,-34,868000000,48507,0820556
0,-34,868000000,48764,0820615
0,-34,868000000,48510,0820645
0,-34,868000000,48767,0820704
0,-34,868000000,48513,0820733
0,-34,868000000,48770,0820792
0,-34,868000000,48516,0820822
0,-33,868000000,48773,0820881
0,-33,868000000,48519,0820910
0,-33,868000000,48776,0820969
0,-33,868000000,48522,0820999
0,-33,868000000,48779,0821058
0,-33,868000000,48525,0821088
0,-33,868000000,48782,0821147
0,-33,868000000,48528,0821176
0,-32,868000000,48785,0821235
0,-32,868000000,48531,0821265
0,-32,868000000,48788,0821324
0,-32,868000000,48534,0821354
0,-32,868000000,48791,0821413
0,-32,868000000,48537,0821442
0,-31,868000000,48794,0821501
0,-32,868000000,48540,0821531
0,-32,868000000,48797,0821590
0,-32,868000000,48543,0821619
0,-31,868000000,48800,0821678
0,-31,868000000,48546,0821708
0,-31,868000000,48803,0821767
0,-31,868000000,48549,0821797
0,-31,868000000,48806,0821856
0,-31,868000000,48552,0821885
0,-31,868000000,48809,0821944
0,-31,868000000,48555,0821974
0,-32,868000000,48812,0822033
0,-32,868000000,48558,0822062
0,-32,868000000,48815,0822122
0,-32,868000000,48561,0822151
0,-32,868000000,48818,0822210
0,-32,868000000,48564,0822240
0,-32,868000000,48821,0822299
0,-31,868000000,48567,0822328
0,-31,868000000,48824,0822387
0,-31,868000000,48570,0822417
0,-32,868000000,48827,0822476
0,-32,868000000,48573,0822506
0,-32,868000000,48830,0822565
0,-32,868000000,48576,0822594
0,-32,868000000,48833,0822653
0,-32,868000000,48579,0822683
0,-32,868000000,48836,0822742
0,-32,868000000,48582,0822771
0,-32,868000000,48839,0822830
0,-32,868000000,48585,0822860
0,-32,868000000,48842,0822919
0,-31,868000000,48588,0822949
0,-31,868000000,48845,0823008
0,-32,868000000,48591,0823037
0,-32,868000000,48848,0823096
0,-32,868000000,48594,0823126
0,-32,868000000,48851,0823185
0,-32,868000000,48597,0823214
0,-32,868000000,48854,0823274
0,-32,868000000,48600,0823303
0,-31,868000000,48857,0823362
0,-31,868000000,48603,0823392
0,-31,868000000,48860,0823451
0,-31,868000000,48606,0823480
0,-31,868000000,48863,0823539
0,-31,868000000,48609,0823569
0,-31,868000000,48866,0823628
0,-31,868000000,48612,0823658
0,-31,868000000,48869,0823717
0,-31,868000000,48615,0823746
0,-31,868000000,48872,0823805
0,-31,868000000,48618,0823835
0,-32,868000000,48875,0823894
0,-32,868000000,48621,0823923
0,-32,868000000,48878,0823982
0,-32,868000000,48624,0824012
0,-33,868000000,48881,0824071
0,-32,868000000,48627,0824101
0,-32,868000000,48884,0824160
0,-32,868000000,48630,0824189
0,-33,868000000,48887,0824248
0,-33,868000000,48633,0824278
0,-33,868000000,48890,0824337
0,-34,868000000,48636,0824366
0,-35,868000000,48893,0824426
0,-36,868000000,48639,0824455
0,-36,868000000,48896,0824514
0,-36,868000000,48642,0824544
0,-36,868000000,48899,0824603
0,-36,868000000,48645,0824632
0,-35,868000000,48902,0824691
0,-36,868000000,48648,0824721
0,-37,868000000,48905,0824780
0,-37,868000000,48651,0824810
0,-36,868000000,48908,0824869
0,-36,868000000,48654,0824898
0,-36,868000000,48911,0824957
0,-36,868000000,48657,0824987
0,-36,868000000,48914,0825046
0,-36,868000000,48660,0825075
0,-36,868000000,48917,0825135
0,-36,868000000,48663,0825164
0,-36,868000000,48920,0825223
0,-36,868000000,48666,0825253
0,-36,868000000,48923,0825312
0,-37,868000000,48669,0825341
0,-37,868000000,48926,0825400
0,-37,868000000,48672,0825430
0,-35,868000000,48929,0825489
