NodeID,PacketNo,RSSI,PacketNo,AbsTime
0,-44,868000000,12791,0827587
0,-44,868000000,12537,0827616
0,-44,868000000,12794,0827675
0,-44,868000000,12540,0827705
0,-44,868000000,12797,0827764
0,-44,868000000,12543,0827794
0,-44,868000000,12800,0827853
0,-44,868000000,12546,0827882
0,-44,868000000,12803,0827941
0,-44,868000000,12549,0827971
0,-44,868000000,12806,0828030
0,-44,868000000,12552,0828059
0,-44,868000000,12809,0828119
0,-44,868000000,12555,0828148
0,-44,868000000,12812,0828207
0,-44,868000000,12558,0828237
0,-44,868000000,12815,0828296
0,-44,868000000,12561,0828325
0,-44,868000000,12818,0828384
0,-44,868000000,12564,0828414
0,-44,868000000,12821,0828473
0,-44,868000000,12567,0828503
0,-44,868000000,12824,0828562
0,-44,868000000,12570,0828591
0,-44,868000000,12827,0828650
0,-44,868000000,12573,0828680
0,-44,868000000,12830,0828739
0,-44,868000000,12576,0828768
0,-44,868000000,12833,0828827
0,-44,868000000,12579,0828857
0,-44,868000000,12836,0828916
0,-44,868000000,12582,0828946
0,-44,868000000,12839,0829005
0,-44,868000000,12585,0829034
0,-44,868000000,12842,0829093
0,-44,868000000,12588,0829123
0,-44,868000000,12845,0829182
0,-44,868000000,12591,0829211
0,-44,868000000,12848,0829271
0,-44,868000000,12594,0829300
0,-44,868000000,12851,0829359
0,-44,868000000,12597,0829389
0,-44,868000000,12854,0829448
0,-44,868000000,12600,0829477
0,-44,868000000,12857,0829536
0,-44,868000000,12603,0829566
0,-44,868000000,12860,0829625
0,-44,868000000,12606,0829655
0,-44,868000000,12863,0829714
0,-44,868000000,12609,0829743
0,-44,868000000,12866,0829802
0,-44,868000000,12612,0829832
0,-44,868000000,12869,0829891
0,-44,868000000,12615,0829920
0,-44,868000000,12872,0829979
0,-44,868000000,12618,0830009
0,-44,868000000,12875,0830068
0,-44,868000000,12621,0830098
0,-44,868000000,12878,0830157
0,-44,868000000,12624,0830186
0,-44,868000000,12881,0830245
0,-44,868000000,12627,0830275
0,-44,868000000,12884,0830334
0,-44,868000000,12630,0830363
0,-44,868000000,12887,0830423
0,-44,868000000,12633,0830452
0,-44,868000000,12890,0830511
0,-44,868000000,12636,0830541
0,-44,868000000,12893,0830600
0,-44,868000000,12639,0830629
0,-44,868000000,12896,0830688
0,-44,868000000,12642,0830718
0,-44,868000000,12899,0830777
0,-44,868000000,12645,0830807
0,-44,868000000,12902,0830866
0,-44,868000000,12648,0830895
0,-44,868000000,12905,0830954
0,-44,868000000,12651,0830984
0,-44,868000000,12908,0831043
0,-44,868000000,12654,0831072
0,-44,868000000,12911,0831131
0,-44,868000000,12657,0831161
0,-44,868000000,12914,0831220
0,-44,868000000,12660,0831250
0,-44,868000000,12917,0831309
0,-44,868000000,12663,0831338
0,-44,868000000,12920,0831397
0,-44,868000000,12666,0831427
0,-44,868000000,12923,0831486
0,-44,868000000,12669,0831515
0,-44,868000000,12926,0831575
0,-44,868000000,12672,0831604
0,-44,868000000,12929,0831663
0,-44,868000000,12675,0831693
0,-44,868000000,12932,0831752
0,-44,868000000,12678,0831781
0,-44,868000000,12935,0831840
0,-44,868000000,12681,0831870
0,-44,868000000,12938,0831929
0,-44,868000000,12684,0831959
0,-44,868000000,12941,0832018
0,-44,868000000,12687,0832047
0,-44,868000000,12944,0832106
0,-44,868000000,12690,0832136
0,-44,868000000,12947,0832195
0,-44,868000000,12693,0832224
0,-44,868000000,12950,0832283
0,-44,868000000,12696,0832313
0,-44,868000000,12953,0832372
0,-44,868000000,12699,0832402
0,-44,868000000,12956,0832461
0,-44,868000000,12702,0832490
0,-44,868000000,12959,0832549
0,-44,868000000,12705,0832579
0,-44,868000000,12962,0832638
0,-44,868000000,12708,0832667
0,-44,868000000,12965,0832726
0,-44,868000000,12711,0832756
0,-44,868000000,12968,0832815
0,-44,868000000,12714,0832845
0,-44,868000000,12971,0832904
0,-44,868000000,12717,0832933
0,-44,868000000,12974,0832992
0,-44,868000000,12720,0833022
0,-44,868000000,12977,0833081
0,-44,868000000,12723,0833110
0,-44,868000000,12980,0833170
0,-44,868000000,12726,0833199
0,-44,868000000,12983,0833258
0,-44,868000000,12729,0833288
0,-44,868000000,12986,0833347
0,-44,868000000,12732,0833376
0,-44,868000000,12989,0833435
0,-44,868000000,12735,0833465
0,-44,868000000,12992,0833524
0,-44,868000000,12738,0833553
0,-44,868000000,12995,0833613
0,-44,868000000,12741,0833642
0,-44,868000000,12998,0833701
0,-44,868000000,12744,0833731
0,-44,868000000,13001,0833790
0,-44,868000000,12747,0833819
0,-44,868000000,13004,0833878
0,-44,868000000,12750,0833908
0,-44,868000000,13006,0833967
0,-44,868000000,12752,0833997
0,-44,868000000,13009,0834056
0,-44,868000000,12755,0834085
0,-44,868000000,13012,0834144
0,-44,868000000,12758,0834174
0,-44,868000000,13015,0834233
0,-44,868000000,12761,0834262
0,-43,868000000,13018,0834321
0,-43,868000000,12764,0834351
0,-43,868000000,13021,0834410
0,-43,868000000,12767,0834440
0,-43,868000000,13024,0834499
0,-43,868000000,12770,0834528
0,-44,868000000,13027,0834587
0,-44,868000000,12773,0834617
0,-44,868000000,13030,0834676
0,-44,868000000,12776,0834705
0,-44,868000000,13033,0834765
0,-44,868000000,12779,0834794
0,-44,868000000,13036,0834853
0,-44,868000000,12782,0834883
0,-44,868000000,13039,0834942
0,-44,868000000,12785,0834971
0,-44,868000000,13042,0835030
0,-44,868000000,12788,0835060
0,-44,868000000,13045,0835119
0,-44,868000000,12791,0835149
0,-44,868000000,13048,0835208
0,-45,868000000,12794,0835237
0,-45,868000000,13051,0835296
0,-45,868000000,12797,0835326
0,-45,868000000,13054,0835385
0,-45,868000000,12800,0835414
0,-45,868000000,13057,0835473
0,-45,868000000,12803,0835503
0,-45,868000000,13060,0835562
0,-45,868000000,12806,0835592
0,-45,868000000,13063,0835651
0,-45,868000000,12809,0835680
0,-45,868000000,13066,0835739
0,-45,868000000,12812,0835769
0,-45,868000000,13069,0835828
0,-45,868000000,12815,0835857
0,-45,868000000,13072,0835917
0,-45,868000000,12818,0835946
0,-45,868000000,13075,0836005
0,-45,868000000,12821,0836035
0,-45,868000000,13078,0836094
0,-45,868000000,12824,0836123
0,-45,868000000,13081,0836182
0,-45,868000000,12827,0836212
0,-45,868000000,13084,0836271
0,-45,868000000,12830,0836301
0,-45,868000000,13087,0836360
0,-45,868000000,12833,0836389
0,-45,868000000,13090,0836448
0,-45,868000000,12836,0836478
0,-45,868000000,13093,0836537
0,-45,868000000,12839,0836566
0,-45,868000000,13096,0836625
0,-45,868000000,12842,0836655
0,-45,868000000,13099,0836714
0,-45,868000000,12845,0836744
0,-45,868000000,13102,0836803
0,-45,868000000,12848,0836832
0,-45,868000000,13105,0836891
0,-45,868000000,12851,0836921
0,-45,868000000,13108,0836980
0,-45,868000000,12854,0837009
0,-45,868000000,13111,0837069
0,-45,868000000,12857,0837098
0,-45,868000000,13114,0837157
0,-45,868000000,12860,0837187
0,-45,868000000,13117,0837246
0,-45,868000000,12863,0837275
0,-45,868000000,13120,0837334
0,-45,868000000,12866,0837364
0,-45,868000000,13123,0837423
0,-45,868000000,12869,0837453
0,-45,868000000,13126,0837512
0,-45,868000000,12872,0837541
0,-45,868000000,13129,0837600
0,-45,868000000,12875,0837630
0,-45,868000000,13132,0837689
0,-45,868000000,12878,0837718
0,-45,868000000,13135,0837777
0,-45,868000000,12881,0837807
0,-44,868000000,13138,0837866
0,-45,868000000,12884,0837896
0,-45,868000000,13141,0837955
0,-44,868000000,12887,0837984
0,-44,868000000,13144,0838043
0,-44,868000000,12890,0838073
0,-44,868000000,13147,0838132
0,-44,868000000,12893,0838161
0,-44,868000000,13150,0838221
0,-44,868000000,12896,0838250
0,-44,868000000,13153,0838309
0,-43,868000000,12899,0838339
0,-43,868000000,13156,0838398
0,-43,868000000,12902,0838427
0,-43,868000000,13159,0838486
0,-43,868000000,12905,0838516
0,-43,868000000,13162,0838575
0,-43,868000000,12908,0838605
0,-43,868000000,13165,0838664
0,-43,868000000,12911,0838693
0,-43,868000000,13168,0838752
0,-43,868000000,12914,0838782
0,-43,868000000,13171,0838841
0,-43,868000000,12917,0838870
0,-43,868000000,13174,0838929
0,-43,868000000,12920,0838959
0,-43,868000000,13177,0839018
0,-43,868000000,12923,0839048
0,-43,868000000,13180,0839107
0,-43,868000000,12926,0839136
0,-43,868000000,13183,0839195
0,-43,868000000,12929,0839225
0,-43,868000000,13186,0839284
0,-43,868000000,12932,0839313
0,-43,868000000,13189,0839372
0,-43,868000000,12935,0839402
0,-43,868000000,13192,0839461
0,-43,868000000,12938,0839491
0,-43,868000000,13195,0839550
0,-43,868000000,12941,0839579
0,-43,868000000,13198,0839638
