NodeID,PacketNo,RSSI,PacketNo,AbsTime
0,-39,868000000,46138,0742719
0,-40,868000000,45884,0742749
0,-40,868000000,46141,0742808
0,-40,868000000,45887,0742837
0,-39,868000000,46144,0742896
0,-39,868000000,45890,0742926
0,-39,868000000,46147,0742985
0,-39,868000000,45893,0743014
0,-40,868000000,46150,0743074
0,-39,868000000,45896,0743103
0,-40,868000000,46153,0743162
0,-40,868000000,45899,0743192
0,-40,868000000,46155,0743251
0,-39,868000000,45901,0743280
0,-39,868000000,46158,0743339
0,-40,868000000,45904,0743369
0,-40,868000000,46161,0743428
0,-40,868000000,45907,0743458
0,-39,868000000,46164,0743517
0,-39,868000000,45910,0743546
0,-39,868000000,46167,0743605
0,-39,868000000,45913,0743635
0,-39,868000000,46170,0743694
0,-39,868000000,45916,0743723
0,-39,868000000,46173,0743783
0,-40,868000000,45919,0743812
0,-39,868000000,46176,0743871
0,-39,868000000,45922,0743901
0,-39,868000000,46179,0743960
0,-40,868000000,45925,0743989
0,-40,868000000,46182,0744048
0,-39,868000000,45928,0744078
0,-39,868000000,46185,0744137
0,-40,868000000,45931,0744167
0,-40,868000000,46188,0744226
0,-39,868000000,45934,0744255
0,-40,868000000,46191,0744314
0,-39,868000000,45937,0744344
0,-39,868000000,46194,0744403
0,-40,868000000,45940,0744432
0,-40,868000000,46197,0744491
0,-39,868000000,45943,0744521
0,-39,868000000,46200,0744580
0,-40,868000000,45946,0744610
0,-40,868000000,46203,0744669
0,-39,868000000,45949,0744698
0,-39,868000000,46206,0744757
0,-40,868000000,45952,0744787
0,-40,868000000,46209,0744846
0,-39,868000000,45955,0744875
0,-39,868000000,46212,0744935
0,-39,868000000,45958,0744964
0,-39,868000000,46215,0745023
0,-39,868000000,45961,0745053
0,-40,868000000,46218,0745112
0,-39,868000000,45964,0745141
0,-39,868000000,46221,0745200
0,-39,868000000,45967,0745230
0,-40,868000000,46224,0745289
0,-39,868000000,45970,0745319
0,-39,868000000,46227,0745378
0,-40,868000000,45973,0745407
0,-40,868000000,46230,0745466
0,-39,868000000,45976,0745496
0,-40,868000000,46233,0745555
0,-40,868000000,45979,0745584
0,-39,868000000,46236,0745643
0,-39,868000000,45982,0745673
0,-39,868000000,46239,0745732
0,-39,868000000,45985,0745762
0,-39,868000000,46242,0745821
0,-39,868000000,45988,0745850
0,-40,868000000,46245,0745909
0,-40,868000000,45991,0745939
0,-40,868000000,46248,0745998
0,-39,868000000,45994,0746028
0,-40,868000000,46251,0746087
0,-39,868000000,45997,0746116
0,-40,868000000,46254,0746175
0,-40,868000000,46000,0746205
0,-40,868000000,46257,0746264
0,-39,868000000,46003,0746293
0,-40,868000000,46260,0746352
0,-40,868000000,46006,0746382
0,-39,868000000,46263,0746441
0,-40,868000000,46009,0746471
0,-40,868000000,46266,0746530
0,-39,868000000,46012,0746559
0,-39,868000000,46269,0746618
0,-39,868000000,46015,0746648
0,-40,868000000,46272,0746707
0,-39,868000000,46018,0746736
0,-39,868000000,46275,0746796
0,-39,868000000,46021,0746825
0,-39,868000000,46278,0746884
0,-39,868000000,46024,0746914
0,-39,868000000,46281,0746973
0,-39,868000000,46027,0747002
0,-39,868000000,46284,0747061
0,-39,868000000,46030,0747091
0,-39,868000000,46287,0747150
0,-39,868000000,46033,0747180
0,-39,868000000,46290,0747239
0,-39,868000000,46036,0747268
0,-39,868000000,46293,0747327
0,-39,868000000,46039,0747357
0,-39,868000000,46296,0747416
0,-39,868000000,46042,0747445
0,-39,868000000,46299,0747504
0,-39,868000000,46045,0747534
0,-39,868000000,46302,0747593
0,-39,868000000,46048,0747623
0,-39,868000000,46305,0747682
0,-39,868000000,46051,0747711
0,-39,868000000,46308,0747770
0,-39,868000000,46054,0747800
0,-39,868000000,46311,0747859
0,-39,868000000,46057,0747889
0,-40,868000000,46314,0747948
0,-40,868000000,46060,0747977
0,-40,868000000,46317,0748036
0,-40,868000000,46063,0748066
0,-40,868000000,46320,0748125
0,-40,868000000,46066,0748154
0,-39,868000000,46323,0748213
0,-39,868000000,46069,0748243
0,-39,868000000,46326,0748302
0,-39,868000000,46072,0748332
0,-39,868000000,46329,0748391
0,-39,868000000,46075,0748420
0,-39,868000000,46332,0748479
0,-39,868000000,46078,0748509
0,-40,868000000,46335,0748568
0,-39,868000000,46081,0748597
0,-39,868000000,46338,0748657
0,-39,868000000,46084,0748686
0,-39,868000000,46341,0748745
0,-39,868000000,46087,0748775
0,-39,868000000,46344,0748834
0,-39,868000000,46090,0748863
0,-40,868000000,46347,0748922
0,-40,868000000,46093,0748952
0,-40,868000000,46350,0749011
0,-40,868000000,46096,0749041
0,-40,868000000,46353,0749100
0,-40,868000000,46099,0749129
0,-40,868000000,46356,0749188
0,-40,868000000,46102,0749218
0,-40,868000000,46359,0749277
0,-40,868000000,46105,0749306
0,-40,868000000,46362,0749366
0,-40,868000000,46108,0749395
0,-40,868000000,46365,0749454
0,-40,868000000,46111,0749484
0,-40,868000000,46368,0749543
0,-40,868000000,46114,0749572
0,-40,868000000,46371,0749631
0,-40,868000000,46117,0749661
0,-40,868000000,46374,0749720
0,-40,868000000,46120,0749750
0,-40,868000000,46377,0749809
0,-40,868000000,46123,0749838
0,-40,868000000,46380,0749897
0,-40,868000000,46126,0749927
0,-40,868000000,46383,0749986
0,-40,868000000,46129,0750015
0,-40,868000000,46386,0750074
0,-39,868000000,46132,0750104
0,-40,868000000,46389,0750163
0,-40,868000000,46135,0750193
0,-40,868000000,46392,0750252
0,-40,868000000,46138,0750281
0,-40,868000000,46395,0750340
0,-40,868000000,46141,0750370
0,-40,868000000,46398,0750429
0,-40,868000000,46144,0750459
0,-40,868000000,46401,0750518
0,-40,868000000,46147,0750547
0,-40,868000000,46404,0750606
0,-40,868000000,46150,0750636
0,-39,868000000,46407,0750695
0,-40,868000000,46153,0750724
0,-40,868000000,46410,0750783
0,-40,868000000,46155,0750813
0,-40,868000000,46412,0750872
0,-40,868000000,46158,0750902
0,-40,868000000,46415,0750961
