NodeID,PacketNo,Iteration,RSSI,AbsTime,RecordedTime
0,9,207,-76,0010528,00000000
0,0,208,-76,0010866,00000000
0,1,208,-76,0010896,00000000
0,2,208,-75,0010925,00000000
0,3,208,-75,0010955,00000000
0,4,208,-74,0010984,00000000
0,5,208,-73,0011014,00000000
0,6,208,-73,0011043,00000000
0,7,208,-73,0011073,00000000
0,8,208,-73,0011103,00000000
0,9,208,-73,0011132,00000000
0,0,209,-73,0011471,00000000
0,1,209,-73,0011500,00000000
0,2,209,-74,0011530,00000000
0,3,209,-74,0011559,00000000
0,4,209,-74,0011589,00000000
0,5,209,-74,0011618,00000000
0,6,209,-74,0011648,00000000
0,7,209,-74,0011678,00000000
0,8,209,-74,0011707,00000000
0,9,209,-75,0011737,00000000
0,0,210,-73,0012075,00000000
0,1,210,-73,0012105,00000000
0,2,210,-73,0012134,00000000
0,3,210,-73,0012164,00000000
0,4,210,-74,0012193,00000000
0,5,210,-74,0012223,00000000
0,6,210,-74,0012253,00000000
0,7,210,-73,0012282,00000000
0,8,210,-72,0012312,00000000
0,9,210,-70,0012341,00000000
0,0,211,-68,0012680,00000000
0,1,211,-68,0012709,00000000
0,2,211,-68,0012739,00000000
0,3,211,-68,0012768,00000000
0,4,211,-68,0012798,00000000
0,5,211,-68,0012828,00000000
0,6,211,-68,0012857,00000000
0,7,211,-68,0012887,00000000
0,8,211,-68,0012916,00000000
0,9,211,-68,0012946,00000000
0,0,212,-67,0013284,00000000
0,1,212,-68,0013314,00000000
0,2,212,-68,0013344,00000000
0,3,212,-68,0013373,00000000
0,4,212,-68,0013403,00000000
0,5,212,-68,0013432,00000000
0,6,212,-68,0013462,00000000
0,7,212,-67,0013491,00000000
0,8,212,-68,0013521,00000000
0,9,212,-67,0013550,00000000
0,0,213,-68,0013889,00000000
0,1,213,-67,0013919,00000000
0,2,213,-68,0013948,00000000
0,3,213,-68,0013978,00000000
0,4,213,-68,0014007,00000000
0,5,213,-68,0014037,00000000
0,6,213,-67,0014066,00000000
0,7,213,-68,0014096,00000000
0,8,213,-67,0014125,00000000
0,9,213,-68,0014155,00000000
0,0,214,-68,0014494,00000000
0,1,214,-67,0014523,00000000
0,2,214,-68,0014553,00000000
0,3,214,-68,0014582,00000000
0,4,214,-68,0014612,00000000
0,5,214,-68,0014641,00000000
0,6,214,-67,0014671,00000000
0,7,214,-68,0014700,00000000
0,8,214,-67,0014730,00000000
0,9,214,-68,0014760,00000000
0,0,215,-67,0015098,00000000
0,1,215,-68,0015128,00000000
0,2,215,-68,0015157,00000000
0,3,215,-68,0015187,00000000
0,4,215,-68,0015216,00000000
0,5,215,-68,0015246,00000000
0,6,215,-68,0015275,00000000
0,7,215,-68,0015305,00000000
0,8,215,-68,0015335,00000000
0,9,215,-68,0015364,00000000
0,0,216,-68,0015703,00000000
0,1,216,-68,0015732,00000000
0,2,216,-68,0015762,00000000
0,3,216,-68,0015791,00000000
0,4,216,-68,0015821,00000000
0,5,216,-68,0015850,00000000
0,6,216,-68,0015880,00000000
0,7,216,-68,0015910,00000000
0,8,216,-68,0015939,00000000
0,9,216,-68,0015969,00000000
0,0,217,-68,0016307,00000000
0,1,217,-67,0016337,00000000
0,2,217,-67,0016366,00000000
0,3,217,-68,0016396,00000000
0,4,217,-68,0016425,00000000
0,5,217,-67,0016455,00000000
0,6,217,-68,0016485,00000000
0,7,217,-68,0016514,00000000
0,8,217,-68,0016544,00000000
0,9,217,-68,0016573,00000000
0,0,218,-69,0016912,00000000
0,1,218,-69,0016941,00000000
0,2,218,-69,0016971,00000000
0,3,218,-68,0017000,00000000
0,4,218,-68,0017030,00000000
0,5,218,-68,0017060,00000000
0,6,218,-68,0017089,00000000
0,7,218,-67,0017119,00000000
0,8,218,-67,0017148,00000000
0,9,218,-66,0017178,00000000
0,0,219,-61,0017516,00000000
0,1,219,-60,0017546,00000000
0,2,219,-60,0017575,00000000
0,3,219,-60,0017605,00000000
0,4,219,-60,0017635,00000000
0,5,219,-59,0017664,00000000
0,6,219,-59,0017694,00000000
0,7,219,-59,0017723,00000000
0,8,219,-60,0017753,00000000
0,9,219,-60,0017782,00000000
0,0,220,-61,0018121,00000000
0,1,220,-60,0018150,00000000
0,2,220,-61,0018180,00000000
0,3,220,-60,0018210,00000000
0,4,220,-60,0018239,00000000
0,5,220,-60,0018269,00000000
0,6,220,-60,0018298,00000000
0,7,220,-60,0018328,00000000
0,8,220,-60,0018357,00000000
0,9,220,-60,0018387,00000000
0,0,221,-60,0018725,00000000
0,1,221,-60,0018755,00000000
0,2,221,-60,0018785,00000000
0,3,221,-60,0018814,00000000
0,4,221,-60,0018844,00000000
0,5,221,-59,0018873,00000000
0,6,221,-59,0018903,00000000
0,7,221,-59,0018932,00000000
0,8,221,-60,0018962,00000000
0,9,221,-60,0018991,00000000
0,0,222,-60,0019330,00000000
0,1,222,-60,0019360,00000000
0,2,222,-60,0019389,00000000
0,3,222,-61,0019419,00000000
0,4,222,-61,0019448,00000000
0,5,222,-61,0019478,00000000
0,6,222,-62,0019507,00000000
0,7,222,-62,0019537,00000000
0,8,222,-62,0019566,00000000
0,9,222,-62,0019596,00000000
0,0,223,-62,0019935,00000000
0,1,223,-62,0019964,00000000
0,2,223,-62,0019994,00000000
0,3,223,-62,0020023,00000000
0,4,223,-62,0020053,00000000
0,5,223,-62,0020082,00000000
0,6,223,-62,0020112,00000000
0,7,223,-62,0020141,00000000
0,8,223,-62,0020171,00000000
0,9,223,-63,0020201,00000000
0,0,224,-65,0020539,00000000
0,1,224,-66,0020569,00000000
0,2,224,-66,0020598,00000000
0,3,224,-66,0020628,00000000
0,4,224,-66,0020657,00000000
0,5,224,-66,0020687,00000000
0,6,224,-66,0020716,00000000
0,7,224,-66,0020746,00000000
0,8,224,-66,0020776,00000000
0,9,224,-66,0020805,00000000
0,0,225,-64,0021144,00000000
0,1,225,-64,0021173,00000000
0,2,225,-63,0021203,00000000
0,3,225,-63,0021232,00000000
0,4,225,-63,0021262,00000000
0,5,225,-62,0021292,00000000
0,6,225,-62,0021321,00000000
0,7,225,-62,0021351,00000000
0,8,225,-62,0021380,00000000
0,9,225,-62,0021410,00000000
0,0,226,-60,0021748,00000000
0,1,226,-61,0021778,00000000
0,2,226,-60,0021807,00000000
0,3,226,-60,0021837,00000000
0,4,226,-61,0021866,00000000
0,5,226,-61,0021896,00000000
0,6,226,-61,0021926,00000000
0,7,226,-61,0021955,00000000
0,8,226,-61,0021985,00000000
0,9,226,-61,0022014,00000000
0,0,227,-62,0022353,00000000
0,1,227,-62,0022382,00000000
0,2,227,-62,0022412,00000000
0,3,227,-61,0022441,00000000
0,4,227,-62,0022471,00000000
0,5,227,-61,0022501,00000000
0,6,227,-61,0022530,00000000
0,7,227,-61,0022560,00000000
0,8,227,-61,0022589,00000000
0,9,227,-61,0022619,00000000
0,0,228,-61,0022957,00000000
0,1,228,-61,0022987,00000000
0,2,228,-61,0023016,00000000
0,3,228,-61,0023046,00000000
0,4,228,-61,0023076,00000000
0,5,228,-61,0023105,00000000
0,6,228,-61,0023135,00000000
0,7,228,-62,0023164,00000000
0,8,228,-61,0023194,00000000
0,9,228,-61,0023223,00000000
0,0,229,-61,0023562,00000000
0,1,229,-61,0023591,00000000
0,2,229,-61,0023621,00000000
0,3,229,-61,0023651,00000000
0,4,229,-61,0023680,00000000
0,5,229,-62,0023710,00000000
0,6,229,-61,0023739,00000000
0,7,229,-62,0023769,00000000
0,8,229,-62,0023798,00000000
0,9,229,-62,0023828,00000000
0,0,230,-62,0024166,00000000
0,1,230,-62,0024196,00000000
0,2,230,-62,0024226,00000000
0,3,230,-62,0024255,00000000
0,4,230,-62,0024285,00000000
0,5,230,-62,0024314,00000000
0,6,230,-62,0024344,00000000
0,7,230,-62,0024373,00000000
0,8,230,-62,0024403,00000000
0,9,230,-62,0024432,00000000
0,0,231,-62,0024771,00000000
0,1,231,-62,0024801,00000000
0,2,231,-62,0024830,00000000
0,3,231,-62,0024860,00000000
0,4,231,-62,0024889,00000000
0,5,231,-62,0024919,00000000
0,6,231,-62,0024948,00000000
0,7,231,-62,0024978,00000000
0,8,231,-62,0025007,00000000
0,9,231,-62,0025037,00000000
0,0,232,-61,0025376,00000000
0,1,232,-61,0025405,00000000
0,2,232,-62,0025435,00000000
0,3,232,-62,0025464,00000000
0,4,232,-63,0025494,00000000
0,5,232,-64,0025523,00000000
0,6,232,-64,0025553,00000000
0,7,232,-64,0025582,00000000
0,8,232,-64,0025612,00000000
0,9,232,-64,0025642,00000000
0,0,233,-66,0025980,00000000
0,1,233,-65,0026010,00000000
0,2,233,-65,0026039,00000000
0,3,233,-65,0026069,00000000
0,4,233,-64,0026098,00000000
0,5,233,-64,0026128,00000000
0,6,233,-63,0026158,00000000
0,7,233,-64,0026187,00000000
0,8,233,-64,0026217,00000000
0,9,233,-64,0026246,00000000
0,0,234,-64,0026585,00000000
0,1,234,-64,0026614,00000000
0,2,234,-64,0026644,00000000
0,3,234,-64,0026673,00000000
0,4,234,-64,0026703,00000000
0,5,234,-64,0026733,00000000
0,6,234,-64,0026762,00000000
0,7,234,-64,0026792,00000000
0,8,234,-64,0026821,00000000
0,9,234,-64,0026851,00000000
0,0,235,-65,0027189,00000000
0,1,235,-66,0027219,00000000
0,2,235,-66,0027248,00000000
0,3,235,-66,0027278,00000000
0,4,235,-66,0027308,00000000
0,5,235,-66,0027337,00000000
0,6,235,-66,0027367,00000000
0,7,235,-66,0027396,00000000
0,8,235,-66,0027426,00000000
0,9,235,-66,0027455,00000000
0,0,236,-66,0027794,00000000
0,1,236,-66,0027823,00000000
0,2,236,-66,0027853,00000000
0,3,236,-66,0027883,00000000
0,4,236,-65,0027912,00000000
0,5,236,-65,0027942,00000000
0,6,236,-64,0027971,00000000
0,7,236,-64,0028001,00000000
0,8,236,-64,0028030,00000000
0,9,236,-64,0028060,00000000
0,0,237,-66,0028398,00000000
0,1,237,-66,0028428,00000000
0,2,237,-66,0028458,00000000
0,3,237,-67,0028487,00000000
0,4,237,-67,0028517,00000000
0,5,237,-68,0028546,00000000
0,6,237,-68,0028576,00000000
0,7,237,-69,0028605,00000000
0,8,237,-70,0028635,00000000
0,9,237,-70,0028664,00000000
0,0,238,-69,0029003,00000000
0,1,238,-69,0029033,00000000
0,2,238,-69,0029062,00000000
0,3,238,-68,0029092,00000000
0,4,238,-68,0029121,00000000
0,5,238,-68,0029151,00000000
0,6,238,-67,0029180,00000000
0,7,238,-68,0029210,00000000
0,8,238,-67,0029239,00000000
0,9,238,-68,0029269,00000000
0,0,239,-67,0029608,00000000
0,1,239,-68,0029637,00000000
0,2,239,-68,0029667,00000000
0,3,239,-69,0029696,00000000
0,4,239,-69,0029726,00000000
0,5,239,-69,0029755,00000000
0,6,239,-69,0029785,00000000
0,7,239,-69,0029814,00000000
0,8,239,-69,0029844,00000000
0,9,239,-69,0029874,00000000
0,0,240,-68,0030212,00000000
0,1,240,-68,0030242,00000000
0,2,240,-68,0030271,00000000
0,3,240,-68,0030301,00000000
0,4,240,-67,0030330,00000000
0,5,240,-68,0030360,00000000
0,6,240,-67,0030389,00000000
0,7,240,-67,0030419,00000000
0,8,240,-67,0030449,00000000
0,9,240,-67,0030478,00000000
0,0,241,-67,0030817,00000000
0,1,241,-66,0030846,00000000
0,2,241,-67,0030876,00000000
0,3,241,-67,0030905,00000000
0,4,241,-67,0030935,00000000
0,5,241,-67,0030964,00000000
0,6,241,-67,0030994,00000000
0,7,241,-67,0031024,00000000
0,8,241,-67,0031053,00000000
0,9,241,-67,0031083,00000000
0,0,242,-68,0031421,00000000
0,1,242,-68,0031451,00000000
0,2,242,-68,0031480,00000000
0,3,242,-68,0031510,00000000
0,4,242,-68,0031539,00000000
0,5,242,-68,0031569,00000000
0,6,242,-68,0031599,00000000
0,7,242,-68,0031628,00000000
0,8,242,-69,0031658,00000000
0,9,242,-68,0031687,00000000
0,0,243,-68,0032026,00000000
0,1,243,-68,0032055,00000000
0,2,243,-68,0032085,00000000
0,3,243,-68,0032114,00000000
0,4,243,-68,0032144,00000000
0,5,243,-68,0032174,00000000
0,6,243,-67,0032203,00000000
0,7,243,-67,0032233,00000000
0,8,243,-67,0032262,00000000
0,9,243,-67,0032292,00000000
0,0,244,-67,0032630,00000000
0,1,244,-67,0032660,00000000
0,2,244,-67,0032689,00000000
0,3,244,-67,0032719,00000000
0,4,244,-67,0032749,00000000
0,5,244,-67,0032778,00000000
0,6,244,-67,0032808,00000000
0,7,244,-67,0032837,00000000
0,8,244,-67,0032867,00000000
0,9,244,-67,0032896,00000000
0,0,245,-68,0033235,00000000
0,1,245,-68,0033264,00000000
0,2,245,-68,0033294,00000000
0,3,245,-68,0033324,00000000
0,4,245,-68,0033353,00000000
0,5,245,-68,0033383,00000000
0,6,245,-68,0033412,00000000
0,7,245,-68,0033442,00000000
0,8,245,-68,0033471,00000000
0,9,245,-69,0033501,00000000
0,0,246,-66,0033839,00000000
0,1,246,-66,0033869,00000000
0,2,246,-67,0033899,00000000
0,3,246,-66,0033928,00000000
0,4,246,-67,0033958,00000000
0,5,246,-67,0033987,00000000
0,6,246,-67,0034017,00000000
0,7,246,-67,0034046,00000000
0,8,246,-67,0034076,00000000
0,9,246,-67,0034106,00000000
0,0,247,-70,0034444,00000000
0,1,247,-69,0034474,00000000
0,2,247,-68,0034503,00000000
0,3,247,-68,0034533,00000000
0,4,247,-68,0034562,00000000
0,5,247,-68,0034592,00000000
0,6,247,-67,0034621,00000000
0,7,247,-67,0034651,00000000
0,8,247,-66,0034681,00000000
0,9,247,-66,0034710,00000000
0,0,248,-66,0035049,00000000
0,1,248,-66,0035078,00000000
0,2,248,-66,0035108,00000000
0,3,248,-66,0035137,00000000
0,4,248,-66,0035167,00000000
0,5,248,-66,0035196,00000000
0,6,248,-66,0035226,00000000
0,7,248,-66,0035256,00000000
0,8,248,-66,0035285,00000000
0,9,248,-66,0035315,00000000
0,0,249,-65,0035653,00000000
0,1,249,-65,0035683,00000000
0,2,249,-65,0035712,00000000
0,3,249,-65,0035742,00000000
0,4,249,-65,0035771,00000000
0,5,249,-65,0035801,00000000
0,6,249,-65,0035830,00000000
0,7,249,-65,0035860,00000000
0,8,249,-65,0035890,00000000
0,9,249,-64,0035919,00000000
0,0,250,-66,0036258,00000000
0,1,250,-65,0036287,00000000
0,2,250,-65,0036317,00000000
0,3,250,-66,0036346,00000000
0,4,250,-66,0036376,00000000
0,5,250,-66,0036405,00000000
0,6,250,-66,0036435,00000000
0,7,250,-66,0036465,00000000
0,8,250,-66,0036494,00000000
0,9,250,-66,0036524,00000000
0,0,251,-66,0036862,00000000
0,1,251,-66,0036892,00000000
0,2,251,-66,0036921,00000000
0,3,251,-66,0036951,00000000
0,4,251,-66,0036980,00000000
0,5,251,-66,0037010,00000000
0,6,251,-66,0037040,00000000
0,7,251,-66,0037069,00000000
0,8,251,-66,0037099,00000000
0,9,251,-66,0037128,00000000
0,0,252,-66,0037467,00000000
0,1,252,-66,0037496,00000000
0,2,252,-66,0037526,00000000
0,3,252,-66,0037555,00000000
0,4,252,-66,0037585,00000000
0,5,252,-66,0037615,00000000
0,6,252,-66,0037644,00000000
0,7,252,-66,0037674,00000000
0,8,252,-66,0037703,00000000
0,9,252,-66,0037733,00000000
0,0,253,-66,0038071,00000000
0,1,253,-66,0038101,00000000
0,2,253,-66,0038130,00000000
0,3,253,-66,0038160,00000000
0,4,253,-66,0038190,00000000
0,5,253,-66,0038219,00000000
0,6,253,-66,0038249,00000000
0,7,253,-66,0038278,00000000
0,8,253,-66,0038308,00000000
0,9,253,-66,0038337,00000000
0,0,254,-66,0038676,00000000
0,1,254,-66,0038705,00000000
0,2,254,-66,0038735,00000000
0,3,254,-66,0038765,00000000
0,4,254,-66,0038794,00000000
0,5,254,-66,0038824,00000000
0,6,254,-66,0038853,00000000
0,7,254,-66,0038883,00000000
0,8,254,-66,0038912,00000000
0,9,254,-66,0038942,00000000
0,0,255,-66,0039280,00000000
0,1,255,-66,0039310,00000000
0,2,255,-66,0039340,00000000
0,3,255,-66,0039369,00000000
0,4,255,-66,0039399,00000000
0,5,255,-66,0039428,00000000
0,6,255,-65,0039458,00000000
0,7,255,-66,0039487,00000000
0,8,255,-66,0039517,00000000
0,9,255,-66,0039546,00000000
0,0,0,-66,0039885,00000000
0,1,0,-66,0039915,00000000
0,2,0,-66,0039944,00000000
0,3,0,-66,0039974,00000000
0,4,0,-66,0040003,00000000
0,5,0,-66,0040033,00000000
0,6,0,-66,0040062,00000000
0,7,0,-65,0040092,00000000
0,8,0,-65,0040121,00000000
0,9,0,-65,0040151,00000000
0,0,1,-62,0040490,00000000
0,1,1,-62,0040519,00000000
0,2,1,-62,0040549,00000000
0,3,1,-62,0040578,00000000
0,4,1,-62,0040608,00000000
0,5,1,-62,0040637,00000000
0,6,1,-62,0040667,00000000
0,7,1,-62,0040696,00000000
0,8,1,-62,0040726,00000000
0,9,1,-62,0040756,00000000
0,0,2,-63,0041094,00000000
0,1,2,-62,0041124,00000000
0,2,2,-62,0041153,00000000
0,3,2,-62,0041183,00000000
0,4,2,-62,0041212,00000000
0,5,2,-62,0041242,00000000
0,6,2,-62,0041271,00000000
0,7,2,-62,0041301,00000000
0,8,2,-63,0041331,00000000
0,9,2,-62,0041360,00000000
0,0,3,-63,0041699,00000000
0,1,3,-63,0041728,00000000
0,2,3,-63,0041758,00000000
0,3,3,-63,0041787,00000000
0,4,3,-62,0041817,00000000
0,5,3,-63,0041846,00000000
0,6,3,-63,0041876,00000000
0,7,3,-63,0041906,00000000
0,8,3,-62,0041935,00000000
0,9,3,-62,0041965,00000000
0,0,4,-62,0042303,00000000
0,1,4,-62,0042333,00000000
0,2,4,-62,0042362,00000000
0,3,4,-62,0042392,00000000
0,4,4,-63,0042421,00000000
0,5,4,-63,0042451,00000000
0,6,4,-63,0042481,00000000
0,7,4,-63,0042510,00000000
0,8,4,-63,0042540,00000000
0,9,4,-63,0042569,00000000
0,0,5,-64,0042908,00000000
0,1,5,-64,0042937,00000000
0,2,5,-64,0042967,00000000
0,3,5,-64,0042996,00000000
0,4,5,-64,0043026,00000000
0,5,5,-64,0043056,00000000
0,6,5,-64,0043085,00000000
0,7,5,-64,0043115,00000000
0,8,5,-64,0043144,00000000
0,9,5,-64,0043174,00000000
0,0,6,-66,0043512,00000000
0,1,6,-66,0043542,00000000
0,2,6,-67,0043571,00000000
0,3,6,-67,0043601,00000000
0,4,6,-68,0043631,00000000
0,5,6,-68,0043660,00000000
0,6,6,-68,0043690,00000000
0,7,6,-68,0043719,00000000
0,8,6,-68,0043749,00000000
0,9,6,-68,0043778,00000000
0,0,7,-68,0044117,00000000
0,1,7,-68,0044146,00000000
0,2,7,-68,0044176,00000000
0,3,7,-68,0044206,00000000
0,4,7,-68,0044235,00000000
0,5,7,-68,0044265,00000000
0,6,7,-68,0044294,00000000
0,7,7,-68,0044324,00000000
0,8,7,-68,0044353,00000000
0,9,7,-68,0044383,00000000
0,0,8,-68,0044721,00000000
0,1,8,-68,0044751,00000000
0,2,8,-68,0044781,00000000
0,3,8,-68,0044810,00000000
0,4,8,-68,0044840,00000000
0,5,8,-68,0044869,00000000
0,6,8,-68,0044899,00000000
0,7,8,-68,0044928,00000000
0,8,8,-68,0044958,00000000
0,9,8,-68,0044987,00000000
0,0,9,-73,0045326,00000000
0,1,9,-73,0045355,00000000
0,2,9,-73,0045385,00000000
0,3,9,-73,0045415,00000000
0,4,9,-73,0045444,00000000
0,5,9,-73,0045474,00000000
0,6,9,-73,0045503,00000000
0,7,9,-74,0045533,00000000
0,8,9,-74,0045562,00000000
0,9,9,-74,0045592,00000000
0,0,10,-76,0045930,00000000
0,1,10,-76,0045960,00000000
0,2,10,-76,0045990,00000000
0,3,10,-75,0046019,00000000
0,4,10,-75,0046049,00000000
0,5,10,-75,0046078,00000000
0,6,10,-75,0046108,00000000
0,7,10,-76,0046137,00000000
0,8,10,-75,0046167,00000000
0,9,10,-75,0046196,00000000
0,0,11,-74,0046535,00000000
0,1,11,-75,0046564,00000000
0,2,11,-75,0046594,00000000
0,3,11,-75,0046624,00000000
0,4,11,-75,0046653,00000000
0,5,11,-75,0046683,00000000
0,6,11,-75,0046712,00000000
0,7,11,-75,0046742,00000000
0,8,11,-76,0046771,00000000
0,9,11,-74,0046801,00000000
0,0,12,-75,0047139,00000000
0,1,12,-74,0047169,00000000
0,2,12,-74,0047199,00000000
0,3,12,-74,0047228,00000000
0,4,12,-73,0047258,00000000
0,5,12,-73,0047287,00000000
0,6,12,-73,0047317,00000000
0,7,12,-73,0047346,00000000
0,8,12,-73,0047376,00000000
0,9,12,-73,0047406,00000000
0,0,13,-73,0047744,00000000
0,1,13,-73,0047774,00000000
0,2,13,-72,0047803,00000000
0,3,13,-73,0047833,00000000
0,4,13,-72,0047862,00000000
0,5,13,-71,0047892,00000000
0,6,13,-72,0047921,00000000
0,7,13,-71,0047951,00000000
0,8,13,-72,0047980,00000000
0,9,13,-72,0048010,00000000
0,0,14,-72,0048349,00000000
0,1,14,-72,0048378,00000000
0,2,14,-72,0048408,00000000
0,3,14,-73,0048437,00000000
0,4,14,-72,0048467,00000000
0,5,14,-72,0048496,00000000
0,6,14,-72,0048526,00000000
0,7,14,-72,0048556,00000000
0,8,14,-73,0048585,00000000
0,9,14,-73,0048615,00000000
0,0,15,-71,0048953,00000000
0,1,15,-71,0048983,00000000
0,2,15,-71,0049012,00000000
0,3,15,-72,0049042,00000000
0,4,15,-71,0049071,00000000
0,5,15,-71,0049101,00000000
0,6,15,-71,0049131,00000000
0,7,15,-71,0049160,00000000
0,8,15,-71,0049190,00000000
0,9,15,-71,0049219,00000000
