RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
0,1,65,-37,"[0, '-40', '-52', '-45']"
0,1,66,-37,"[0, '-40', '-52', '-45']"
0,1,67,-37,"[0, '-40', '-52', '-45']"
1,1,71,-38,"['-39', '120', '-33', '-56']"
1,1,72,-38,"['-39', '120', '-33', '-56']"
1,1,73,-38,"['-39', '120', '-33', '-56']"
1,1,74,-38,"['-39', '120', '-33', '-56']"
1,1,70,-38,"['-39', '120', '-33', '-56']"
2,1,71,-39,"['-50', '-33', '0', '-36']"
2,1,72,-39,"['-50', '-33', '0', '-36']"
2,1,73,-39,"['-50', '-33', '0', '-36']"
2,1,74,-39,"['-50', '-33', '0', '-36']"
2,1,70,-39,"['-50', '-33', '0', '-36']"
3,1,71,-44,"['-42', '-59', '-36', '0']"
3,1,72,-44,"['-42', '-59', '-36', '0']"
3,1,73,-44,"['-42', '-59', '-36', '0']"
3,1,74,-44,"['-42', '-59', '-36', '0']"
3,1,70,-44,"['-42', '-59', '-36', '0']"
0,1,73,-38,"[0, '-42', '-50', '-43']"
0,1,74,-38,"[0, '-42', '-50', '-43']"
0,1,70,-38,"[0, '-42', '-50', '-43']"
0,1,71,-38,"[0, '-42', '-50', '-43']"
0,1,72,-38,"[0, '-42', '-50', '-43']"
1,1,76,-38,"['-39', '120', '-32', '-57']"
1,1,77,-38,"['-39', '120', '-32', '-57']"
1,1,78,-38,"['-39', '120', '-32', '-57']"
1,1,79,-38,"['-39', '120', '-32', '-57']"
1,1,75,-38,"['-39', '120', '-32', '-57']"
2,1,76,-39,"['-50', '-33', '0', '-36']"
2,1,77,-39,"['-50', '-33', '0', '-36']"
2,1,78,-39,"['-50', '-33', '0', '-36']"
2,1,79,-39,"['-50', '-33', '0', '-36']"
2,1,75,-39,"['-50', '-33', '0', '-36']"
3,1,76,-44,"['-42', '-58', '-36', '0']"
3,1,77,-44,"['-42', '-58', '-36', '0']"
3,1,78,-44,"['-42', '-58', '-36', '0']"
3,1,79,-44,"['-42', '-58', '-36', '0']"
3,1,75,-44,"['-42', '-58', '-36', '0']"
0,1,78,-37,"[0, '-40', '-51', '-45']"
0,1,79,-37,"[0, '-40', '-51', '-45']"
0,1,75,-36,"[0, '-40', '-51', '-45']"
0,1,76,-36,"[0, '-40', '-51', '-45']"
0,1,77,-37,"[0, '-40', '-51', '-45']"
1,1,81,-38,"['-39', '120', '-33', '-56']"
1,1,82,-38,"['-39', '120', '-33', '-56']"
1,1,83,-38,"['-39', '120', '-33', '-56']"
1,1,84,-38,"['-39', '120', '-33', '-56']"
1,1,80,-38,"['-39', '120', '-33', '-56']"
2,1,81,-39,"['-50', '-33', '0', '-36']"
2,1,82,-39,"['-50', '-33', '0', '-36']"
2,1,83,-39,"['-50', '-33', '0', '-36']"
2,1,84,-39,"['-50', '-33', '0', '-36']"
2,1,80,-39,"['-50', '-33', '0', '-36']"
3,1,81,-44,"['-46', '-56', '-36', '0']"
3,1,82,-44,"['-46', '-56', '-36', '0']"
3,1,83,-44,"['-46', '-56', '-36', '0']"
3,1,84,-44,"['-46', '-56', '-36', '0']"
3,1,80,-44,"['-46', '-56', '-36', '0']"
0,1,83,-36,"[0, '-40', '-50', '-44']"
0,1,84,-36,"[0, '-40', '-50', '-44']"
0,1,80,-36,"[0, '-40', '-50', '-44']"
0,1,81,-36,"[0, '-40', '-50', '-44']"
0,1,82,-36,"[0, '-40', '-50', '-44']"
1,1,86,-38,"['-37', '120', '-33', '-55']"
1,1,87,-38,"['-37', '120', '-33', '-55']"
1,1,88,-38,"['-37', '120', '-33', '-55']"
1,1,89,-38,"['-37', '120', '-33', '-55']"
1,1,85,-38,"['-37', '120', '-33', '-55']"
2,1,86,-39,"['-49', '-33', '0', '-36']"
2,1,87,-39,"['-49', '-33', '0', '-36']"
2,1,88,-39,"['-49', '-33', '0', '-36']"
2,1,89,-39,"['-49', '-33', '0', '-36']"
2,1,85,-39,"['-49', '-33', '0', '-36']"
3,1,86,-44,"['-42', '-58', '-36', '0']"
3,1,87,-44,"['-42', '-58', '-36', '0']"
3,1,88,-44,"['-42', '-58', '-36', '0']"
3,1,89,-44,"['-42', '-58', '-36', '0']"
3,1,85,-44,"['-42', '-58', '-36', '0']"
0,1,88,-37,"[0, '-38', '-50', '-43']"
0,1,89,-37,"[0, '-38', '-50', '-43']"
0,1,85,-37,"[0, '-38', '-50', '-43']"
0,1,86,-37,"[0, '-38', '-50', '-43']"
0,1,87,-37,"[0, '-38', '-50', '-43']"
1,1,91,-38,"['-39', '120', '-33', '-58']"
1,1,92,-38,"['-39', '120', '-33', '-58']"
