RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
0,1,93,-45,"[0, '-39', '-49', '-42']"
1,1,98,-41,"['-39', '120', '-33', '-58']"
1,1,99,-41,"['-39', '120', '-33', '-58']"
1,1,100,-41,"['-39', '120', '-33', '-58']"
1,1,101,-41,"['-39', '120', '-33', '-58']"
1,1,97,-41,"['-39', '120', '-33', '-58']"
2,1,98,-33,"['-49', '-33', '0', '-36']"
2,1,99,-33,"['-49', '-33', '0', '-36']"
2,1,100,-33,"['-49', '-33', '0', '-36']"
2,1,101,-33,"['-49', '-33', '0', '-36']"
2,1,97,-33,"['-49', '-33', '0', '-36']"
3,1,98,-39,"['-43', '-59', '-36', '0']"
3,1,99,-39,"['-43', '-59', '-36', '0']"
3,1,100,-39,"['-43', '-59', '-36', '0']"
3,1,101,-39,"['-43', '-59', '-36', '0']"
3,1,97,-39,"['-43', '-59', '-36', '0']"
0,1,99,-45,"[0, '-41', '-49', '-42']"
0,1,100,-46,"[0, '-41', '-49', '-42']"
0,1,101,-46,"[0, '-41', '-49', '-42']"
0,1,97,-45,"[0, '-41', '-49', '-42']"
0,1,98,-46,"[0, '-41', '-49', '-42']"
1,1,103,-41,"['-40', '120', '-33', '-55']"
1,1,104,-41,"['-40', '120', '-33', '-55']"
1,1,105,-41,"['-40', '120', '-33', '-55']"
1,1,106,-41,"['-40', '120', '-33', '-55']"
1,1,102,-41,"['-40', '120', '-33', '-55']"
2,1,103,-33,"['-50', '-33', '0', '-36']"
2,1,104,-33,"['-50', '-33', '0', '-36']"
2,1,105,-33,"['-50', '-33', '0', '-36']"
2,1,106,-33,"['-50', '-33', '0', '-36']"
2,1,102,-33,"['-50', '-33', '0', '-36']"
3,1,103,-39,"['-41', '-59', '-36', '0']"
3,1,104,-39,"['-41', '-59', '-36', '0']"
3,1,105,-39,"['-41', '-59', '-36', '0']"
3,1,106,-39,"['-41', '-59', '-36', '0']"
3,1,102,-39,"['-41', '-59', '-36', '0']"
