RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,28,-54,"['-38', '120', '-33', '-54']"
1,1,29,-54,"['-38', '120', '-33', '-54']"
1,1,30,-54,"['-38', '120', '-33', '-54']"
1,1,31,-54,"['-38', '120', '-33', '-54']"
1,1,27,-54,"['-38', '120', '-33', '-54']"
2,1,28,-38,"['-52', '-33', '0', '-36']"
2,1,29,-38,"['-52', '-33', '0', '-36']"
2,1,30,-38,"['-52', '-33', '0', '-36']"
2,1,31,-38,"['-52', '-33', '0', '-36']"
2,1,27,-38,"['-52', '-33', '0', '-36']"
3,1,28,-30,"['-42', '-54', '-36', '0']"
3,1,29,-30,"['-42', '-54', '-36', '0']"
3,1,30,-30,"['-42', '-54', '-36', '0']"
3,1,31,-30,"['-42', '-54', '-36', '0']"
3,1,27,-30,"['-42', '-54', '-36', '0']"
0,1,29,-31,"[0, '-39', '-53', '-42']"
0,1,30,-31,"[0, '-39', '-53', '-42']"
0,1,31,-31,"[0, '-39', '-53', '-42']"
0,1,27,-31,"[0, '-39', '-53', '-42']"
0,1,28,-31,"[0, '-39', '-53', '-42']"
1,1,33,-54,"['-38', '120', '-33', '-54']"
1,1,34,-54,"['-38', '120', '-33', '-54']"
1,1,35,-54,"['-38', '120', '-33', '-54']"
1,1,36,-54,"['-38', '120', '-33', '-54']"
1,1,32,-54,"['-38', '120', '-33', '-54']"
2,1,33,-38,"['-52', '-33', '0', '-36']"
2,1,34,-38,"['-52', '-33', '0', '-36']"
2,1,35,-38,"['-52', '-33', '0', '-36']"
2,1,36,-38,"['-52', '-33', '0', '-36']"
2,1,32,-38,"['-52', '-33', '0', '-36']"
3,1,33,-30,"['-42', '-54', '-36', '0']"
3,1,34,-30,"['-42', '-54', '-36', '0']"
3,1,35,-30,"['-42', '-54', '-36', '0']"
3,1,36,-30,"['-42', '-54', '-36', '0']"
3,1,32,-30,"['-42', '-54', '-36', '0']"
0,1,34,-31,"[0, '-39', '-53', '-43']"
0,1,35,-31,"[0, '-39', '-53', '-43']"
0,1,36,-31,"[0, '-39', '-53', '-43']"
0,1,32,-31,"[0, '-39', '-53', '-43']"
0,1,33,-31,"[0, '-39', '-53', '-43']"
1,1,38,-54,"['-38', '120', '-33', '-53']"
1,1,39,-54,"['-38', '120', '-33', '-53']"
1,1,40,-54,"['-38', '120', '-33', '-53']"
1,1,41,-54,"['-38', '120', '-33', '-53']"
1,1,37,-54,"['-38', '120', '-33', '-53']"
2,1,38,-38,"['-53', '-33', '0', '-36']"
2,1,39,-38,"['-53', '-33', '0', '-36']"
2,1,40,-38,"['-53', '-33', '0', '-36']"
2,1,41,-38,"['-53', '-33', '0', '-36']"
2,1,37,-38,"['-53', '-33', '0', '-36']"
3,1,38,-30,"['-42', '-54', '-36', '0']"
3,1,39,-30,"['-42', '-54', '-36', '0']"
3,1,40,-30,"['-42', '-54', '-36', '0']"
3,1,41,-30,"['-42', '-54', '-36', '0']"
3,1,37,-30,"['-42', '-54', '-36', '0']"
0,1,39,-31,"[0, '-39', '-53', '-43']"
0,1,40,-31,"[0, '-39', '-53', '-43']"
0,1,41,-31,"[0, '-39', '-53', '-43']"
0,1,37,-31,"[0, '-39', '-53', '-43']"
0,1,38,-31,"[0, '-39', '-53', '-43']"
1,1,43,-54,"['-38', '120', '-33', '-53']"
1,1,44,-54,"['-38', '120', '-33', '-53']"
1,1,45,-54,"['-38', '120', '-33', '-53']"
1,1,46,-54,"['-38', '120', '-33', '-53']"
1,1,42,-54,"['-38', '120', '-33', '-53']"
2,1,43,-38,"['-53', '-33', '0', '-36']"
2,1,44,-38,"['-53', '-33', '0', '-36']"
2,1,45,-38,"['-53', '-33', '0', '-36']"
2,1,46,-38,"['-53', '-33', '0', '-36']"
2,1,42,-38,"['-53', '-33', '0', '-36']"
3,1,43,-30,"['-42', '-54', '-36', '0']"
3,1,44,-30,"['-42', '-54', '-36', '0']"
3,1,45,-30,"['-42', '-54', '-36', '0']"
3,1,46,-30,"['-42', '-54', '-36', '0']"
3,1,42,-30,"['-42', '-54', '-36', '0']"
0,1,44,-31,"[0, '-39', '-53', '-43']"
0,1,45,-31,"[0, '-39', '-53', '-43']"
0,1,46,-31,"[0, '-39', '-53', '-43']"
0,1,42,-31,"[0, '-39', '-53', '-43']"
0,1,43,-31,"[0, '-39', '-53', '-43']"
1,1,48,-54,"['-38', '120', '-33', '-53']"
1,1,49,-54,"['-38', '120', '-33', '-53']"
1,1,50,-54,"['-38', '120', '-33', '-53']"
1,1,51,-54,"['-38', '120', '-33', '-53']"
1,1,47,-54,"['-38', '120', '-33', '-53']"
2,1,48,-38,"['-53', '-33', '0', '-36']"
2,1,49,-38,"['-53', '-33', '0', '-36']"
2,1,50,-38,"['-53', '-33', '0', '-36']"
2,1,51,-38,"['-53', '-33', '0', '-36']"
2,1,47,-38,"['-53', '-33', '0', '-36']"
3,1,48,-30,"['-43', '-54', '-36', '0']"
3,1,49,-30,"['-43', '-54', '-36', '0']"
3,1,50,-30,"['-43', '-54', '-36', '0']"
3,1,51,-30,"['-43', '-54', '-36', '0']"
3,1,47,-30,"['-43', '-54', '-36', '0']"
0,1,49,-31,"[0, '-39', '-54', '-49']"
0,1,50,-31,"[0, '-39', '-54', '-49']"
0,1,51,-31,"[0, '-39', '-54', '-49']"
0,1,47,-31,"[0, '-39', '-54', '-49']"
0,1,48,-31,"[0, '-39', '-54', '-49']"
1,1,53,-54,"['-37', '120', '-33', '-53']"
1,1,54,-54,"['-37', '120', '-33', '-53']"
1,1,55,-54,"['-37', '120', '-33', '-53']"
1,1,56,-54,"['-37', '120', '-33', '-53']"
1,1,52,-54,"['-37', '120', '-33', '-53']"
2,1,53,-38,"['-54', '-33', '0', '-36']"
2,1,54,-38,"['-54', '-33', '0', '-36']"
2,1,55,-38,"['-54', '-33', '0', '-36']"
2,1,56,-38,"['-54', '-33', '0', '-36']"
2,1,52,-38,"['-54', '-33', '0', '-36']"
3,1,53,-30,"['-45', '-54', '-36', '0']"
3,1,54,-30,"['-45', '-54', '-36', '0']"
3,1,55,-30,"['-45', '-54', '-36', '0']"
3,1,56,-30,"['-45', '-54', '-36', '0']"
3,1,52,-30,"['-45', '-54', '-36', '0']"
0,1,54,-31,"[0, '-39', '-52', '-45']"
0,1,55,-31,"[0, '-39', '-52', '-45']"
0,1,56,-30,"[0, '-39', '-52', '-45']"
0,1,52,-31,"[0, '-39', '-52', '-45']"
0,1,53,-31,"[0, '-39', '-52', '-45']"
1,1,58,-54,"['-37', '120', '-33', '-52']"
1,1,59,-54,"['-37', '120', '-33', '-52']"
1,1,60,-54,"['-37', '120', '-33', '-52']"
1,1,61,-54,"['-37', '120', '-33', '-52']"
1,1,57,-54,"['-37', '120', '-33', '-52']"
2,1,58,-38,"['-50', '-33', '0', '-36']"
2,1,59,-38,"['-50', '-33', '0', '-36']"
2,1,60,-38,"['-50', '-33', '0', '-36']"
2,1,61,-38,"['-50', '-33', '0', '-36']"
2,1,57,-38,"['-50', '-33', '0', '-36']"
3,1,58,-30,"['-45', '-52', '-36', '0']"
3,1,59,-30,"['-45', '-52', '-36', '0']"
3,1,60,-30,"['-45', '-52', '-36', '0']"
3,1,61,-30,"['-45', '-52', '-36', '0']"
3,1,57,-30,"['-45', '-52', '-36', '0']"
0,1,59,-31,"[0, '-39', '-52', '-45']"
0,1,60,-31,"[0, '-39', '-52', '-45']"
0,1,61,-31,"[0, '-39', '-52', '-45']"
0,1,57,-31,"[0, '-39', '-52', '-45']"
0,1,58,-31,"[0, '-39', '-52', '-45']"
1,1,63,-52,"['-38', '120', '-33', '-52']"
1,1,64,-53,"['-38', '120', '-33', '-52']"
1,1,65,-53,"['-38', '120', '-33', '-52']"
1,1,66,-54,"['-38', '120', '-33', '-52']"
1,1,62,-52,"['-38', '120', '-33', '-52']"
2,1,63,-38,"['-50', '-33', '0', '-36']"
2,1,64,-38,"['-50', '-33', '0', '-36']"
2,1,65,-38,"['-50', '-33', '0', '-36']"
2,1,66,-38,"['-50', '-33', '0', '-36']"
2,1,62,-38,"['-50', '-33', '0', '-36']"
3,1,63,-30,"['-45', '-55', '-36', '0']"
3,1,64,-30,"['-45', '-55', '-36', '0']"
3,1,65,-30,"['-45', '-55', '-36', '0']"
3,1,66,-30,"['-45', '-55', '-36', '0']"
3,1,62,-30,"['-45', '-55', '-36', '0']"
0,1,64,-31,"[0, '-39', '-52', '-45']"
0,1,65,-31,"[0, '-39', '-52', '-45']"
