RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
2,1,29,-36,"['-54', '-33', '0', '-36']"
3,1,30,-62,"['-40', '-60', '-36', '0']"
3,1,31,-62,"['-40', '-60', '-36', '0']"
3,1,32,-62,"['-40', '-60', '-36', '0']"
3,1,33,-62,"['-40', '-60', '-36', '0']"
3,1,29,-62,"['-40', '-60', '-36', '0']"
0,1,31,-46,"[0, '-41', '-54', '-41']"
0,1,32,-46,"[0, '-41', '-54', '-41']"
0,1,33,-46,"[0, '-41', '-54', '-41']"
0,1,29,-46,"[0, '-41', '-54', '-41']"
0,1,30,-46,"[0, '-41', '-54', '-41']"
1,1,35,-36,"['-39', '120', '-32', '-59']"
1,1,36,-36,"['-39', '120', '-32', '-59']"
1,1,37,-36,"['-39', '120', '-32', '-59']"
1,1,38,-36,"['-39', '120', '-32', '-59']"
1,1,34,-36,"['-39', '120', '-32', '-59']"
2,1,35,-36,"['-54', '-33', '0', '-36']"
2,1,36,-36,"['-54', '-33', '0', '-36']"
2,1,37,-36,"['-54', '-33', '0', '-36']"
2,1,38,-36,"['-54', '-33', '0', '-36']"
2,1,34,-36,"['-54', '-33', '0', '-36']"
3,1,35,-62,"['-41', '-60', '-36', '0']"
3,1,36,-62,"['-41', '-60', '-36', '0']"
3,1,37,-62,"['-41', '-60', '-36', '0']"
3,1,38,-62,"['-41', '-60', '-36', '0']"
3,1,34,-62,"['-41', '-60', '-36', '0']"
0,1,36,-46,"[0, '-40', '-54', '-42']"
0,1,37,-46,"[0, '-40', '-54', '-42']"
0,1,38,-46,"[0, '-40', '-54', '-42']"
0,1,34,-46,"[0, '-40', '-54', '-42']"
0,1,35,-46,"[0, '-40', '-54', '-42']"
1,1,40,-36,"['-39', '120', '-32', '-59']"
1,1,41,-36,"['-39', '120', '-32', '-59']"
1,1,42,-36,"['-39', '120', '-32', '-59']"
1,1,43,-36,"['-39', '120', '-32', '-59']"
1,1,39,-36,"['-39', '120', '-32', '-59']"
2,1,40,-36,"['-54', '-33', '0', '-36']"
2,1,41,-36,"['-54', '-33', '0', '-36']"
2,1,42,-36,"['-54', '-33', '0', '-36']"
2,1,43,-36,"['-54', '-33', '0', '-36']"
2,1,39,-36,"['-54', '-33', '0', '-36']"
3,1,40,-62,"['-41', '-60', '-36', '0']"
3,1,41,-62,"['-41', '-60', '-36', '0']"
3,1,42,-62,"['-41', '-60', '-36', '0']"
3,1,43,-62,"['-41', '-60', '-36', '0']"
3,1,39,-62,"['-41', '-60', '-36', '0']"
0,1,41,-46,"[0, '-40', '-54', '-42']"
0,1,42,-46,"[0, '-40', '-54', '-42']"
0,1,43,-46,"[0, '-40', '-54', '-42']"
0,1,39,-46,"[0, '-40', '-54', '-42']"
0,1,40,-46,"[0, '-40', '-54', '-42']"
1,1,45,-36,"['-39', '120', '-32', '-59']"
1,1,46,-36,"['-39', '120', '-32', '-59']"
1,1,47,-36,"['-39', '120', '-32', '-59']"
1,1,48,-36,"['-39', '120', '-32', '-59']"
1,1,44,-36,"['-39', '120', '-32', '-59']"
2,1,45,-36,"['-54', '-33', '0', '-36']"
2,1,46,-36,"['-54', '-33', '0', '-36']"
2,1,47,-36,"['-54', '-33', '0', '-36']"
2,1,48,-36,"['-54', '-33', '0', '-36']"
2,1,44,-36,"['-54', '-33', '0', '-36']"
3,1,45,-62,"['-41', '-60', '-36', '0']"
3,1,46,-62,"['-41', '-60', '-36', '0']"
3,1,47,-62,"['-41', '-60', '-36', '0']"
3,1,48,-62,"['-41', '-60', '-36', '0']"
3,1,44,-62,"['-41', '-60', '-36', '0']"
0,1,46,-46,"[0, '-40', '-54', '-42']"
0,1,47,-46,"[0, '-40', '-54', '-42']"
0,1,48,-46,"[0, '-40', '-54', '-42']"
0,1,44,-46,"[0, '-40', '-54', '-42']"
0,1,45,-46,"[0, '-40', '-54', '-42']"
1,1,50,-36,"['-39', '120', '-32', '-60']"
1,1,51,-36,"['-39', '120', '-32', '-60']"
1,1,52,-36,"['-39', '120', '-32', '-60']"
1,1,53,-36,"['-39', '120', '-32', '-60']"
1,1,49,-36,"['-39', '120', '-32', '-60']"
2,1,50,-36,"['-54', '-33', '0', '-36']"
2,1,51,-36,"['-54', '-33', '0', '-36']"
2,1,52,-36,"['-54', '-33', '0', '-36']"
2,1,53,-36,"['-54', '-33', '0', '-36']"
2,1,49,-36,"['-54', '-33', '0', '-36']"
3,1,50,-61,"['-42', '-60', '-36', '0']"
3,1,51,-60,"['-42', '-60', '-36', '0']"
3,1,52,-60,"['-42', '-60', '-36', '0']"
3,1,53,-59,"['-42', '-60', '-36', '0']"
3,1,49,-61,"['-42', '-60', '-36', '0']"
0,1,51,-46,"[0, '-39', '-54', '-42']"
0,1,52,-46,"[0, '-39', '-54', '-42']"
0,1,53,-47,"[0, '-39', '-54', '-42']"
0,1,49,-46,"[0, '-39', '-54', '-42']"
0,1,50,-46,"[0, '-39', '-54', '-42']"
1,1,55,-36,"['-39', '120', '-32', '-59']"
1,1,56,-36,"['-39', '120', '-32', '-59']"
1,1,57,-36,"['-39', '120', '-32', '-59']"
1,1,58,-36,"['-39', '120', '-32', '-59']"
1,1,54,-36,"['-39', '120', '-32', '-59']"
2,1,55,-36,"['-52', '-33', '0', '-36']"
2,1,56,-36,"['-52', '-33', '0', '-36']"
2,1,57,-36,"['-52', '-33', '0', '-36']"
2,1,58,-36,"['-52', '-33', '0', '-36']"
2,1,54,-36,"['-52', '-33', '0', '-36']"
3,1,55,-58,"['-41', '-62', '-36', '0']"
3,1,56,-60,"['-41', '-62', '-36', '0']"
3,1,57,-60,"['-41', '-62', '-36', '0']"
3,1,58,-60,"['-41', '-62', '-36', '0']"
3,1,54,-58,"['-41', '-62', '-36', '0']"
0,1,56,-46,"[0, '-41', '-52', '-43']"
0,1,57,-46,"[0, '-41', '-52', '-43']"
0,1,58,-45,"[0, '-41', '-52', '-43']"
0,1,54,-46,"[0, '-41', '-52', '-43']"
0,1,55,-46,"[0, '-41', '-52', '-43']"
1,1,60,-36,"['-39', '120', '-32', '-58']"
1,1,61,-36,"['-39', '120', '-32', '-58']"
1,1,62,-36,"['-39', '120', '-32', '-58']"
1,1,63,-36,"['-39', '120', '-32', '-58']"
1,1,59,-36,"['-39', '120', '-32', '-58']"
2,1,60,-36,"['-52', '-33', '0', '-36']"
2,1,61,-36,"['-52', '-33', '0', '-36']"
2,1,62,-36,"['-52', '-33', '0', '-36']"
2,1,63,-36,"['-52', '-33', '0', '-36']"
2,1,59,-36,"['-52', '-33', '0', '-36']"
3,1,60,-61,"['-42', '-58', '-36', '0']"
3,1,61,-61,"['-42', '-58', '-36', '0']"
3,1,62,-60,"['-42', '-58', '-36', '0']"
3,1,63,-58,"['-42', '-58', '-36', '0']"
3,1,59,-60,"['-42', '-58', '-36', '0']"
0,1,61,-45,"[0, '-41', '-51', '-42']"
0,1,62,-46,"[0, '-41', '-51', '-42']"
0,1,63,-46,"[0, '-41', '-51', '-42']"
0,1,59,-45,"[0, '-41', '-51', '-42']"
0,1,60,-45,"[0, '-41', '-51', '-42']"
1,1,65,-36,"['-39', '120', '-32', '-58']"
1,1,66,-36,"['-39', '120', '-32', '-58']"
1,1,67,-36,"['-39', '120', '-32', '-58']"
1,1,68,-36,"['-39', '120', '-32', '-58']"
1,1,64,-36,"['-39', '120', '-32', '-58']"
2,1,65,-36,"['-52', '-33', '0', '-36']"
2,1,66,-36,"['-52', '-33', '0', '-36']"
2,1,67,-36,"['-52', '-33', '0', '-36']"
2,1,68,-36,"['-52', '-33', '0', '-36']"
2,1,64,-36,"['-52', '-33', '0', '-36']"
3,1,65,-57,"['-42', '-61', '-36', '0']"
3,1,66,-57,"['-42', '-61', '-36', '0']"
3,1,67,-57,"['-42', '-61', '-36', '0']"
3,1,68,-58,"['-42', '-61', '-36', '0']"
3,1,64,-57,"['-42', '-61', '-36', '0']"
0,1,66,-48,"[0, '-39', '-51', '-44']"
0,1,67,-48,"[0, '-39', '-51', '-44']"
0,1,68,-48,"[0, '-39', '-51', '-44']"
0,1,64,-47,"[0, '-39', '-51', '-44']"
0,1,65,-48,"[0, '-39', '-51', '-44']"
1,1,70,-36,"['-38', '120', '-32', '-58']"
1,1,71,-36,"['-38', '120', '-32', '-58']"
1,1,72,-36,"['-38', '120', '-32', '-58']"
1,1,73,-36,"['-38', '120', '-32', '-58']"
1,1,69,-36,"['-38', '120', '-32', '-58']"
2,1,70,-36,"['-52', '-33', '0', '-36']"
2,1,71,-36,"['-52', '-33', '0', '-36']"
2,1,72,-36,"['-52', '-33', '0', '-36']"
2,1,73,-36,"['-52', '-33', '0', '-36']"
2,1,69,-36,"['-52', '-33', '0', '-36']"
3,1,70,-62,"['-43', '-60', '-36', '0']"
3,1,71,-61,"['-43', '-60', '-36', '0']"
3,1,72,-60,"['-43', '-60', '-36', '0']"
3,1,73,-60,"['-43', '-60', '-36', '0']"
3,1,69,-63,"['-43', '-60', '-36', '0']"
0,1,71,-46,"[0, '-39', '-50', '-42']"
0,1,72,-46,"[0, '-39', '-50', '-42']"
0,1,73,-46,"[0, '-39', '-50', '-42']"
0,1,69,-46,"[0, '-39', '-50', '-42']"
0,1,70,-47,"[0, '-39', '-50', '-42']"
1,1,75,-36,"['-39', '120', '-32', '-66']"
1,1,76,-36,"['-39', '120', '-32', '-66']"
1,1,77,-36,"['-39', '120', '-32', '-66']"
1,1,78,-36,"['-39', '120', '-32', '-66']"
1,1,74,-36,"['-39', '120', '-32', '-66']"
2,1,75,-36,"['-49', '-33', '0', '-36']"
2,1,76,-36,"['-49', '-33', '0', '-36']"
2,1,77,-36,"['-49', '-33', '0', '-36']"
2,1,78,-36,"['-49', '-33', '0', '-36']"
2,1,74,-36,"['-49', '-33', '0', '-36']"
3,1,75,-62,"['-42', '-64', '-36', '0']"
3,1,76,-63,"['-42', '-64', '-36', '0']"
3,1,77,-63,"['-42', '-64', '-36', '0']"
3,1,78,-63,"['-42', '-64', '-36', '0']"
3,1,74,-62,"['-42', '-64', '-36', '0']"
0,1,76,-48,"[0, '-41', '-50', '-43']"
0,1,77,-48,"[0, '-41', '-50', '-43']"
0,1,78,-48,"[0, '-41', '-50', '-43']"
0,1,74,-48,"[0, '-41', '-50', '-43']"
0,1,75,-48,"[0, '-41', '-50', '-43']"
1,1,80,-36,"['-39', '120', '-32', '-61']"
1,1,81,-36,"['-39', '120', '-32', '-61']"
1,1,82,-36,"['-39', '120', '-32', '-61']"
1,1,83,-36,"['-39', '120', '-32', '-61']"
1,1,79,-36,"['-39', '120', '-32', '-61']"
2,1,80,-36,"['-50', '-33', '0', '-36']"
2,1,81,-36,"['-50', '-33', '0', '-36']"
2,1,82,-36,"['-50', '-33', '0', '-36']"
2,1,83,-36,"['-50', '-33', '0', '-36']"
2,1,79,-36,"['-50', '-33', '0', '-36']"
3,1,80,-58,"['-44', '-64', '-36', '0']"
3,1,81,-58,"['-44', '-64', '-36', '0']"
3,1,82,-58,"['-44', '-64', '-36', '0']"
3,1,83,-59,"['-44', '-64', '-36', '0']"
3,1,79,-58,"['-44', '-64', '-36', '0']"
0,1,81,-50,"[0, '-40', '-52', '-49']"
0,1,82,-49,"[0, '-40', '-52', '-49']"
0,1,83,-49,"[0, '-40', '-52', '-49']"
0,1,79,-51,"[0, '-40', '-52', '-49']"
0,1,80,-50,"[0, '-40', '-52', '-49']"
1,1,85,-36,"['-38', '120', '-32', '-57']"
1,1,86,-36,"['-38', '120', '-32', '-57']"
1,1,87,-36,"['-38', '120', '-32', '-57']"
1,1,88,-36,"['-38', '120', '-32', '-57']"
1,1,84,-36,"['-38', '120', '-32', '-57']"
2,1,85,-36,"['-52', '-33', '0', '-36']"
2,1,86,-36,"['-52', '-33', '0', '-36']"
2,1,87,-36,"['-52', '-33', '0', '-36']"
2,1,88,-36,"['-52', '-33', '0', '-36']"
2,1,84,-36,"['-52', '-33', '0', '-36']"
3,1,85,-70,"['-47', '-58', '-36', '0']"
3,1,86,-69,"['-47', '-58', '-36', '0']"
3,1,87,-69,"['-47', '-58', '-36', '0']"
3,1,88,-68,"['-47', '-58', '-36', '0']"
3,1,84,-72,"['-47', '-58', '-36', '0']"
0,1,86,-48,"[0, '-42', '-50', '-43']"
0,1,87,-48,"[0, '-42', '-50', '-43']"
0,1,88,-48,"[0, '-42', '-50', '-43']"
0,1,84,-47,"[0, '-42', '-50', '-43']"
0,1,85,-47,"[0, '-42', '-50', '-43']"
1,1,90,-36,"['-41', '120', '-32', '-66']"
1,1,91,-36,"['-41', '120', '-32', '-66']"
1,1,92,-36,"['-41', '120', '-32', '-66']"
1,1,93,-36,"['-41', '120', '-32', '-66']"
1,1,89,-36,"['-41', '120', '-32', '-66']"
2,1,90,-36,"['-50', '-33', '0', '-36']"
2,1,91,-36,"['-50', '-33', '0', '-36']"
2,1,92,-36,"['-50', '-33', '0', '-36']"
2,1,93,-36,"['-50', '-33', '0', '-36']"
2,1,89,-36,"['-50', '-33', '0', '-36']"
3,1,90,-65,"['-43', '-66', '-36', '0']"
3,1,91,-64,"['-43', '-66', '-36', '0']"
3,1,92,-63,"['-43', '-66', '-36', '0']"
3,1,93,-63,"['-43', '-66', '-36', '0']"
3,1,89,-66,"['-43', '-66', '-36', '0']"
0,1,91,-48,"[0, '-41', '-50', '-43']"
0,1,92,-49,"[0, '-41', '-50', '-43']"
0,1,93,-50,"[0, '-41', '-50', '-43']"
0,1,89,-48,"[0, '-41', '-50', '-43']"
0,1,90,-48,"[0, '-41', '-50', '-43']"
1,1,95,-36,"['-41', '120', '-32', '-64']"
1,1,96,-36,"['-41', '120', '-32', '-64']"
1,1,97,-36,"['-41', '120', '-32', '-64']"
1,1,98,-36,"['-41', '120', '-32', '-64']"
1,1,94,-36,"['-41', '120', '-32', '-64']"
2,1,95,-36,"['-48', '-33', '0', '-36']"
2,1,96,-36,"['-48', '-33', '0', '-36']"
2,1,97,-36,"['-48', '-33', '0', '-36']"
2,1,98,-36,"['-48', '-33', '0', '-36']"
2,1,94,-36,"['-48', '-33', '0', '-36']"
3,1,95,-62,"['-42', '-61', '-36', '0']"
3,1,96,-63,"['-42', '-61', '-36', '0']"
3,1,97,-65,"['-42', '-61', '-36', '0']"
3,1,98,-66,"['-42', '-61', '-36', '0']"
3,1,94,-61,"['-42', '-61', '-36', '0']"
0,1,96,-48,"[0, '-42', '-49', '-42']"
0,1,97,-48,"[0, '-42', '-49', '-42']"
0,1,98,-48,"[0, '-42', '-49', '-42']"
0,1,94,-48,"[0, '-42', '-49', '-42']"
0,1,95,-48,"[0, '-42', '-49', '-42']"
1,1,100,-36,"['-41', '120', '-32', '-68']"
1,1,101,-36,"['-41', '120', '-32', '-68']"
1,1,102,-36,"['-41', '120', '-32', '-68']"
1,1,103,-36,"['-41', '120', '-32', '-68']"
1,1,99,-36,"['-41', '120', '-32', '-68']"
2,1,100,-36,"['-49', '-33', '0', '-36']"
2,1,101,-36,"['-49', '-33', '0', '-36']"
2,1,102,-36,"['-49', '-33', '0', '-36']"
2,1,103,-36,"['-49', '-33', '0', '-36']"
2,1,99,-36,"['-49', '-33', '0', '-36']"
3,1,100,-60,"['-42', '-60', '-36', '0']"
3,1,101,-60,"['-42', '-60', '-36', '0']"
3,1,102,-60,"['-42', '-60', '-36', '0']"
3,1,103,-60,"['-42', '-60', '-36', '0']"
3,1,99,-60,"['-42', '-60', '-36', '0']"
0,1,101,-45,"[0, '-41', '-50', '-43']"
0,1,102,-45,"[0, '-41', '-50', '-43']"
0,1,103,-45,"[0, '-41', '-50', '-43']"
0,1,99,-45,"[0, '-41', '-50', '-43']"
0,1,100,-45,"[0, '-41', '-50', '-43']"
1,1,105,-36,"['-40', '120', '-32', '-56']"
1,1,106,-36,"['-40', '120', '-32', '-56']"
1,1,107,-36,"['-40', '120', '-32', '-56']"
1,1,108,-36,"['-40', '120', '-32', '-56']"
1,1,104,-36,"['-40', '120', '-32', '-56']"
2,1,105,-36,"['-50', '-33', '0', '-36']"
2,1,106,-36,"['-50', '-33', '0', '-36']"
2,1,107,-36,"['-50', '-33', '0', '-36']"
2,1,108,-36,"['-50', '-33', '0', '-36']"
2,1,104,-36,"['-50', '-33', '0', '-36']"
3,1,105,-66,"['-43', '-56', '-36', '0']"
3,1,106,-74,"['-43', '-56', '-36', '0']"
3,1,107,-73,"['-43', '-56', '-36', '0']"
3,1,108,-77,"['-43', '-56', '-36', '0']"
3,1,104,-62,"['-43', '-56', '-36', '0']"
0,1,106,-48,"[0, '-42', '-49', '-44']"
0,1,107,-48,"[0, '-42', '-49', '-44']"
0,1,108,-49,"[0, '-42', '-49', '-44']"
0,1,104,-48,"[0, '-42', '-49', '-44']"
0,1,105,-48,"[0, '-42', '-49', '-44']"
1,1,110,-36,"['-40', '120', '-32', '-68']"
1,1,111,-36,"['-40', '120', '-32', '-68']"
1,1,112,-36,"['-40', '120', '-32', '-68']"
1,1,113,-36,"['-40', '120', '-32', '-68']"
1,1,109,-36,"['-40', '120', '-32', '-68']"
2,1,110,-36,"['-48', '-33', '0', '-36']"
2,1,111,-36,"['-48', '-33', '0', '-36']"
2,1,112,-36,"['-48', '-33', '0', '-36']"
2,1,113,-36,"['-48', '-33', '0', '-36']"
2,1,109,-36,"['-48', '-33', '0', '-36']"
3,1,110,-79,"['-40', '-62', '-36', '0']"
3,1,111,-75,"['-40', '-62', '-36', '0']"
3,1,112,-68,"['-40', '-62', '-36', '0']"
3,1,113,-66,"['-40', '-62', '-36', '0']"
3,1,109,-70,"['-40', '-62', '-36', '0']"
0,1,111,-48,"[0, '-42', '-49', '-42']"
0,1,112,-48,"[0, '-42', '-49', '-42']"
0,1,113,-48,"[0, '-42', '-49', '-42']"
0,1,109,-47,"[0, '-42', '-49', '-42']"
0,1,110,-47,"[0, '-42', '-49', '-42']"
1,1,115,-36,"['-41', '120', '-33', '-65']"
1,1,116,-36,"['-41', '120', '-33', '-65']"
1,1,117,-36,"['-41', '120', '-33', '-65']"
1,1,118,-36,"['-41', '120', '-33', '-65']"
1,1,114,-36,"['-41', '120', '-33', '-65']"
2,1,115,-36,"['-52', '-33', '0', '-36']"
2,1,116,-36,"['-52', '-33', '0', '-36']"
2,1,117,-36,"['-52', '-33', '0', '-36']"
2,1,118,-36,"['-52', '-33', '0', '-36']"
2,1,114,-36,"['-52', '-33', '0', '-36']"
3,1,115,-57,"['-42', '-66', '-36', '0']"
3,1,116,-58,"['-42', '-66', '-36', '0']"
3,1,117,-59,"['-42', '-66', '-36', '0']"
3,1,118,-61,"['-42', '-66', '-36', '0']"
3,1,114,-57,"['-42', '-66', '-36', '0']"
0,1,116,-47,"[0, '-42', '-52', '-44']"
0,1,117,-47,"[0, '-42', '-52', '-44']"
0,1,118,-48,"[0, '-42', '-52', '-44']"
0,1,114,-48,"[0, '-42', '-52', '-44']"
0,1,115,-48,"[0, '-42', '-52', '-44']"
1,1,120,-36,"['-40', '120', '-32', '-61']"
1,1,121,-36,"['-40', '120', '-32', '-61']"
1,1,122,-36,"['-40', '120', '-32', '-61']"
1,1,123,-36,"['-40', '120', '-32', '-61']"
1,1,119,-36,"['-40', '120', '-32', '-61']"
2,1,120,-36,"['-49', '-33', '0', '-36']"
2,1,121,-36,"['-49', '-33', '0', '-36']"
2,1,122,-36,"['-49', '-33', '0', '-36']"
2,1,123,-36,"['-49', '-33', '0', '-36']"
2,1,119,-36,"['-49', '-33', '0', '-36']"
3,1,120,-72,"['-45', '-60', '-36', '0']"
3,1,121,-72,"['-45', '-60', '-36', '0']"
3,1,122,-68,"['-45', '-60', '-36', '0']"
3,1,123,-66,"['-45', '-60', '-36', '0']"
3,1,119,-70,"['-45', '-60', '-36', '0']"
0,1,121,-48,"[0, '-42', '-48', '-45']"
0,1,122,-48,"[0, '-42', '-48', '-45']"
0,1,123,-49,"[0, '-42', '-48', '-45']"
0,1,119,-48,"[0, '-42', '-48', '-45']"
0,1,120,-48,"[0, '-42', '-48', '-45']"
1,1,125,-36,"['-41', '120', '-32', '-68']"
1,1,126,-36,"['-41', '120', '-32', '-68']"
1,1,127,-36,"['-41', '120', '-32', '-68']"
1,1,128,-36,"['-41', '120', '-32', '-68']"
1,1,124,-36,"['-41', '120', '-32', '-68']"
2,1,125,-36,"['-48', '-33', '0', '-36']"
2,1,126,-36,"['-48', '-33', '0', '-36']"
2,1,127,-36,"['-48', '-33', '0', '-36']"
2,1,128,-36,"['-48', '-33', '0', '-36']"
2,1,124,-36,"['-48', '-33', '0', '-36']"
3,1,125,-62,"['-44', '-80', '-36', '0']"
3,1,126,-61,"['-44', '-80', '-36', '0']"
3,1,127,-60,"['-44', '-80', '-36', '0']"
3,1,128,-58,"['-44', '-80', '-36', '0']"
3,1,124,-62,"['-44', '-80', '-36', '0']"
0,1,126,-52,"[0, '-42', '-48', '-45']"
0,1,127,-52,"[0, '-42', '-48', '-45']"
0,1,128,-52,"[0, '-42', '-48', '-45']"
0,1,124,-50,"[0, '-42', '-48', '-45']"
0,1,125,-51,"[0, '-42', '-48', '-45']"
1,1,130,-36,"['-42', '120', '-33', '-73']"
1,1,131,-36,"['-42', '120', '-33', '-73']"
1,1,132,-36,"['-42', '120', '-33', '-73']"
1,1,133,-36,"['-42', '120', '-33', '-73']"
1,1,129,-36,"['-42', '120', '-33', '-73']"
2,1,130,-36,"['-47', '-33', '0', '-36']"
2,1,131,-36,"['-47', '-33', '0', '-36']"
2,1,132,-36,"['-47', '-33', '0', '-36']"
2,1,133,-36,"['-47', '-33', '0', '-36']"
2,1,129,-36,"['-47', '-33', '0', '-36']"
3,1,130,-62,"['-44', '-78', '-36', '0']"
3,1,131,-63,"['-44', '-78', '-36', '0']"
3,1,132,-64,"['-44', '-78', '-36', '0']"
3,1,133,-64,"['-44', '-78', '-36', '0']"
3,1,129,-62,"['-44', '-78', '-36', '0']"
0,1,131,-49,"[0, '-43', '-51', '-45']"
0,1,132,-49,"[0, '-43', '-51', '-45']"
0,1,133,-48,"[0, '-43', '-51', '-45']"
0,1,129,-48,"[0, '-43', '-51', '-45']"
0,1,130,-48,"[0, '-43', '-51', '-45']"
1,1,135,-33,"['-41', '120', '-32', '-73']"
1,1,136,-33,"['-41', '120', '-32', '-73']"
1,1,137,-34,"['-41', '120', '-32', '-73']"
1,1,138,-34,"['-41', '120', '-32', '-73']"
1,1,134,-33,"['-41', '120', '-32', '-73']"
2,1,135,-36,"['-50', '-33', '0', '-36']"
2,1,136,-36,"['-50', '-33', '0', '-36']"
2,1,137,-36,"['-50', '-33', '0', '-36']"
2,1,138,-36,"['-50', '-33', '0', '-36']"
2,1,134,-36,"['-50', '-33', '0', '-36']"
3,1,135,-58,"['-44', '-65', '-36', '0']"
3,1,136,-58,"['-44', '-65', '-36', '0']"
3,1,137,-58,"['-44', '-65', '-36', '0']"
3,1,138,-58,"['-44', '-65', '-36', '0']"
3,1,134,-58,"['-44', '-65', '-36', '0']"
0,1,136,-55,"[0, '-42', '-51', '-44']"
0,1,137,-56,"[0, '-42', '-51', '-44']"
0,1,138,-55,"[0, '-42', '-51', '-44']"
0,1,134,-52,"[0, '-42', '-51', '-44']"
0,1,135,-54,"[0, '-42', '-51', '-44']"
1,1,140,-36,"['-40', '120', '-33', '-66']"
1,1,141,-36,"['-40', '120', '-33', '-66']"
1,1,142,-36,"['-40', '120', '-33', '-66']"
1,1,143,-36,"['-40', '120', '-33', '-66']"
1,1,139,-35,"['-40', '120', '-33', '-66']"
2,1,140,-36,"['-50', '-33', '0', '-36']"
2,1,141,-36,"['-50', '-33', '0', '-36']"
2,1,142,-36,"['-50', '-33', '0', '-36']"
2,1,143,-36,"['-50', '-33', '0', '-36']"
2,1,139,-36,"['-50', '-33', '0', '-36']"
3,1,140,-65,"['-44', '-65', '-36', '0']"
3,1,141,-66,"['-44', '-65', '-36', '0']"
3,1,142,-66,"['-44', '-65', '-36', '0']"
3,1,143,-65,"['-44', '-65', '-36', '0']"
3,1,139,-63,"['-44', '-65', '-36', '0']"
0,1,141,-50,"[0, '-41', '-51', '-44']"
0,1,142,-50,"[0, '-41', '-51', '-44']"
0,1,143,-52,"[0, '-41', '-51', '-44']"
0,1,139,-51,"[0, '-41', '-51', '-44']"
0,1,140,-51,"[0, '-41', '-51', '-44']"
1,1,145,-35,"['-39', '120', '-33', '-60']"
1,1,146,-35,"['-39', '120', '-33', '-60']"
1,1,147,-34,"['-39', '120', '-33', '-60']"
1,1,148,-34,"['-39', '120', '-33', '-60']"
1,1,144,-35,"['-39', '120', '-33', '-60']"
2,1,145,-36,"['-51', '-33', '0', '-36']"
2,1,146,-36,"['-51', '-33', '0', '-36']"
2,1,147,-36,"['-51', '-33', '0', '-36']"
2,1,148,-36,"['-51', '-33', '0', '-36']"
2,1,144,-36,"['-51', '-33', '0', '-36']"
3,1,145,-55,"['-44', '-58', '-36', '0']"
3,1,146,-55,"['-44', '-58', '-36', '0']"
3,1,147,-55,"['-44', '-58', '-36', '0']"
3,1,148,-55,"['-44', '-58', '-36', '0']"
3,1,144,-56,"['-44', '-58', '-36', '0']"
