RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
3,1,190,-51,"['-44', '-53', '-36', '0']"
3,1,186,-52,"['-44', '-53', '-36', '0']"
0,1,189,-48,"[0, '-39', '-52', '-45']"
0,1,190,-48,"[0, '-39', '-52', '-45']"
0,1,186,-49,"[0, '-39', '-52', '-45']"
0,1,187,-49,"[0, '-39', '-52', '-45']"
0,1,188,-49,"[0, '-39', '-52', '-45']"
1,1,192,-35,"['-38', '120', '-33', '-54']"
1,1,193,-35,"['-38', '120', '-33', '-54']"
1,1,194,-35,"['-38', '120', '-33', '-54']"
1,1,195,-35,"['-38', '120', '-33', '-54']"
1,1,191,-35,"['-38', '120', '-33', '-54']"
2,1,193,-39,"['-50', '-33', '0', '-36']"
2,1,194,-39,"['-50', '-33', '0', '-36']"
2,1,195,-39,"['-50', '-33', '0', '-36']"
2,1,191,-39,"['-50', '-33', '0', '-36']"
2,1,192,-39,"['-50', '-33', '0', '-36']"
3,1,192,-51,"['-45', '-54', '-36', '0']"
3,1,193,-52,"['-45', '-54', '-36', '0']"
3,1,194,-52,"['-45', '-54', '-36', '0']"
3,1,195,-52,"['-45', '-54', '-36', '0']"
3,1,191,-51,"['-45', '-54', '-36', '0']"
0,1,194,-46,"[0, '-39', '-52', '-47']"
0,1,195,-46,"[0, '-39', '-52', '-47']"
0,1,191,-45,"[0, '-39', '-52', '-47']"
0,1,192,-45,"[0, '-39', '-52', '-47']"
0,1,193,-45,"[0, '-39', '-52', '-47']"
1,1,197,-35,"['-37', '120', '-33', '-53']"
1,1,198,-35,"['-37', '120', '-33', '-53']"
1,1,199,-35,"['-37', '120', '-33', '-53']"
1,1,200,-35,"['-37', '120', '-33', '-53']"
1,1,196,-35,"['-37', '120', '-33', '-53']"
2,1,198,-39,"['-50', '-33', '0', '-36']"
2,1,199,-39,"['-50', '-33', '0', '-36']"
2,1,200,-39,"['-50', '-33', '0', '-36']"
2,1,196,-39,"['-50', '-33', '0', '-36']"
2,1,197,-39,"['-50', '-33', '0', '-36']"
3,1,197,-50,"['-44', '-54', '-36', '0']"
3,1,198,-50,"['-44', '-54', '-36', '0']"
3,1,199,-51,"['-44', '-54', '-36', '0']"
3,1,200,-52,"['-44', '-54', '-36', '0']"
3,1,196,-50,"['-44', '-54', '-36', '0']"
0,1,199,-44,"[0, '-39', '-52', '-45']"
0,1,200,-44,"[0, '-39', '-52', '-45']"
0,1,196,-43,"[0, '-39', '-52', '-45']"
0,1,197,-44,"[0, '-39', '-52', '-45']"
0,1,198,-44,"[0, '-39', '-52', '-45']"
1,1,202,-35,"['-36', '120', '-33', '-49']"
1,1,203,-35,"['-36', '120', '-33', '-49']"
1,1,204,-35,"['-36', '120', '-33', '-49']"
1,1,205,-35,"['-36', '120', '-33', '-49']"
1,1,201,-35,"['-36', '120', '-33', '-49']"
2,1,203,-39,"['-53', '-33', '0', '-36']"
2,1,204,-39,"['-53', '-33', '0', '-36']"
2,1,205,-39,"['-53', '-33', '0', '-36']"
2,1,201,-39,"['-53', '-33', '0', '-36']"
2,1,202,-39,"['-53', '-33', '0', '-36']"
3,1,202,-52,"['-45', '-55', '-36', '0']"
3,1,203,-52,"['-45', '-55', '-36', '0']"
3,1,204,-52,"['-45', '-55', '-36', '0']"
3,1,205,-52,"['-45', '-55', '-36', '0']"
3,1,201,-52,"['-45', '-55', '-36', '0']"
0,1,204,-47,"[0, '-37', '-51', '-45']"
0,1,205,-46,"[0, '-37', '-51', '-45']"
0,1,201,-47,"[0, '-37', '-51', '-45']"
0,1,202,-47,"[0, '-37', '-51', '-45']"
0,1,203,-47,"[0, '-37', '-51', '-45']"
1,1,207,-35,"['-40', '120', '-33', '-54']"
1,1,208,-35,"['-40', '120', '-33', '-54']"
1,1,209,-35,"['-40', '120', '-33', '-54']"
1,1,210,-35,"['-40', '120', '-33', '-54']"
1,1,206,-35,"['-40', '120', '-33', '-54']"
2,1,208,-39,"['-51', '-33', '0', '-36']"
2,1,209,-39,"['-51', '-33', '0', '-36']"
2,1,210,-39,"['-51', '-33', '0', '-36']"
2,1,206,-39,"['-51', '-33', '0', '-36']"
2,1,207,-39,"['-51', '-33', '0', '-36']"
3,1,207,-49,"['-42', '-56', '-36', '0']"
3,1,208,-49,"['-42', '-56', '-36', '0']"
3,1,209,-49,"['-42', '-56', '-36', '0']"
3,1,210,-48,"['-42', '-56', '-36', '0']"
3,1,206,-49,"['-42', '-56', '-36', '0']"
0,1,209,-46,"[0, '-39', '-50', '-42']"
0,1,210,-47,"[0, '-39', '-50', '-42']"
0,1,206,-44,"[0, '-39', '-50', '-42']"
0,1,207,-44,"[0, '-39', '-50', '-42']"
0,1,208,-45,"[0, '-39', '-50', '-42']"
1,1,212,-35,"['-41', '120', '-33', '-57']"
1,1,213,-35,"['-41', '120', '-33', '-57']"
1,1,214,-35,"['-41', '120', '-33', '-57']"
1,1,215,-35,"['-41', '120', '-33', '-57']"
1,1,211,-35,"['-41', '120', '-33', '-57']"
2,1,213,-39,"['-48', '-33', '0', '-36']"
2,1,214,-39,"['-48', '-33', '0', '-36']"
2,1,215,-39,"['-48', '-33', '0', '-36']"
2,1,211,-39,"['-48', '-33', '0', '-36']"
2,1,212,-39,"['-48', '-33', '0', '-36']"
3,1,212,-48,"['-41', '-58', '-36', '0']"
3,1,213,-48,"['-41', '-58', '-36', '0']"
3,1,214,-48,"['-41', '-58', '-36', '0']"
3,1,215,-49,"['-41', '-58', '-36', '0']"
3,1,211,-47,"['-41', '-58', '-36', '0']"
0,1,214,-47,"[0, '-41', '-51', '-40']"
0,1,215,-47,"[0, '-41', '-51', '-40']"
0,1,211,-48,"[0, '-41', '-51', '-40']"
