RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,94,-32,"['-57', '120', '-36', '-52']"
1,1,95,-32,"['-57', '120', '-36', '-52']"
1,1,96,-32,"['-57', '120', '-36', '-52']"
1,1,97,-32,"['-57', '120', '-36', '-52']"
1,1,98,-32,"['-57', '120', '-36', '-52']"
2,1,94,-21,"['-58', '-36', '0', '-42']"
2,1,95,-22,"['-58', '-36', '0', '-42']"
2,1,96,-22,"['-58', '-36', '0', '-42']"
2,1,97,-22,"['-58', '-36', '0', '-42']"
2,1,98,-22,"['-58', '-36', '0', '-42']"
3,1,94,-48,"['-36', '-52', '-42', '0']"
3,1,95,-48,"['-36', '-52', '-42', '0']"
3,1,96,-48,"['-36', '-52', '-42', '0']"
3,1,97,-48,"['-36', '-52', '-42', '0']"
3,1,98,-48,"['-36', '-52', '-42', '0']"
0,1,94,-56,"[0, '-57', '-58', '-37']"
0,1,95,-56,"[0, '-57', '-58', '-37']"
0,1,96,-56,"[0, '-57', '-58', '-37']"
0,1,97,-56,"[0, '-57', '-58', '-37']"
0,1,98,-56,"[0, '-57', '-58', '-37']"
1,1,99,-32,"['-57', '120', '-36', '-52']"
1,1,100,-32,"['-57', '120', '-36', '-52']"
1,1,101,-32,"['-57', '120', '-36', '-52']"
1,1,102,-32,"['-57', '120', '-36', '-52']"
1,1,103,-32,"['-57', '120', '-36', '-52']"
2,1,99,-22,"['-58', '-36', '0', '-42']"
2,1,100,-22,"['-58', '-36', '0', '-42']"
2,1,101,-22,"['-58', '-36', '0', '-42']"
2,1,102,-22,"['-58', '-36', '0', '-42']"
2,1,103,-22,"['-58', '-36', '0', '-42']"
3,1,99,-48,"['-36', '-52', '-42', '0']"
3,1,100,-48,"['-36', '-52', '-42', '0']"
3,1,101,-48,"['-36', '-52', '-42', '0']"
3,1,102,-48,"['-36', '-52', '-42', '0']"
3,1,103,-48,"['-36', '-52', '-42', '0']"
0,1,99,-56,"[0, '-57', '-58', '-36']"
0,1,100,-56,"[0, '-57', '-58', '-36']"
0,1,101,-56,"[0, '-57', '-58', '-36']"
0,1,102,-56,"[0, '-57', '-58', '-36']"
0,1,103,-56,"[0, '-57', '-58', '-36']"
1,1,104,-32,"['-56', '120', '-36', '-52']"
1,1,105,-32,"['-56', '120', '-36', '-52']"
1,1,106,-32,"['-56', '120', '-36', '-52']"
1,1,107,-32,"['-56', '120', '-36', '-52']"
1,1,108,-32,"['-56', '120', '-36', '-52']"
2,1,104,-22,"['-58', '-36', '0', '-42']"
2,1,105,-22,"['-58', '-36', '0', '-42']"
2,1,106,-22,"['-58', '-36', '0', '-42']"
2,1,107,-22,"['-58', '-36', '0', '-42']"
2,1,108,-22,"['-58', '-36', '0', '-42']"
3,1,104,-48,"['-36', '-52', '-42', '0']"
3,1,105,-48,"['-36', '-52', '-42', '0']"
3,1,106,-48,"['-36', '-52', '-42', '0']"
3,1,107,-48,"['-36', '-52', '-42', '0']"
3,1,108,-48,"['-36', '-52', '-42', '0']"
0,1,104,-56,"[0, '-56', '-58', '-36']"
0,1,105,-56,"[0, '-56', '-58', '-36']"
0,1,106,-56,"[0, '-56', '-58', '-36']"
0,1,107,-56,"[0, '-56', '-58', '-36']"
0,1,108,-56,"[0, '-56', '-58', '-36']"
1,1,109,-32,"['-56', '120', '-36', '-52']"
1,1,110,-32,"['-56', '120', '-36', '-52']"
1,1,111,-32,"['-56', '120', '-36', '-52']"
1,1,112,-32,"['-56', '120', '-36', '-52']"
1,1,113,-32,"['-56', '120', '-36', '-52']"
2,1,109,-21,"['-58', '-36', '0', '-42']"
2,1,110,-22,"['-58', '-36', '0', '-42']"
2,1,111,-22,"['-58', '-36', '0', '-42']"
2,1,112,-22,"['-58', '-36', '0', '-42']"
2,1,113,-22,"['-58', '-36', '0', '-42']"
3,1,109,-48,"['-36', '-54', '-42', '0']"
3,1,110,-48,"['-36', '-54', '-42', '0']"
3,1,111,-48,"['-36', '-54', '-42', '0']"
3,1,112,-48,"['-36', '-54', '-42', '0']"
3,1,113,-48,"['-36', '-54', '-42', '0']"
0,1,109,-56,"[0, '-56', '-59', '-36']"
0,1,110,-56,"[0, '-56', '-59', '-36']"
0,1,111,-56,"[0, '-56', '-59', '-36']"
0,1,112,-56,"[0, '-56', '-59', '-36']"
0,1,113,-55,"[0, '-56', '-59', '-36']"
1,1,114,-32,"['-56', '120', '-36', '-52']"
1,1,115,-32,"['-56', '120', '-36', '-52']"
1,1,116,-32,"['-56', '120', '-36', '-52']"
1,1,117,-32,"['-56', '120', '-36', '-52']"
1,1,118,-32,"['-56', '120', '-36', '-52']"
2,1,114,-22,"['-57', '-36', '0', '-42']"
2,1,115,-22,"['-57', '-36', '0', '-42']"
2,1,116,-22,"['-57', '-36', '0', '-42']"
2,1,117,-22,"['-57', '-36', '0', '-42']"
2,1,118,-22,"['-57', '-36', '0', '-42']"
3,1,114,-48,"['-36', '-50', '-42', '0']"
3,1,115,-48,"['-36', '-50', '-42', '0']"
3,1,116,-49,"['-36', '-50', '-42', '0']"
3,1,117,-49,"['-36', '-50', '-42', '0']"
3,1,118,-49,"['-36', '-50', '-42', '0']"
0,1,114,-56,"[0, '-56', '-58', '-36']"
0,1,115,-56,"[0, '-56', '-58', '-36']"
0,1,116,-56,"[0, '-56', '-58', '-36']"
0,1,117,-56,"[0, '-56', '-58', '-36']"
0,1,118,-55,"[0, '-56', '-58', '-36']"
1,1,119,-32,"['-55', '120', '-36', '-51']"
1,1,120,-32,"['-55', '120', '-36', '-51']"
1,1,121,-32,"['-55', '120', '-36', '-51']"
1,1,122,-32,"['-55', '120', '-36', '-51']"
1,1,123,-32,"['-55', '120', '-36', '-51']"
2,1,119,-22,"['-58', '-36', '0', '-42']"
