RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,8,-38,"['-53', '120', '-28', '-52']"
1,1,9,-38,"['-53', '120', '-28', '-52']"
1,1,10,-38,"['-53', '120', '-28', '-52']"
1,1,11,-38,"['-53', '120', '-28', '-52']"
1,1,12,-38,"['-53', '120', '-28', '-52']"
2,1,8,-36,"['-67', '-29', '0', '-42']"
2,1,9,-36,"['-67', '-29', '0', '-42']"
2,1,10,-36,"['-67', '-29', '0', '-42']"
2,1,11,-36,"['-67', '-29', '0', '-42']"
2,1,12,-36,"['-67', '-29', '0', '-42']"
3,1,8,-58,"['-36', '-53', '-42', '0']"
3,1,9,-58,"['-36', '-53', '-42', '0']"
3,1,10,-58,"['-36', '-53', '-42', '0']"
3,1,11,-58,"['-36', '-53', '-42', '0']"
3,1,12,-58,"['-36', '-53', '-42', '0']"
0,1,9,-50,"[0, '-54', '-67', '-36']"
0,1,10,-50,"[0, '-54', '-67', '-36']"
0,1,11,-50,"[0, '-54', '-67', '-36']"
0,1,12,-50,"[0, '-54', '-67', '-36']"
0,1,8,-50,"[0, '-54', '-67', '-36']"
1,1,13,-38,"['-53', '120', '-28', '-52']"
1,1,14,-38,"['-53', '120', '-28', '-52']"
1,1,15,-38,"['-53', '120', '-28', '-52']"
1,1,16,-38,"['-53', '120', '-28', '-52']"
1,1,17,-38,"['-53', '120', '-28', '-52']"
2,1,13,-36,"['-67', '-29', '0', '-42']"
2,1,14,-36,"['-67', '-29', '0', '-42']"
2,1,15,-36,"['-67', '-29', '0', '-42']"
2,1,16,-36,"['-67', '-29', '0', '-42']"
2,1,17,-36,"['-67', '-29', '0', '-42']"
3,1,13,-58,"['-36', '-53', '-42', '0']"
3,1,14,-58,"['-36', '-53', '-42', '0']"
3,1,15,-58,"['-36', '-53', '-42', '0']"
3,1,16,-58,"['-36', '-53', '-42', '0']"
3,1,17,-58,"['-36', '-53', '-42', '0']"
0,1,14,-50,"[0, '-54', '-67', '-36']"
0,1,15,-50,"[0, '-54', '-67', '-36']"
0,1,16,-50,"[0, '-54', '-67', '-36']"
0,1,17,-50,"[0, '-54', '-67', '-36']"
0,1,13,-50,"[0, '-54', '-67', '-36']"
1,1,18,-38,"['-53', '120', '-28', '-52']"
1,1,19,-38,"['-53', '120', '-28', '-52']"
1,1,20,-38,"['-53', '120', '-28', '-52']"
1,1,21,-38,"['-53', '120', '-28', '-52']"
1,1,22,-38,"['-53', '120', '-28', '-52']"
2,1,18,-36,"['-67', '-29', '0', '-42']"
2,1,19,-36,"['-67', '-29', '0', '-42']"
2,1,20,-36,"['-67', '-29', '0', '-42']"
2,1,21,-36,"['-67', '-29', '0', '-42']"
2,1,22,-36,"['-67', '-29', '0', '-42']"
3,1,18,-58,"['-36', '-53', '-42', '0']"
3,1,19,-58,"['-36', '-53', '-42', '0']"
3,1,20,-58,"['-36', '-53', '-42', '0']"
3,1,21,-58,"['-36', '-53', '-42', '0']"
3,1,22,-58,"['-36', '-53', '-42', '0']"
0,1,19,-50,"[0, '-54', '-67', '-36']"
0,1,20,-50,"[0, '-54', '-67', '-36']"
0,1,21,-50,"[0, '-54', '-67', '-36']"
0,1,22,-50,"[0, '-54', '-67', '-36']"
0,1,18,-50,"[0, '-54', '-67', '-36']"
1,1,23,-38,"['-53', '120', '-28', '-52']"
1,1,24,-38,"['-53', '120', '-28', '-52']"
1,1,25,-38,"['-53', '120', '-28', '-52']"
1,1,26,-38,"['-53', '120', '-28', '-52']"
1,1,27,-38,"['-53', '120', '-28', '-52']"
2,1,23,-36,"['-67', '-29', '0', '-42']"
2,1,24,-36,"['-67', '-29', '0', '-42']"
2,1,25,-36,"['-67', '-29', '0', '-42']"
2,1,26,-36,"['-67', '-29', '0', '-42']"
2,1,27,-36,"['-67', '-29', '0', '-42']"
3,1,23,-58,"['-36', '-53', '-42', '0']"
3,1,24,-58,"['-36', '-53', '-42', '0']"
3,1,25,-58,"['-36', '-53', '-42', '0']"
3,1,26,-58,"['-36', '-53', '-42', '0']"
3,1,27,-58,"['-36', '-53', '-42', '0']"
0,1,24,-50,"[0, '-54', '-67', '-36']"
0,1,25,-50,"[0, '-54', '-67', '-36']"
0,1,26,-50,"[0, '-54', '-67', '-36']"
0,1,27,-50,"[0, '-54', '-67', '-36']"
0,1,23,-50,"[0, '-54', '-67', '-36']"
1,1,28,-38,"['-53', '120', '-28', '-52']"
1,1,29,-38,"['-53', '120', '-28', '-52']"
1,1,30,-38,"['-53', '120', '-28', '-52']"
1,1,31,-38,"['-53', '120', '-28', '-52']"
1,1,32,-38,"['-53', '120', '-28', '-52']"
2,1,28,-36,"['-67', '-29', '0', '-42']"
2,1,29,-36,"['-67', '-29', '0', '-42']"
2,1,30,-36,"['-67', '-29', '0', '-42']"
2,1,31,-36,"['-67', '-29', '0', '-42']"
2,1,32,-36,"['-67', '-29', '0', '-42']"
3,1,28,-59,"['-36', '-53', '-42', '0']"
3,1,29,-59,"['-36', '-53', '-42', '0']"
3,1,30,-59,"['-36', '-53', '-42', '0']"
3,1,31,-59,"['-36', '-53', '-42', '0']"
3,1,32,-59,"['-36', '-53', '-42', '0']"
0,1,29,-50,"[0, '-54', '-67', '-36']"
0,1,30,-50,"[0, '-54', '-67', '-36']"
0,1,31,-50,"[0, '-54', '-67', '-36']"
0,1,32,-50,"[0, '-54', '-67', '-36']"
0,1,28,-50,"[0, '-54', '-67', '-36']"
