RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,33,-46,"['-53', '120', '-28', '-54']"
1,1,34,-46,"['-53', '120', '-28', '-54']"
1,1,35,-46,"['-53', '120', '-28', '-54']"
1,1,36,-46,"['-53', '120', '-28', '-54']"
1,1,37,-46,"['-53', '120', '-28', '-54']"
2,1,33,-36,"['-56', '-29', '0', '-42']"
2,1,34,-36,"['-56', '-29', '0', '-42']"
2,1,35,-36,"['-56', '-29', '0', '-42']"
2,1,36,-36,"['-56', '-29', '0', '-42']"
2,1,37,-36,"['-56', '-29', '0', '-42']"
3,1,33,-50,"['-37', '-54', '-42', '0']"
3,1,34,-50,"['-37', '-54', '-42', '0']"
3,1,35,-50,"['-37', '-54', '-42', '0']"
3,1,36,-50,"['-37', '-54', '-42', '0']"
3,1,37,-50,"['-37', '-54', '-42', '0']"
0,1,33,-50,"[0, '-53', '-56', '-37']"
0,1,34,-50,"[0, '-53', '-56', '-37']"
0,1,35,-50,"[0, '-53', '-56', '-37']"
0,1,36,-50,"[0, '-53', '-56', '-37']"
0,1,37,-50,"[0, '-53', '-56', '-37']"
1,1,38,-46,"['-52', '120', '-28', '-53']"
1,1,39,-46,"['-52', '120', '-28', '-53']"
1,1,40,-46,"['-52', '120', '-28', '-53']"
1,1,41,-46,"['-52', '120', '-28', '-53']"
1,1,42,-46,"['-52', '120', '-28', '-53']"
2,1,38,-36,"['-56', '-29', '0', '-42']"
2,1,39,-36,"['-56', '-29', '0', '-42']"
2,1,40,-36,"['-56', '-29', '0', '-42']"
2,1,41,-36,"['-56', '-29', '0', '-42']"
2,1,42,-36,"['-56', '-29', '0', '-42']"
3,1,38,-50,"['-37', '-54', '-42', '0']"
3,1,39,-50,"['-37', '-54', '-42', '0']"
3,1,40,-50,"['-37', '-54', '-42', '0']"
3,1,41,-50,"['-37', '-54', '-42', '0']"
3,1,42,-50,"['-37', '-54', '-42', '0']"
0,1,38,-50,"[0, '-53', '-56', '-37']"
0,1,39,-50,"[0, '-53', '-56', '-37']"
0,1,40,-50,"[0, '-53', '-56', '-37']"
0,1,41,-50,"[0, '-53', '-56', '-37']"
0,1,42,-50,"[0, '-53', '-56', '-37']"
1,1,43,-45,"['-52', '120', '-28', '-53']"
1,1,44,-45,"['-52', '120', '-28', '-53']"
1,1,45,-46,"['-52', '120', '-28', '-53']"
1,1,46,-46,"['-52', '120', '-28', '-53']"
1,1,47,-46,"['-52', '120', '-28', '-53']"
2,1,43,-36,"['-56', '-29', '0', '-42']"
2,1,44,-36,"['-56', '-29', '0', '-42']"
2,1,45,-36,"['-56', '-29', '0', '-42']"
2,1,46,-36,"['-56', '-29', '0', '-42']"
2,1,47,-36,"['-56', '-29', '0', '-42']"
3,1,43,-50,"['-37', '-54', '-42', '0']"
3,1,44,-50,"['-37', '-54', '-42', '0']"
3,1,45,-50,"['-37', '-54', '-42', '0']"
3,1,46,-50,"['-37', '-54', '-42', '0']"
3,1,47,-50,"['-37', '-54', '-42', '0']"
0,1,43,-50,"[0, '-53', '-56', '-37']"
0,1,44,-50,"[0, '-53', '-56', '-37']"
0,1,45,-50,"[0, '-53', '-56', '-37']"
0,1,46,-50,"[0, '-53', '-56', '-37']"
0,1,47,-50,"[0, '-53', '-56', '-37']"
1,1,48,-45,"['-52', '120', '-28', '-53']"
1,1,49,-46,"['-52', '120', '-28', '-53']"
1,1,50,-46,"['-52', '120', '-28', '-53']"
1,1,51,-46,"['-52', '120', '-28', '-53']"
1,1,52,-46,"['-52', '120', '-28', '-53']"
2,1,48,-36,"['-56', '-29', '0', '-42']"
2,1,49,-36,"['-56', '-29', '0', '-42']"
2,1,50,-36,"['-56', '-29', '0', '-42']"
2,1,51,-36,"['-56', '-29', '0', '-42']"
2,1,52,-36,"['-56', '-29', '0', '-42']"
3,1,48,-50,"['-37', '-54', '-42', '0']"
3,1,49,-50,"['-37', '-54', '-42', '0']"
3,1,50,-50,"['-37', '-54', '-42', '0']"
3,1,51,-50,"['-37', '-54', '-42', '0']"
3,1,52,-50,"['-37', '-54', '-42', '0']"
0,1,48,-50,"[0, '-53', '-56', '-37']"
0,1,49,-50,"[0, '-53', '-56', '-37']"
0,1,50,-50,"[0, '-53', '-56', '-37']"
0,1,51,-50,"[0, '-53', '-56', '-37']"
0,1,52,-50,"[0, '-53', '-56', '-37']"
1,1,53,-45,"['-52', '120', '-28', '-54']"
1,1,54,-46,"['-52', '120', '-28', '-54']"
1,1,55,-46,"['-52', '120', '-28', '-54']"
1,1,56,-46,"['-52', '120', '-28', '-54']"
1,1,57,-46,"['-52', '120', '-28', '-54']"
2,1,53,-36,"['-56', '-29', '0', '-42']"
2,1,54,-36,"['-56', '-29', '0', '-42']"
2,1,55,-36,"['-56', '-29', '0', '-42']"
2,1,56,-36,"['-56', '-29', '0', '-42']"
2,1,57,-36,"['-56', '-29', '0', '-42']"
3,1,53,-50,"['-37', '-54', '-42', '0']"
3,1,54,-50,"['-37', '-54', '-42', '0']"
3,1,55,-50,"['-37', '-54', '-42', '0']"
3,1,56,-50,"['-37', '-54', '-42', '0']"
3,1,57,-50,"['-37', '-54', '-42', '0']"
0,1,53,-50,"[0, '-53', '-56', '-37']"
0,1,54,-50,"[0, '-53', '-56', '-37']"
0,1,55,-50,"[0, '-53', '-56', '-37']"
0,1,56,-50,"[0, '-53', '-56', '-37']"
0,1,57,-50,"[0, '-53', '-56', '-37']"
1,1,58,-45,"['-52', '120', '-28', '-53']"
1,1,59,-46,"['-52', '120', '-28', '-53']"
1,1,60,-45,"['-52', '120', '-28', '-53']"
1,1,61,-46,"['-52', '120', '-28', '-53']"
1,1,62,-46,"['-52', '120', '-28', '-53']"
2,1,58,-36,"['-56', '-30', '0', '-42']"
2,1,59,-36,"['-56', '-30', '0', '-42']"
2,1,60,-36,"['-56', '-30', '0', '-42']"
2,1,61,-36,"['-56', '-30', '0', '-42']"
2,1,62,-36,"['-56', '-30', '0', '-42']"
