RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,123,-42,"['-50', '120', '-29', '-52']"
1,1,124,-42,"['-50', '120', '-29', '-52']"
1,1,125,-42,"['-50', '120', '-29', '-52']"
1,1,126,-42,"['-50', '120', '-29', '-52']"
1,1,127,-42,"['-50', '120', '-29', '-52']"
2,1,123,-42,"['-61', '-30', '0', '-43']"
2,1,124,-42,"['-61', '-30', '0', '-43']"
2,1,125,-42,"['-61', '-30', '0', '-43']"
2,1,126,-42,"['-61', '-30', '0', '-43']"
2,1,127,-43,"['-61', '-30', '0', '-43']"
3,1,123,-44,"['-36', '-52', '-42', '0']"
3,1,124,-44,"['-36', '-52', '-42', '0']"
3,1,125,-44,"['-36', '-52', '-42', '0']"
3,1,126,-44,"['-36', '-52', '-42', '0']"
3,1,127,-44,"['-36', '-52', '-42', '0']"
0,1,123,-55,"[0, '-50', '-62', '-37']"
0,1,124,-55,"[0, '-50', '-62', '-37']"
0,1,125,-55,"[0, '-50', '-62', '-37']"
0,1,126,-55,"[0, '-50', '-62', '-37']"
0,1,127,-55,"[0, '-50', '-62', '-37']"
1,1,128,-42,"['-49', '120', '-29', '-52']"
1,1,129,-42,"['-49', '120', '-29', '-52']"
1,1,130,-42,"['-49', '120', '-29', '-52']"
1,1,131,-42,"['-49', '120', '-29', '-52']"
1,1,132,-42,"['-49', '120', '-29', '-52']"
2,1,128,-43,"['-61', '-30', '0', '-42']"
2,1,129,-43,"['-61', '-30', '0', '-42']"
2,1,130,-42,"['-61', '-30', '0', '-42']"
2,1,131,-42,"['-61', '-30', '0', '-42']"
2,1,132,-43,"['-61', '-30', '0', '-42']"
3,1,128,-45,"['-37', '-52', '-42', '0']"
3,1,129,-44,"['-37', '-52', '-42', '0']"
3,1,130,-44,"['-37', '-52', '-42', '0']"
3,1,131,-44,"['-37', '-52', '-42', '0']"
3,1,132,-44,"['-37', '-52', '-42', '0']"
0,1,128,-55,"[0, '-50', '-62', '-37']"
0,1,129,-55,"[0, '-50', '-62', '-37']"
0,1,130,-55,"[0, '-50', '-62', '-37']"
