RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,16,-38,"['-53', '120', '-28', '-53']"
1,1,17,-38,"['-53', '120', '-28', '-53']"
1,1,18,-38,"['-53', '120', '-28', '-53']"
1,1,19,-38,"['-53', '120', '-28', '-53']"
1,1,20,-38,"['-53', '120', '-28', '-53']"
2,1,16,-41,"['-60', '-29', '0', '-42']"
2,1,17,-41,"['-60', '-29', '0', '-42']"
2,1,18,-41,"['-60', '-29', '0', '-42']"
2,1,19,-41,"['-60', '-29', '0', '-42']"
2,1,20,-41,"['-60', '-29', '0', '-42']"
3,1,16,-46,"['-36', '-54', '-42', '0']"
3,1,17,-46,"['-36', '-54', '-42', '0']"
3,1,18,-46,"['-36', '-54', '-42', '0']"
3,1,19,-46,"['-36', '-54', '-42', '0']"
3,1,20,-46,"['-36', '-54', '-42', '0']"
0,1,16,-49,"[0, '-54', '-61', '-36']"
0,1,17,-49,"[0, '-54', '-61', '-36']"
0,1,18,-49,"[0, '-54', '-61', '-36']"
0,1,19,-49,"[0, '-54', '-61', '-36']"
0,1,20,-49,"[0, '-54', '-61', '-36']"
1,1,21,-38,"['-54', '120', '-28', '-53']"
1,1,22,-38,"['-54', '120', '-28', '-53']"
1,1,23,-38,"['-54', '120', '-28', '-53']"
1,1,24,-38,"['-54', '120', '-28', '-53']"
1,1,25,-38,"['-54', '120', '-28', '-53']"
2,1,21,-41,"['-60', '-29', '0', '-42']"
2,1,22,-41,"['-60', '-29', '0', '-42']"
2,1,23,-41,"['-60', '-29', '0', '-42']"
2,1,24,-41,"['-60', '-29', '0', '-42']"
2,1,25,-41,"['-60', '-29', '0', '-42']"
3,1,21,-46,"['-36', '-54', '-42', '0']"
3,1,22,-46,"['-36', '-54', '-42', '0']"
3,1,23,-46,"['-36', '-54', '-42', '0']"
3,1,24,-46,"['-36', '-54', '-42', '0']"
3,1,25,-46,"['-36', '-54', '-42', '0']"
0,1,21,-49,"[0, '-54', '-61', '-36']"
0,1,22,-49,"[0, '-54', '-61', '-36']"
0,1,23,-49,"[0, '-54', '-61', '-36']"
0,1,24,-49,"[0, '-54', '-61', '-36']"
0,1,25,-49,"[0, '-54', '-61', '-36']"
1,1,26,-38,"['-54', '120', '-28', '-53']"
1,1,27,-38,"['-54', '120', '-28', '-53']"
1,1,28,-38,"['-54', '120', '-28', '-53']"
1,1,29,-38,"['-54', '120', '-28', '-53']"
1,1,30,-38,"['-54', '120', '-28', '-53']"
2,1,26,-41,"['-60', '-29', '0', '-42']"
2,1,27,-41,"['-60', '-29', '0', '-42']"
2,1,28,-41,"['-60', '-29', '0', '-42']"
2,1,29,-41,"['-60', '-29', '0', '-42']"
2,1,30,-41,"['-60', '-29', '0', '-42']"
3,1,26,-46,"['-36', '-54', '-42', '0']"
3,1,27,-46,"['-36', '-54', '-42', '0']"
3,1,28,-46,"['-36', '-54', '-42', '0']"
3,1,29,-46,"['-36', '-54', '-42', '0']"
3,1,30,-46,"['-36', '-54', '-42', '0']"
0,1,26,-49,"[0, '-54', '-60', '-36']"
0,1,27,-48,"[0, '-54', '-60', '-36']"
0,1,28,-49,"[0, '-54', '-60', '-36']"
0,1,29,-49,"[0, '-54', '-60', '-36']"
0,1,30,-49,"[0, '-54', '-60', '-36']"
1,1,31,-38,"['-54', '120', '-28', '-54']"
1,1,32,-38,"['-54', '120', '-28', '-54']"
1,1,33,-38,"['-54', '120', '-28', '-54']"
1,1,34,-38,"['-54', '120', '-28', '-54']"
1,1,35,-38,"['-54', '120', '-28', '-54']"
2,1,31,-41,"['-60', '-29', '0', '-42']"
2,1,32,-41,"['-60', '-29', '0', '-42']"
2,1,33,-41,"['-60', '-29', '0', '-42']"
2,1,34,-41,"['-60', '-29', '0', '-42']"
2,1,35,-41,"['-60', '-29', '0', '-42']"
3,1,31,-45,"['-36', '-54', '-42', '0']"
3,1,32,-46,"['-36', '-54', '-42', '0']"
3,1,33,-46,"['-36', '-54', '-42', '0']"
3,1,34,-46,"['-36', '-54', '-42', '0']"
3,1,35,-46,"['-36', '-54', '-42', '0']"
0,1,31,-49,"[0, '-54', '-60', '-36']"
0,1,32,-49,"[0, '-54', '-60', '-36']"
0,1,33,-49,"[0, '-54', '-60', '-36']"
0,1,34,-49,"[0, '-54', '-60', '-36']"
0,1,35,-49,"[0, '-54', '-60', '-36']"
1,1,36,-38,"['-54', '120', '-28', '-54']"
1,1,37,-38,"['-54', '120', '-28', '-54']"
1,1,38,-38,"['-54', '120', '-28', '-54']"
1,1,39,-38,"['-54', '120', '-28', '-54']"
1,1,40,-38,"['-54', '120', '-28', '-54']"
2,1,36,-41,"['-60', '-29', '0', '-42']"
2,1,37,-41,"['-60', '-29', '0', '-42']"
2,1,38,-41,"['-60', '-29', '0', '-42']"
2,1,39,-41,"['-60', '-29', '0', '-42']"
2,1,40,-41,"['-60', '-29', '0', '-42']"
3,1,36,-46,"['-36', '-54', '-42', '0']"
3,1,37,-46,"['-36', '-54', '-42', '0']"
3,1,38,-46,"['-36', '-54', '-42', '0']"
3,1,39,-46,"['-36', '-54', '-42', '0']"
3,1,40,-46,"['-36', '-54', '-42', '0']"
0,1,36,-49,"[0, '-54', '-60', '-36']"
0,1,37,-49,"[0, '-54', '-60', '-36']"
0,1,38,-49,"[0, '-54', '-60', '-36']"
0,1,39,-49,"[0, '-54', '-60', '-36']"
0,1,40,-49,"[0, '-54', '-60', '-36']"
1,1,41,-38,"['-53', '120', '-28', '-53']"
1,1,42,-38,"['-53', '120', '-28', '-53']"
1,1,43,-38,"['-53', '120', '-28', '-53']"
1,1,44,-38,"['-53', '120', '-28', '-53']"
1,1,45,-38,"['-53', '120', '-28', '-53']"
2,1,41,-41,"['-60', '-29', '0', '-42']"
2,1,42,-41,"['-60', '-29', '0', '-42']"
2,1,43,-41,"['-60', '-29', '0', '-42']"
2,1,44,-41,"['-60', '-29', '0', '-42']"
2,1,45,-41,"['-60', '-29', '0', '-42']"
