RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,56,-54,"['-52', '120', '-28', '-51']"
1,1,57,-54,"['-52', '120', '-28', '-51']"
1,1,58,-54,"['-52', '120', '-28', '-51']"
1,1,59,-54,"['-52', '120', '-28', '-51']"
1,1,60,-54,"['-52', '120', '-28', '-51']"
2,1,56,-46,"['-57', '-29', '0', '-43']"
2,1,57,-46,"['-57', '-29', '0', '-43']"
2,1,58,-46,"['-57', '-29', '0', '-43']"
2,1,59,-46,"['-57', '-29', '0', '-43']"
2,1,60,-46,"['-57', '-29', '0', '-43']"
3,1,56,-36,"['-38', '-52', '-43', '0']"
3,1,57,-36,"['-38', '-52', '-43', '0']"
3,1,58,-36,"['-38', '-52', '-43', '0']"
3,1,59,-36,"['-38', '-52', '-43', '0']"
3,1,60,-36,"['-38', '-52', '-43', '0']"
0,1,56,-30,"[0, '-52', '-58', '-38']"
0,1,57,-30,"[0, '-52', '-58', '-38']"
0,1,58,-30,"[0, '-52', '-58', '-38']"
0,1,59,-30,"[0, '-52', '-58', '-38']"
0,1,60,-30,"[0, '-52', '-58', '-38']"
1,1,61,-54,"['-52', '120', '-28', '-51']"
1,1,62,-54,"['-52', '120', '-28', '-51']"
1,1,63,-54,"['-52', '120', '-28', '-51']"
1,1,64,-54,"['-52', '120', '-28', '-51']"
1,1,65,-54,"['-52', '120', '-28', '-51']"
2,1,61,-46,"['-57', '-29', '0', '-43']"
2,1,62,-46,"['-57', '-29', '0', '-43']"
2,1,63,-46,"['-57', '-29', '0', '-43']"
2,1,64,-46,"['-57', '-29', '0', '-43']"
2,1,65,-46,"['-57', '-29', '0', '-43']"
3,1,61,-37,"['-38', '-52', '-43', '0']"
3,1,62,-37,"['-38', '-52', '-43', '0']"
3,1,63,-37,"['-38', '-52', '-43', '0']"
3,1,64,-37,"['-38', '-52', '-43', '0']"
3,1,65,-37,"['-38', '-52', '-43', '0']"
0,1,61,-30,"[0, '-52', '-58', '-38']"
0,1,62,-30,"[0, '-52', '-58', '-38']"
0,1,63,-30,"[0, '-52', '-58', '-38']"
0,1,64,-30,"[0, '-52', '-58', '-38']"
0,1,65,-30,"[0, '-52', '-58', '-38']"
1,1,66,-54,"['-52', '120', '-28', '-51']"
1,1,67,-54,"['-52', '120', '-28', '-51']"
1,1,68,-54,"['-52', '120', '-28', '-51']"
1,1,69,-54,"['-52', '120', '-28', '-51']"
1,1,70,-54,"['-52', '120', '-28', '-51']"
2,1,66,-46,"['-57', '-29', '0', '-43']"
2,1,67,-46,"['-57', '-29', '0', '-43']"
2,1,68,-46,"['-57', '-29', '0', '-43']"
2,1,69,-46,"['-57', '-29', '0', '-43']"
2,1,70,-46,"['-57', '-29', '0', '-43']"
3,1,66,-37,"['-38', '-52', '-43', '0']"
3,1,67,-37,"['-38', '-52', '-43', '0']"
3,1,68,-37,"['-38', '-52', '-43', '0']"
3,1,69,-37,"['-38', '-52', '-43', '0']"
3,1,70,-37,"['-38', '-52', '-43', '0']"
0,1,66,-30,"[0, '-52', '-58', '-38']"
0,1,67,-30,"[0, '-52', '-58', '-38']"
0,1,68,-30,"[0, '-52', '-58', '-38']"
0,1,69,-30,"[0, '-52', '-58', '-38']"
0,1,70,-30,"[0, '-52', '-58', '-38']"
1,1,71,-53,"['-52', '120', '-28', '-51']"
1,1,72,-53,"['-52', '120', '-28', '-51']"
1,1,73,-54,"['-52', '120', '-28', '-51']"
1,1,74,-54,"['-52', '120', '-28', '-51']"
1,1,75,-53,"['-52', '120', '-28', '-51']"
2,1,71,-46,"['-57', '-29', '0', '-43']"
2,1,72,-46,"['-57', '-29', '0', '-43']"
2,1,73,-46,"['-57', '-29', '0', '-43']"
2,1,74,-46,"['-57', '-29', '0', '-43']"
2,1,75,-46,"['-57', '-29', '0', '-43']"
3,1,71,-37,"['-38', '-52', '-43', '0']"
3,1,72,-37,"['-38', '-52', '-43', '0']"
3,1,73,-37,"['-38', '-52', '-43', '0']"
3,1,74,-37,"['-38', '-52', '-43', '0']"
3,1,75,-37,"['-38', '-52', '-43', '0']"
0,1,71,-30,"[0, '-52', '-58', '-38']"
0,1,72,-30,"[0, '-52', '-58', '-38']"
0,1,73,-30,"[0, '-52', '-58', '-38']"
0,1,74,-30,"[0, '-52', '-58', '-38']"
0,1,75,-30,"[0, '-52', '-58', '-38']"
1,1,76,-53,"['-52', '120', '-28', '-51']"
1,1,77,-53,"['-52', '120', '-28', '-51']"
1,1,78,-53,"['-52', '120', '-28', '-51']"
1,1,79,-53,"['-52', '120', '-28', '-51']"
1,1,80,-53,"['-52', '120', '-28', '-51']"
2,1,76,-46,"['-57', '-29', '0', '-43']"
2,1,77,-46,"['-57', '-29', '0', '-43']"
2,1,78,-46,"['-57', '-29', '0', '-43']"
2,1,79,-46,"['-57', '-29', '0', '-43']"
2,1,80,-46,"['-57', '-29', '0', '-43']"
3,1,76,-37,"['-38', '-53', '-43', '0']"
3,1,77,-37,"['-38', '-53', '-43', '0']"
3,1,78,-37,"['-38', '-53', '-43', '0']"
3,1,79,-37,"['-38', '-53', '-43', '0']"
3,1,80,-37,"['-38', '-53', '-43', '0']"
0,1,76,-30,"[0, '-52', '-58', '-38']"
0,1,77,-30,"[0, '-52', '-58', '-38']"
0,1,78,-30,"[0, '-52', '-58', '-38']"
0,1,79,-30,"[0, '-52', '-58', '-38']"
0,1,80,-30,"[0, '-52', '-58', '-38']"
1,1,81,-53,"['-51', '120', '-28', '-52']"
1,1,82,-53,"['-51', '120', '-28', '-52']"
1,1,83,-53,"['-51', '120', '-28', '-52']"
1,1,84,-53,"['-51', '120', '-28', '-52']"
1,1,85,-53,"['-51', '120', '-28', '-52']"
2,1,81,-46,"['-58', '-29', '0', '-43']"
2,1,82,-46,"['-58', '-29', '0', '-43']"
2,1,83,-46,"['-58', '-29', '0', '-43']"
2,1,84,-46,"['-58', '-29', '0', '-43']"
2,1,85,-46,"['-58', '-29', '0', '-43']"
