RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
2,1,21,-43,"['-59', '-29', '0', '-43']"
2,1,22,-43,"['-59', '-29', '0', '-43']"
2,1,23,-43,"['-59', '-29', '0', '-43']"
2,1,24,-43,"['-59', '-29', '0', '-43']"
2,1,25,-44,"['-59', '-29', '0', '-43']"
3,1,21,-31,"['-36', '-54', '-43', '0']"
3,1,22,-31,"['-36', '-54', '-43', '0']"
3,1,23,-31,"['-36', '-54', '-43', '0']"
3,1,24,-31,"['-36', '-54', '-43', '0']"
3,1,25,-31,"['-36', '-54', '-43', '0']"
0,1,21,-52,"[0, 1, '-60', '-36']"
0,1,22,-52,"[0, 1, '-60', '-36']"
0,1,23,-52,"[0, 1, '-60', '-36']"
0,1,24,-52,"[0, 1, '-60', '-36']"
0,1,25,-52,"[0, 1, '-60', '-36']"
1,1,26,-43,"['-51', '120', '-28', '-53']"
1,1,27,-43,"['-51', '120', '-28', '-53']"
1,1,28,-43,"['-51', '120', '-28', '-53']"
1,1,29,-43,"['-51', '120', '-28', '-53']"
1,1,30,-43,"['-51', '120', '-28', '-53']"
2,1,26,-43,"['-60', '-29', '0', '-43']"
2,1,27,-43,"['-60', '-29', '0', '-43']"
2,1,28,-43,"['-60', '-29', '0', '-43']"
2,1,29,-44,"['-60', '-29', '0', '-43']"
2,1,30,-44,"['-60', '-29', '0', '-43']"
3,1,26,-31,"['-36', '-54', '-43', '0']"
3,1,27,-31,"['-36', '-54', '-43', '0']"
3,1,28,-31,"['-36', '-54', '-43', '0']"
3,1,29,-31,"['-36', '-54', '-43', '0']"
3,1,30,-31,"['-36', '-54', '-43', '0']"
0,1,26,-54,"[0, '-52', '-61', '-36']"
0,1,27,-54,"[0, '-52', '-61', '-36']"
0,1,28,-54,"[0, '-52', '-61', '-36']"
0,1,29,-53,"[0, '-52', '-61', '-36']"
0,1,30,-53,"[0, '-52', '-61', '-36']"
1,1,31,-43,"['-52', '120', '-28', '-53']"
1,1,32,-43,"['-52', '120', '-28', '-53']"
1,1,33,-43,"['-52', '120', '-28', '-53']"
1,1,34,-43,"['-52', '120', '-28', '-53']"
1,1,35,-43,"['-52', '120', '-28', '-53']"
2,1,31,-43,"['-61', '-29', '0', '-43']"
2,1,32,-43,"['-61', '-29', '0', '-43']"
2,1,33,-43,"['-61', '-29', '0', '-43']"
2,1,34,-44,"['-61', '-29', '0', '-43']"
2,1,35,-44,"['-61', '-29', '0', '-43']"
3,1,31,-31,"['-35', '-54', '-43', '0']"
3,1,32,-31,"['-35', '-54', '-43', '0']"
3,1,33,-31,"['-35', '-54', '-43', '0']"
3,1,34,-31,"['-35', '-54', '-43', '0']"
3,1,35,-31,"['-35', '-54', '-43', '0']"
0,1,31,-54,"[0, '-52', '-60', '-36']"
0,1,32,-54,"[0, '-52', '-60', '-36']"
0,1,33,-53,"[0, '-52', '-60', '-36']"
0,1,34,-52,"[0, '-52', '-60', '-36']"
0,1,35,-52,"[0, '-52', '-60', '-36']"
1,1,36,-43,"['-52', '120', '-28', '-53']"
1,1,37,-43,"['-52', '120', '-28', '-53']"
1,1,38,-43,"['-52', '120', '-28', '-53']"
1,1,39,-43,"['-52', '120', '-28', '-53']"
1,1,40,-43,"['-52', '120', '-28', '-53']"
2,1,36,-44,"['-60', '-29', '0', '-43']"
2,1,37,-44,"['-60', '-29', '0', '-43']"
2,1,38,-43,"['-60', '-29', '0', '-43']"
2,1,39,-44,"['-60', '-29', '0', '-43']"
2,1,40,-44,"['-60', '-29', '0', '-43']"
3,1,36,-31,"['-36', '-53', '-43', '0']"
3,1,37,-31,"['-36', '-53', '-43', '0']"
3,1,38,-31,"['-36', '-53', '-43', '0']"
3,1,39,-31,"['-36', '-53', '-43', '0']"
3,1,40,-31,"['-36', '-53', '-43', '0']"
