RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,107,-36,"['-58', '120', '-34', '-54']"
1,1,108,-36,"['-58', '120', '-34', '-54']"
1,1,109,-36,"['-58', '120', '-34', '-54']"
1,1,110,-36,"['-58', '120', '-34', '-54']"
1,1,111,-36,"['-58', '120', '-34', '-54']"
2,1,107,-28,"['-60', '-35', '0', '-42']"
2,1,108,-28,"['-60', '-35', '0', '-42']"
2,1,109,-28,"['-60', '-35', '0', '-42']"
2,1,110,-28,"['-60', '-35', '0', '-42']"
2,1,111,-28,"['-60', '-35', '0', '-42']"
3,1,107,-51,"['-36', '-54', '-42', '0']"
3,1,108,-51,"['-36', '-54', '-42', '0']"
3,1,109,-51,"['-36', '-54', '-42', '0']"
3,1,110,-51,"['-36', '-54', '-42', '0']"
3,1,111,-51,"['-36', '-54', '-42', '0']"
0,1,107,-44,"[0, '-57', '-60', '-36']"
0,1,108,-44,"[0, '-57', '-60', '-36']"
0,1,109,-44,"[0, '-57', '-60', '-36']"
0,1,110,-44,"[0, '-57', '-60', '-36']"
0,1,111,-44,"[0, '-57', '-60', '-36']"
1,1,112,-36,"['-58', '120', '-34', '-54']"
1,1,113,-36,"['-58', '120', '-34', '-54']"
1,1,114,-36,"['-58', '120', '-34', '-54']"
1,1,115,-36,"['-58', '120', '-34', '-54']"
1,1,116,-36,"['-58', '120', '-34', '-54']"
2,1,112,-28,"['-60', '-35', '0', '-42']"
2,1,113,-28,"['-60', '-35', '0', '-42']"
2,1,114,-28,"['-60', '-35', '0', '-42']"
2,1,115,-28,"['-60', '-35', '0', '-42']"
2,1,116,-28,"['-60', '-35', '0', '-42']"
3,1,112,-51,"['-36', '-54', '-42', '0']"
3,1,113,-51,"['-36', '-54', '-42', '0']"
3,1,114,-51,"['-36', '-54', '-42', '0']"
3,1,115,-51,"['-36', '-54', '-42', '0']"
3,1,116,-51,"['-36', '-54', '-42', '0']"
0,1,112,-44,"[0, '-58', '-60', '-36']"
0,1,113,-44,"[0, '-58', '-60', '-36']"
0,1,114,-44,"[0, '-58', '-60', '-36']"
0,1,115,-45,"[0, '-58', '-60', '-36']"
0,1,116,-44,"[0, '-58', '-60', '-36']"
1,1,117,-36,"['-57', '120', '-34', '-54']"
1,1,118,-36,"['-57', '120', '-34', '-54']"
1,1,119,-36,"['-57', '120', '-34', '-54']"
1,1,120,-36,"['-57', '120', '-34', '-54']"
1,1,121,-36,"['-57', '120', '-34', '-54']"
2,1,117,-28,"['-60', '-35', '0', '-42']"
2,1,118,-28,"['-60', '-35', '0', '-42']"
2,1,119,-28,"['-60', '-35', '0', '-42']"
2,1,120,-28,"['-60', '-35', '0', '-42']"
2,1,121,-28,"['-60', '-35', '0', '-42']"
3,1,117,-51,"['-36', '-54', '-42', '0']"
3,1,118,-51,"['-36', '-54', '-42', '0']"
3,1,119,-51,"['-36', '-54', '-42', '0']"
3,1,120,-51,"['-36', '-54', '-42', '0']"
3,1,121,-51,"['-36', '-54', '-42', '0']"
0,1,117,-44,"[0, '-57', '-60', '-36']"
0,1,118,-44,"[0, '-57', '-60', '-36']"
0,1,119,-44,"[0, '-57', '-60', '-36']"
0,1,120,-44,"[0, '-57', '-60', '-36']"
0,1,121,-44,"[0, '-57', '-60', '-36']"
1,1,122,-36,"['-57', '120', '-34', '-54']"
1,1,123,-36,"['-57', '120', '-34', '-54']"
1,1,124,-36,"['-57', '120', '-34', '-54']"
1,1,125,-36,"['-57', '120', '-34', '-54']"
1,1,126,-36,"['-57', '120', '-34', '-54']"
2,1,122,-28,"['-60', '-35', '0', '-42']"
2,1,123,-28,"['-60', '-35', '0', '-42']"
2,1,124,-28,"['-60', '-35', '0', '-42']"
2,1,125,-28,"['-60', '-35', '0', '-42']"
2,1,126,-28,"['-60', '-35', '0', '-42']"
3,1,122,-51,"['-36', '-54', '-42', '0']"
3,1,123,-51,"['-36', '-54', '-42', '0']"
3,1,124,-51,"['-36', '-54', '-42', '0']"
3,1,125,-51,"['-36', '-54', '-42', '0']"
3,1,126,-51,"['-36', '-54', '-42', '0']"
0,1,122,-44,"[0, '-57', '-60', '-36']"
0,1,123,-44,"[0, '-57', '-60', '-36']"
0,1,124,-44,"[0, '-57', '-60', '-36']"
0,1,125,-44,"[0, '-57', '-60', '-36']"
0,1,126,-44,"[0, '-57', '-60', '-36']"
1,1,127,-36,"['-57', '120', '-34', '-54']"
1,1,128,-36,"['-57', '120', '-34', '-54']"
1,1,129,-36,"['-57', '120', '-34', '-54']"
1,1,130,-36,"['-57', '120', '-34', '-54']"
1,1,131,-36,"['-57', '120', '-34', '-54']"
2,1,127,-28,"['-60', '-35', '0', '-42']"
2,1,128,-28,"['-60', '-35', '0', '-42']"
2,1,129,-28,"['-60', '-35', '0', '-42']"
2,1,130,-28,"['-60', '-35', '0', '-42']"
2,1,131,-28,"['-60', '-35', '0', '-42']"
3,1,127,-51,"['-36', '-54', '-42', '0']"
3,1,128,-51,"['-36', '-54', '-42', '0']"
3,1,129,-51,"['-36', '-54', '-42', '0']"
3,1,130,-51,"['-36', '-54', '-42', '0']"
3,1,131,-51,"['-36', '-54', '-42', '0']"
0,1,127,-44,"[0, '-57', '-60', '-36']"
0,1,128,-44,"[0, '-57', '-60', '-36']"
0,1,129,-44,"[0, '-57', '-60', '-36']"
0,1,130,-44,"[0, '-57', '-60', '-36']"
0,1,131,-44,"[0, '-57', '-60', '-36']"
1,1,132,-36,"['-57', '120', '-34', '-54']"
1,1,133,-36,"['-57', '120', '-34', '-54']"
1,1,134,-36,"['-57', '120', '-34', '-54']"
1,1,135,-36,"['-57', '120', '-34', '-54']"
1,1,136,-36,"['-57', '120', '-34', '-54']"
2,1,132,-28,"['-60', '-35', '0', '-42']"
2,1,133,-28,"['-60', '-35', '0', '-42']"
2,1,134,-28,"['-60', '-35', '0', '-42']"
2,1,135,-28,"['-60', '-35', '0', '-42']"
2,1,136,-28,"['-60', '-35', '0', '-42']"
