RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
3,1,139,-40,"['-36', '-53', '-42', '0']"
3,1,140,-40,"['-36', '-53', '-42', '0']"
3,1,141,-40,"['-36', '-53', '-42', '0']"
3,1,142,-40,"['-36', '-53', '-42', '0']"
3,1,143,-40,"['-36', '-53', '-42', '0']"
0,1,139,-48,"[0, 1, 2, '-36']"
0,1,140,-48,"[0, 1, 2, '-36']"
0,1,141,-48,"[0, 1, 2, '-36']"
0,1,142,-48,"[0, 1, 2, '-36']"
0,1,143,-48,"[0, 1, 2, '-36']"
1,1,144,-33,"['-58', '120', '-35', '-53']"
1,1,145,-33,"['-58', '120', '-35', '-53']"
1,1,146,-33,"['-58', '120', '-35', '-53']"
1,1,147,-33,"['-58', '120', '-35', '-53']"
1,1,148,-33,"['-58', '120', '-35', '-53']"
2,1,144,-31,"['-60', '-36', '0', '-42']"
2,1,145,-31,"['-60', '-36', '0', '-42']"
2,1,146,-31,"['-60', '-36', '0', '-42']"
2,1,147,-31,"['-60', '-36', '0', '-42']"
2,1,148,-31,"['-60', '-36', '0', '-42']"
3,1,144,-40,"['-36', '-53', '-42', '0']"
3,1,145,-40,"['-36', '-53', '-42', '0']"
3,1,146,-40,"['-36', '-53', '-42', '0']"
3,1,147,-40,"['-36', '-53', '-42', '0']"
3,1,148,-40,"['-36', '-53', '-42', '0']"
0,1,144,-48,"[0, '-58', '-61', '-36']"
0,1,145,-48,"[0, '-58', '-61', '-36']"
0,1,146,-48,"[0, '-58', '-61', '-36']"
0,1,147,-48,"[0, '-58', '-61', '-36']"
0,1,148,-48,"[0, '-58', '-61', '-36']"
1,1,149,-33,"['-58', '120', '-35', '-53']"
1,1,150,-33,"['-58', '120', '-35', '-53']"
1,1,151,-33,"['-58', '120', '-35', '-53']"
1,1,152,-33,"['-58', '120', '-35', '-53']"
1,1,153,-33,"['-58', '120', '-35', '-53']"
2,1,149,-31,"['-61', '-36', '0', '-42']"
2,1,150,-31,"['-61', '-36', '0', '-42']"
2,1,151,-31,"['-61', '-36', '0', '-42']"
2,1,152,-31,"['-61', '-36', '0', '-42']"
2,1,153,-31,"['-61', '-36', '0', '-42']"
3,1,149,-40,"['-36', '-54', '-42', '0']"
3,1,150,-40,"['-36', '-54', '-42', '0']"
3,1,151,-40,"['-36', '-54', '-42', '0']"
3,1,152,-40,"['-36', '-54', '-42', '0']"
3,1,153,-40,"['-36', '-54', '-42', '0']"
0,1,149,-48,"[0, '-58', '-61', '-36']"
0,1,150,-48,"[0, '-58', '-61', '-36']"
0,1,151,-48,"[0, '-58', '-61', '-36']"
0,1,152,-48,"[0, '-58', '-61', '-36']"
0,1,153,-48,"[0, '-58', '-61', '-36']"
1,1,154,-33,"['-58', '120', '-35', '-53']"
1,1,155,-33,"['-58', '120', '-35', '-53']"
1,1,156,-33,"['-58', '120', '-35', '-53']"
1,1,157,-33,"['-58', '120', '-35', '-53']"
1,1,158,-33,"['-58', '120', '-35', '-53']"
2,1,154,-31,"['-61', '-36', '0', '-42']"
2,1,155,-31,"['-61', '-36', '0', '-42']"
2,1,156,-31,"['-61', '-36', '0', '-42']"
2,1,157,-31,"['-61', '-36', '0', '-42']"
2,1,158,-31,"['-61', '-36', '0', '-42']"
3,1,154,-40,"['-36', '-54', '-42', '0']"
3,1,155,-40,"['-36', '-54', '-42', '0']"
3,1,156,-40,"['-36', '-54', '-42', '0']"
3,1,157,-40,"['-36', '-54', '-42', '0']"
3,1,158,-40,"['-36', '-54', '-42', '0']"
0,1,154,-48,"[0, '-58', '-61', '-36']"
0,1,155,-48,"[0, '-58', '-61', '-36']"
0,1,156,-48,"[0, '-58', '-61', '-36']"
0,1,157,-48,"[0, '-58', '-61', '-36']"
0,1,158,-48,"[0, '-58', '-61', '-36']"
1,1,159,-33,"['-58', '120', '-35', '-53']"
1,1,160,-33,"['-58', '120', '-35', '-53']"
1,1,161,-33,"['-58', '120', '-35', '-53']"
1,1,162,-33,"['-58', '120', '-35', '-53']"
1,1,163,-33,"['-58', '120', '-35', '-53']"
2,1,159,-31,"['-60', '-36', '0', '-42']"
2,1,160,-31,"['-60', '-36', '0', '-42']"
2,1,161,-31,"['-60', '-36', '0', '-42']"
2,1,162,-31,"['-60', '-36', '0', '-42']"
2,1,163,-31,"['-60', '-36', '0', '-42']"
3,1,159,-40,"['-36', '-54', '-42', '0']"
3,1,160,-40,"['-36', '-54', '-42', '0']"
3,1,161,-40,"['-36', '-54', '-42', '0']"
3,1,162,-40,"['-36', '-54', '-42', '0']"
3,1,163,-40,"['-36', '-54', '-42', '0']"
0,1,159,-48,"[0, '-58', '-61', '-36']"
0,1,160,-48,"[0, '-58', '-61', '-36']"
0,1,161,-48,"[0, '-58', '-61', '-36']"
0,1,162,-48,"[0, '-58', '-61', '-36']"
0,1,163,-48,"[0, '-58', '-61', '-36']"
