RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,34,-30,"['-55', '120', '-37', '-53']"
1,1,35,-30,"['-55', '120', '-37', '-53']"
1,1,36,-30,"['-55', '120', '-37', '-53']"
1,1,37,-30,"['-55', '120', '-37', '-53']"
1,1,38,-30,"['-55', '120', '-37', '-53']"
2,1,34,-30,"['-58', '-38', '0', '-42']"
2,1,35,-30,"['-58', '-38', '0', '-42']"
2,1,36,-30,"['-58', '-38', '0', '-42']"
2,1,37,-30,"['-58', '-38', '0', '-42']"
2,1,38,-30,"['-58', '-38', '0', '-42']"
3,1,34,-45,"['-36', '-54', '-42', '0']"
3,1,35,-45,"['-36', '-54', '-42', '0']"
3,1,36,-45,"['-36', '-54', '-42', '0']"
3,1,37,-45,"['-36', '-54', '-42', '0']"
3,1,38,-45,"['-36', '-54', '-42', '0']"
0,1,34,-47,"[0, '-55', '-59', '-37']"
0,1,35,-47,"[0, '-55', '-59', '-37']"
0,1,36,-47,"[0, '-55', '-59', '-37']"
0,1,37,-47,"[0, '-55', '-59', '-37']"
0,1,38,-47,"[0, '-55', '-59', '-37']"
1,1,39,-30,"['-55', '120', '-37', '-53']"
1,1,40,-30,"['-55', '120', '-37', '-53']"
1,1,41,-30,"['-55', '120', '-37', '-53']"
1,1,42,-30,"['-55', '120', '-37', '-53']"
1,1,43,-30,"['-55', '120', '-37', '-53']"
2,1,39,-30,"['-59', '-38', '0', '-42']"
2,1,40,-30,"['-59', '-38', '0', '-42']"
2,1,41,-30,"['-59', '-38', '0', '-42']"
2,1,42,-30,"['-59', '-38', '0', '-42']"
2,1,43,-30,"['-59', '-38', '0', '-42']"
3,1,39,-45,"['-36', '-53', '-42', '0']"
3,1,40,-45,"['-36', '-53', '-42', '0']"
3,1,41,-45,"['-36', '-53', '-42', '0']"
3,1,42,-45,"['-36', '-53', '-42', '0']"
3,1,43,-45,"['-36', '-53', '-42', '0']"
0,1,39,-46,"[0, '-54', '-60', '-37']"
0,1,40,-46,"[0, '-54', '-60', '-37']"
0,1,41,-46,"[0, '-54', '-60', '-37']"
0,1,42,-47,"[0, '-54', '-60', '-37']"
0,1,43,-46,"[0, '-54', '-60', '-37']"
1,1,44,-30,"['-54', '120', '-37', '-53']"
1,1,45,-30,"['-54', '120', '-37', '-53']"
1,1,46,-30,"['-54', '120', '-37', '-53']"
1,1,47,-30,"['-54', '120', '-37', '-53']"
1,1,48,-30,"['-54', '120', '-37', '-53']"
2,1,44,-30,"['-60', '-38', '0', '-42']"
2,1,45,-30,"['-60', '-38', '0', '-42']"
2,1,46,-30,"['-60', '-38', '0', '-42']"
2,1,47,-30,"['-60', '-38', '0', '-42']"
2,1,48,-30,"['-60', '-38', '0', '-42']"
3,1,44,-45,"['-36', '-53', '-42', '0']"
3,1,45,-45,"['-36', '-53', '-42', '0']"
3,1,46,-45,"['-36', '-53', '-42', '0']"
3,1,47,-45,"['-36', '-53', '-42', '0']"
3,1,48,-45,"['-36', '-53', '-42', '0']"
0,1,44,-46,"[0, '-54', '-60', '-37']"
0,1,45,-46,"[0, '-54', '-60', '-37']"
0,1,46,-46,"[0, '-54', '-60', '-37']"
0,1,47,-46,"[0, '-54', '-60', '-37']"
0,1,48,-46,"[0, '-54', '-60', '-37']"
1,1,49,-30,"['-54', '120', '-37', '-53']"
1,1,50,-30,"['-54', '120', '-37', '-53']"
1,1,51,-30,"['-54', '120', '-37', '-53']"
1,1,52,-30,"['-54', '120', '-37', '-53']"
1,1,53,-30,"['-54', '120', '-37', '-53']"
2,1,49,-30,"['-59', '-38', '0', '-42']"
2,1,50,-30,"['-59', '-38', '0', '-42']"
2,1,51,-30,"['-59', '-38', '0', '-42']"
2,1,52,-30,"['-59', '-38', '0', '-42']"
2,1,53,-30,"['-59', '-38', '0', '-42']"
3,1,49,-45,"['-36', '-53', '-42', '0']"
3,1,50,-45,"['-36', '-53', '-42', '0']"
3,1,51,-45,"['-36', '-53', '-42', '0']"
3,1,52,-45,"['-36', '-53', '-42', '0']"
3,1,53,-45,"['-36', '-53', '-42', '0']"
0,1,49,-46,"[0, '-54', '-60', '-37']"
0,1,50,-46,"[0, '-54', '-60', '-37']"
0,1,51,-46,"[0, '-54', '-60', '-37']"
0,1,52,-46,"[0, '-54', '-60', '-37']"
0,1,53,-46,"[0, '-54', '-60', '-37']"
1,1,54,-30,"['-54', '120', '-37', '-53']"
1,1,55,-30,"['-54', '120', '-37', '-53']"
1,1,56,-30,"['-54', '120', '-37', '-53']"
1,1,57,-30,"['-54', '120', '-37', '-53']"
1,1,58,-30,"['-54', '120', '-37', '-53']"
2,1,54,-30,"['-60', '-38', '0', '-42']"
2,1,55,-30,"['-60', '-38', '0', '-42']"
2,1,56,-30,"['-60', '-38', '0', '-42']"
2,1,57,-30,"['-60', '-38', '0', '-42']"
2,1,58,-30,"['-60', '-38', '0', '-42']"
3,1,54,-45,"['-36', '-53', '-42', '0']"
3,1,55,-45,"['-36', '-53', '-42', '0']"
3,1,56,-45,"['-36', '-53', '-42', '0']"
3,1,57,-45,"['-36', '-53', '-42', '0']"
3,1,58,-45,"['-36', '-53', '-42', '0']"
0,1,54,-46,"[0, '-54', '-60', '-37']"
0,1,55,-46,"[0, '-54', '-60', '-37']"
0,1,56,-46,"[0, '-54', '-60', '-37']"
0,1,57,-46,"[0, '-54', '-60', '-37']"
0,1,58,-46,"[0, '-54', '-60', '-37']"
1,1,59,-30,"['-54', '120', '-37', '-53']"
1,1,60,-30,"['-54', '120', '-37', '-53']"
1,1,61,-30,"['-54', '120', '-37', '-53']"
1,1,62,-30,"['-54', '120', '-37', '-53']"
1,1,63,-30,"['-54', '120', '-37', '-53']"
2,1,59,-30,"['-60', '-38', '0', '-42']"
2,1,60,-30,"['-60', '-38', '0', '-42']"
2,1,61,-30,"['-60', '-38', '0', '-42']"
2,1,62,-30,"['-60', '-38', '0', '-42']"
2,1,63,-30,"['-60', '-38', '0', '-42']"
