RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
2,1,9,-56,"['-60', '-29', '0', '-43']"
2,1,10,-56,"['-60', '-29', '0', '-43']"
2,1,11,-56,"['-60', '-29', '0', '-43']"
2,1,12,-56,"['-60', '-29', '0', '-43']"
2,1,13,-56,"['-60', '-29', '0', '-43']"
3,1,9,-41,"['-36', '-53', '-43', '0']"
3,1,10,-41,"['-36', '-53', '-43', '0']"
3,1,11,-41,"['-36', '-53', '-43', '0']"
3,1,12,-41,"['-36', '-53', '-43', '0']"
3,1,13,-40,"['-36', '-53', '-43', '0']"
0,1,10,-32,"[0, 1, '-61', '-36']"
0,1,11,-32,"[0, 1, '-61', '-36']"
0,1,12,-32,"[0, 1, '-61', '-36']"
0,1,13,-32,"[0, 1, '-61', '-36']"
0,1,9,-32,"[0, 1, '-61', '-36']"
1,1,14,-54,"['-52', '120', '-28', '-52']"
1,1,15,-54,"['-52', '120', '-28', '-52']"
1,1,16,-54,"['-52', '120', '-28', '-52']"
1,1,17,-54,"['-52', '120', '-28', '-52']"
1,1,18,-54,"['-52', '120', '-28', '-52']"
2,1,14,-56,"['-60', '-29', '0', '-43']"
2,1,15,-56,"['-60', '-29', '0', '-43']"
2,1,16,-56,"['-60', '-29', '0', '-43']"
2,1,17,-56,"['-60', '-29', '0', '-43']"
2,1,18,-56,"['-60', '-29', '0', '-43']"
3,1,14,-40,"['-35', '-53', '-43', '0']"
3,1,15,-40,"['-35', '-53', '-43', '0']"
3,1,16,-40,"['-35', '-53', '-43', '0']"
3,1,17,-40,"['-35', '-53', '-43', '0']"
3,1,18,-40,"['-35', '-53', '-43', '0']"
0,1,15,-32,"[0, '-54', '-61', '-36']"
0,1,16,-32,"[0, '-54', '-61', '-36']"
0,1,17,-32,"[0, '-54', '-61', '-36']"
0,1,18,-32,"[0, '-54', '-61', '-36']"
0,1,14,-32,"[0, '-54', '-61', '-36']"
1,1,19,-54,"['-52', '120', '-28', '-53']"
1,1,20,-54,"['-52', '120', '-28', '-53']"
1,1,21,-54,"['-52', '120', '-28', '-53']"
1,1,22,-54,"['-52', '120', '-28', '-53']"
1,1,23,-54,"['-52', '120', '-28', '-53']"
2,1,19,-56,"['-60', '-29', '0', '-43']"
2,1,20,-56,"['-60', '-29', '0', '-43']"
2,1,21,-56,"['-60', '-29', '0', '-43']"
2,1,22,-56,"['-60', '-29', '0', '-43']"
2,1,23,-56,"['-60', '-29', '0', '-43']"
3,1,19,-40,"['-35', '-53', '-43', '0']"
3,1,20,-40,"['-35', '-53', '-43', '0']"
3,1,21,-40,"['-35', '-53', '-43', '0']"
3,1,22,-40,"['-35', '-53', '-43', '0']"
3,1,23,-40,"['-35', '-53', '-43', '0']"
0,1,20,-32,"[0, '-53', '-60', '-36']"
0,1,21,-32,"[0, '-53', '-60', '-36']"
0,1,22,-32,"[0, '-53', '-60', '-36']"
0,1,23,-32,"[0, '-53', '-60', '-36']"
0,1,19,-32,"[0, '-53', '-60', '-36']"
1,1,24,-54,"['-52', '120', '-28', '-52']"
1,1,25,-54,"['-52', '120', '-28', '-52']"
1,1,26,-54,"['-52', '120', '-28', '-52']"
1,1,27,-54,"['-52', '120', '-28', '-52']"
1,1,28,-54,"['-52', '120', '-28', '-52']"
2,1,24,-56,"['-60', '-29', '0', '-43']"
2,1,25,-56,"['-60', '-29', '0', '-43']"
2,1,26,-56,"['-60', '-29', '0', '-43']"
2,1,27,-56,"['-60', '-29', '0', '-43']"
2,1,28,-56,"['-60', '-29', '0', '-43']"
3,1,24,-40,"['-35', '-53', '-43', '0']"
3,1,25,-40,"['-35', '-53', '-43', '0']"
3,1,26,-40,"['-35', '-53', '-43', '0']"
3,1,27,-40,"['-35', '-53', '-43', '0']"
3,1,28,-40,"['-35', '-53', '-43', '0']"
0,1,25,-32,"[0, '-54', '-60', '-36']"
0,1,26,-32,"[0, '-54', '-60', '-36']"
0,1,27,-32,"[0, '-54', '-60', '-36']"
0,1,28,-32,"[0, '-54', '-60', '-36']"
0,1,24,-32,"[0, '-54', '-60', '-36']"
1,1,29,-54,"['-52', '120', '-28', '-52']"
1,1,30,-54,"['-52', '120', '-28', '-52']"
1,1,31,-54,"['-52', '120', '-28', '-52']"
1,1,32,-54,"['-52', '120', '-28', '-52']"
1,1,33,-54,"['-52', '120', '-28', '-52']"
