RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
3,1,74,-58,"['-36', '-52', '-43', '0']"
3,1,75,-58,"['-36', '-52', '-43', '0']"
3,1,76,-58,"['-36', '-52', '-43', '0']"
3,1,77,-58,"['-36', '-52', '-43', '0']"
3,1,78,-58,"['-36', '-52', '-43', '0']"
0,1,74,-25,"[0, 1, 2, '-36']"
0,1,75,-25,"[0, 1, 2, '-36']"
0,1,76,-25,"[0, 1, 2, '-36']"
0,1,77,-25,"[0, 1, 2, '-36']"
0,1,78,-25,"[0, 1, 2, '-36']"
1,1,79,-48,"['-52', '120', '-28', '-50']"
1,1,80,-48,"['-52', '120', '-28', '-50']"
1,1,81,-48,"['-52', '120', '-28', '-50']"
1,1,82,-48,"['-52', '120', '-28', '-50']"
1,1,83,-48,"['-52', '120', '-28', '-50']"
2,1,79,-48,"['-60', '-29', '0', '-43']"
2,1,80,-49,"['-60', '-29', '0', '-43']"
2,1,81,-49,"['-60', '-29', '0', '-43']"
2,1,82,-49,"['-60', '-29', '0', '-43']"
2,1,83,-49,"['-60', '-29', '0', '-43']"
3,1,79,-58,"['-36', '-52', '-43', '0']"
3,1,80,-57,"['-36', '-52', '-43', '0']"
3,1,81,-56,"['-36', '-52', '-43', '0']"
3,1,82,-56,"['-36', '-52', '-43', '0']"
3,1,83,-56,"['-36', '-52', '-43', '0']"
0,1,79,-25,"[0, '-52', '-60', '-36']"
0,1,80,-25,"[0, '-52', '-60', '-36']"
0,1,81,-25,"[0, '-52', '-60', '-36']"
0,1,82,-25,"[0, '-52', '-60', '-36']"
0,1,83,-25,"[0, '-52', '-60', '-36']"
1,1,84,-48,"['-52', '120', '-28', '-51']"
1,1,85,-48,"['-52', '120', '-28', '-51']"
1,1,86,-48,"['-52', '120', '-28', '-51']"
1,1,87,-48,"['-52', '120', '-28', '-51']"
1,1,88,-48,"['-52', '120', '-28', '-51']"
2,1,84,-48,"['-60', '-29', '0', '-43']"
2,1,85,-48,"['-60', '-29', '0', '-43']"
2,1,86,-48,"['-60', '-29', '0', '-43']"
2,1,87,-48,"['-60', '-29', '0', '-43']"
2,1,88,-48,"['-60', '-29', '0', '-43']"
3,1,84,-54,"['-36', '-52', '-43', '0']"
3,1,85,-54,"['-36', '-52', '-43', '0']"
3,1,86,-54,"['-36', '-52', '-43', '0']"
3,1,87,-54,"['-36', '-52', '-43', '0']"
3,1,88,-54,"['-36', '-52', '-43', '0']"
0,1,84,-25,"[0, '-52', '-61', '-36']"
0,1,85,-25,"[0, '-52', '-61', '-36']"
0,1,86,-25,"[0, '-52', '-61', '-36']"
0,1,87,-25,"[0, '-52', '-61', '-36']"
0,1,88,-25,"[0, '-52', '-61', '-36']"
1,1,89,-48,"['-52', '120', '-28', '-51']"
1,1,90,-48,"['-52', '120', '-28', '-51']"
1,1,91,-48,"['-52', '120', '-28', '-51']"
1,1,92,-48,"['-52', '120', '-28', '-51']"
1,1,93,-48,"['-52', '120', '-28', '-51']"
2,1,89,-48,"['-60', '-29', '0', '-43']"
2,1,90,-48,"['-60', '-29', '0', '-43']"
2,1,91,-48,"['-60', '-29', '0', '-43']"
2,1,92,-48,"['-60', '-29', '0', '-43']"
2,1,93,-48,"['-60', '-29', '0', '-43']"
3,1,89,-54,"['-36', '-52', '-43', '0']"
3,1,90,-54,"['-36', '-52', '-43', '0']"
3,1,91,-54,"['-36', '-52', '-43', '0']"
3,1,92,-54,"['-36', '-52', '-43', '0']"
3,1,93,-54,"['-36', '-52', '-43', '0']"
0,1,89,-25,"[0, '-52', '-61', '-36']"
0,1,90,-25,"[0, '-52', '-61', '-36']"
0,1,91,-25,"[0, '-52', '-61', '-36']"
0,1,92,-25,"[0, '-52', '-61', '-36']"
0,1,93,-25,"[0, '-52', '-61', '-36']"
1,1,94,-48,"['-52', '120', '-28', '-52']"
1,1,95,-48,"['-52', '120', '-28', '-52']"
1,1,96,-48,"['-52', '120', '-28', '-52']"
1,1,97,-48,"['-52', '120', '-28', '-52']"
1,1,98,-48,"['-52', '120', '-28', '-52']"
2,1,94,-48,"['-60', '-29', '0', '-43']"
2,1,95,-48,"['-60', '-29', '0', '-43']"
2,1,96,-48,"['-60', '-29', '0', '-43']"
2,1,97,-48,"['-60', '-29', '0', '-43']"
2,1,98,-49,"['-60', '-29', '0', '-43']"
3,1,94,-54,"['-36', '-52', '-43', '0']"
3,1,95,-54,"['-36', '-52', '-43', '0']"
3,1,96,-54,"['-36', '-52', '-43', '0']"
3,1,97,-54,"['-36', '-52', '-43', '0']"
3,1,98,-54,"['-36', '-52', '-43', '0']"
0,1,94,-25,"[0, '-52', '-61', '-36']"
0,1,95,-25,"[0, '-52', '-61', '-36']"
0,1,96,-25,"[0, '-52', '-61', '-36']"
0,1,97,-25,"[0, '-52', '-61', '-36']"
0,1,98,-25,"[0, '-52', '-61', '-36']"
1,1,99,-48,"['-52', '120', '-28', '-52']"
1,1,100,-48,"['-52', '120', '-28', '-52']"
1,1,101,-48,"['-52', '120', '-28', '-52']"
1,1,102,-48,"['-52', '120', '-28', '-52']"
1,1,103,-48,"['-52', '120', '-28', '-52']"
2,1,99,-48,"['-61', '-30', '0', '-43']"
2,1,100,-48,"['-61', '-30', '0', '-43']"
2,1,101,-48,"['-61', '-30', '0', '-43']"
2,1,102,-48,"['-61', '-30', '0', '-43']"
2,1,103,-48,"['-61', '-30', '0', '-43']"
3,1,99,-53,"['-36', '-52', '-43', '0']"
3,1,100,-53,"['-36', '-52', '-43', '0']"
3,1,101,-53,"['-36', '-52', '-43', '0']"
3,1,102,-53,"['-36', '-52', '-43', '0']"
3,1,103,-53,"['-36', '-52', '-43', '0']"
0,1,99,-25,"[0, '-52', '-61', '-36']"
0,1,100,-25,"[0, '-52', '-61', '-36']"
0,1,101,-25,"[0, '-52', '-61', '-36']"
0,1,102,-25,"[0, '-52', '-61', '-36']"
0,1,103,-25,"[0, '-52', '-61', '-36']"
