RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,143,-30,"['-60', '120', '-36', '-52']"
1,1,144,-30,"['-60', '120', '-36', '-52']"
1,1,145,-30,"['-60', '120', '-36', '-52']"
1,1,146,-30,"['-60', '120', '-36', '-52']"
2,1,142,-28,"['-58', '-37', '0', '-42']"
2,1,143,-28,"['-58', '-37', '0', '-42']"
2,1,144,-28,"['-58', '-37', '0', '-42']"
2,1,145,-28,"['-58', '-37', '0', '-42']"
2,1,146,-28,"['-58', '-37', '0', '-42']"
3,1,142,-43,"['-36', '-53', '-42', '0']"
3,1,143,-43,"['-36', '-53', '-42', '0']"
3,1,144,-43,"['-36', '-53', '-42', '0']"
3,1,145,-43,"['-36', '-53', '-42', '0']"
3,1,146,-43,"['-36', '-53', '-42', '0']"
0,1,142,-53,"[0, '-60', '-59', '-36']"
0,1,143,-53,"[0, '-60', '-59', '-36']"
0,1,144,-53,"[0, '-60', '-59', '-36']"
0,1,145,-53,"[0, '-60', '-59', '-36']"
0,1,146,-53,"[0, '-60', '-59', '-36']"
1,1,147,-30,"['-60', '120', '-36', '-52']"
1,1,148,-30,"['-60', '120', '-36', '-52']"
1,1,149,-30,"['-60', '120', '-36', '-52']"
1,1,150,-30,"['-60', '120', '-36', '-52']"
1,1,151,-30,"['-60', '120', '-36', '-52']"
2,1,147,-28,"['-58', '-37', '0', '-42']"
2,1,148,-28,"['-58', '-37', '0', '-42']"
2,1,149,-28,"['-58', '-37', '0', '-42']"
2,1,150,-28,"['-58', '-37', '0', '-42']"
2,1,151,-28,"['-58', '-37', '0', '-42']"
