RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,84,-31,"['-54', '120', '-28', '-50']"
1,1,85,-31,"['-54', '120', '-28', '-50']"
1,1,86,-31,"['-54', '120', '-28', '-50']"
1,1,87,-31,"['-54', '120', '-28', '-50']"
1,1,88,-31,"['-54', '120', '-28', '-50']"
2,1,84,-30,"['-60', '-29', '0', '-42']"
2,1,85,-30,"['-60', '-29', '0', '-42']"
2,1,86,-30,"['-60', '-29', '0', '-42']"
2,1,87,-30,"['-60', '-29', '0', '-42']"
2,1,88,-30,"['-60', '-29', '0', '-42']"
3,1,84,-48,"['-36', '-51', '-42', '0']"
3,1,85,-48,"['-36', '-51', '-42', '0']"
3,1,86,-48,"['-36', '-51', '-42', '0']"
3,1,87,-49,"['-36', '-51', '-42', '0']"
3,1,88,-48,"['-36', '-51', '-42', '0']"
0,1,84,-48,"[0, '-54', '-61', '-36']"
0,1,85,-47,"[0, '-54', '-61', '-36']"
0,1,86,-47,"[0, '-54', '-61', '-36']"
0,1,87,-48,"[0, '-54', '-61', '-36']"
0,1,88,-47,"[0, '-54', '-61', '-36']"
1,1,89,-31,"['-54', '120', '-28', '-50']"
1,1,90,-31,"['-54', '120', '-28', '-50']"
1,1,91,-31,"['-54', '120', '-28', '-50']"
1,1,92,-31,"['-54', '120', '-28', '-50']"
1,1,93,-31,"['-54', '120', '-28', '-50']"
2,1,89,-30,"['-60', '-29', '0', '-42']"
2,1,90,-30,"['-60', '-29', '0', '-42']"
2,1,91,-30,"['-60', '-29', '0', '-42']"
2,1,92,-30,"['-60', '-29', '0', '-42']"
2,1,93,-30,"['-60', '-29', '0', '-42']"
3,1,89,-49,"['-36', '-51', '-42', '0']"
3,1,90,-49,"['-36', '-51', '-42', '0']"
3,1,91,-49,"['-36', '-51', '-42', '0']"
3,1,92,-49,"['-36', '-51', '-42', '0']"
3,1,93,-49,"['-36', '-51', '-42', '0']"
0,1,89,-47,"[0, '-54', '-61', '-36']"
0,1,90,-47,"[0, '-54', '-61', '-36']"
0,1,91,-47,"[0, '-54', '-61', '-36']"
0,1,92,-48,"[0, '-54', '-61', '-36']"
0,1,93,-47,"[0, '-54', '-61', '-36']"
1,1,94,-31,"['-54', '120', '-28', '-50']"
1,1,95,-31,"['-54', '120', '-28', '-50']"
1,1,96,-31,"['-54', '120', '-28', '-50']"
1,1,97,-31,"['-54', '120', '-28', '-50']"
1,1,98,-31,"['-54', '120', '-28', '-50']"
2,1,94,-30,"['-60', '-29', '0', '-42']"
2,1,95,-30,"['-60', '-29', '0', '-42']"
2,1,96,-30,"['-60', '-29', '0', '-42']"
2,1,97,-30,"['-60', '-29', '0', '-42']"
2,1,98,-30,"['-60', '-29', '0', '-42']"
3,1,94,-49,"['-36', '-51', '-42', '0']"
3,1,95,-49,"['-36', '-51', '-42', '0']"
3,1,96,-49,"['-36', '-51', '-42', '0']"
3,1,97,-49,"['-36', '-51', '-42', '0']"
3,1,98,-49,"['-36', '-51', '-42', '0']"
0,1,94,-47,"[0, '-54', '-61', '-36']"
0,1,95,-47,"[0, '-54', '-61', '-36']"
0,1,96,-47,"[0, '-54', '-61', '-36']"
0,1,97,-47,"[0, '-54', '-61', '-36']"
0,1,98,-47,"[0, '-54', '-61', '-36']"
1,1,99,-31,"['-54', '120', '-28', '-50']"
1,1,100,-31,"['-54', '120', '-28', '-50']"
1,1,101,-31,"['-54', '120', '-28', '-50']"
1,1,102,-31,"['-54', '120', '-28', '-50']"
1,1,103,-31,"['-54', '120', '-28', '-50']"
2,1,99,-30,"['-60', '-29', '0', '-42']"
2,1,100,-30,"['-60', '-29', '0', '-42']"
2,1,101,-30,"['-60', '-29', '0', '-42']"
2,1,102,-30,"['-60', '-29', '0', '-42']"
2,1,103,-30,"['-60', '-29', '0', '-42']"
3,1,99,-49,"['-36', '-51', '-42', '0']"
3,1,100,-49,"['-36', '-51', '-42', '0']"
3,1,101,-49,"['-36', '-51', '-42', '0']"
3,1,102,-49,"['-36', '-51', '-42', '0']"
3,1,103,-49,"['-36', '-51', '-42', '0']"
0,1,99,-47,"[0, '-54', '-61', '-36']"
0,1,100,-47,"[0, '-54', '-61', '-36']"
0,1,101,-47,"[0, '-54', '-61', '-36']"
0,1,102,-48,"[0, '-54', '-61', '-36']"
0,1,103,-47,"[0, '-54', '-61', '-36']"
1,1,104,-31,"['-54', '120', '-28', '-50']"
1,1,105,-31,"['-54', '120', '-28', '-50']"
1,1,106,-31,"['-54', '120', '-28', '-50']"
1,1,107,-31,"['-54', '120', '-28', '-50']"
1,1,108,-31,"['-54', '120', '-28', '-50']"
2,1,104,-30,"['-60', '-29', '0', '-42']"
2,1,105,-30,"['-60', '-29', '0', '-42']"
2,1,106,-30,"['-60', '-29', '0', '-42']"
2,1,107,-30,"['-60', '-29', '0', '-42']"
2,1,108,-30,"['-60', '-29', '0', '-42']"
3,1,104,-49,"['-36', '-51', '-42', '0']"
3,1,105,-49,"['-36', '-51', '-42', '0']"
3,1,106,-49,"['-36', '-51', '-42', '0']"
3,1,107,-49,"['-36', '-51', '-42', '0']"
3,1,108,-49,"['-36', '-51', '-42', '0']"
0,1,104,-47,"[0, '-54', '-61', '-36']"
0,1,105,-47,"[0, '-54', '-61', '-36']"
0,1,106,-47,"[0, '-54', '-61', '-36']"
0,1,107,-47,"[0, '-54', '-61', '-36']"
0,1,108,-47,"[0, '-54', '-61', '-36']"
1,1,109,-31,"['-54', '120', '-28', '-50']"
1,1,110,-31,"['-54', '120', '-28', '-50']"
1,1,111,-31,"['-54', '120', '-28', '-50']"
1,1,112,-31,"['-54', '120', '-28', '-50']"
1,1,113,-31,"['-54', '120', '-28', '-50']"
2,1,109,-30,"['-60', '-29', '0', '-42']"
2,1,110,-30,"['-60', '-29', '0', '-42']"
2,1,111,-30,"['-60', '-29', '0', '-42']"
2,1,112,-30,"['-60', '-29', '0', '-42']"
2,1,113,-30,"['-60', '-29', '0', '-42']"
