RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,166,-45,"['-52', '120', '-28', '-52']"
1,1,167,-46,"['-52', '120', '-28', '-52']"
1,1,168,-46,"['-52', '120', '-28', '-52']"
1,1,169,-46,"['-52', '120', '-28', '-52']"
1,1,170,-46,"['-52', '120', '-28', '-52']"
2,1,166,-47,"['-55', '-29', '0', '-42']"
2,1,167,-47,"['-55', '-29', '0', '-42']"
2,1,168,-47,"['-55', '-29', '0', '-42']"
2,1,169,-47,"['-55', '-29', '0', '-42']"
2,1,170,-47,"['-55', '-29', '0', '-42']"
3,1,166,-30,"['-42', '-53', '-42', '0']"
3,1,167,-30,"['-42', '-53', '-42', '0']"
3,1,168,-30,"['-42', '-53', '-42', '0']"
3,1,169,-30,"['-42', '-53', '-42', '0']"
3,1,170,-30,"['-42', '-53', '-42', '0']"
0,1,166,-30,"[0, '-53', '-56', '-42']"
0,1,167,-30,"[0, '-53', '-56', '-42']"
0,1,168,-30,"[0, '-53', '-56', '-42']"
0,1,169,-31,"[0, '-53', '-56', '-42']"
0,1,170,-31,"[0, '-53', '-56', '-42']"
1,1,171,-45,"['-52', '120', '-28', '-52']"
1,1,172,-45,"['-52', '120', '-28', '-52']"
1,1,173,-46,"['-52', '120', '-28', '-52']"
1,1,174,-46,"['-52', '120', '-28', '-52']"
1,1,175,-46,"['-52', '120', '-28', '-52']"
2,1,171,-47,"['-55', '-29', '0', '-42']"
2,1,172,-47,"['-55', '-29', '0', '-42']"
2,1,173,-47,"['-55', '-29', '0', '-42']"
2,1,174,-47,"['-55', '-29', '0', '-42']"
2,1,175,-47,"['-55', '-29', '0', '-42']"
3,1,171,-30,"['-41', '-53', '-42', '0']"
3,1,172,-30,"['-41', '-53', '-42', '0']"
3,1,173,-30,"['-41', '-53', '-42', '0']"
3,1,174,-30,"['-41', '-53', '-42', '0']"
3,1,175,-30,"['-41', '-53', '-42', '0']"
0,1,171,-30,"[0, '-53', '-56', '-41']"
0,1,172,-30,"[0, '-53', '-56', '-41']"
0,1,173,-30,"[0, '-53', '-56', '-41']"
0,1,174,-30,"[0, '-53', '-56', '-41']"
0,1,175,-30,"[0, '-53', '-56', '-41']"
1,1,176,-45,"['-52', '120', '-28', '-52']"
1,1,177,-46,"['-52', '120', '-28', '-52']"
1,1,178,-46,"['-52', '120', '-28', '-52']"
1,1,179,-46,"['-52', '120', '-28', '-52']"
1,1,180,-45,"['-52', '120', '-28', '-52']"
2,1,176,-47,"['-55', '-29', '0', '-42']"
2,1,177,-47,"['-55', '-29', '0', '-42']"
2,1,178,-47,"['-55', '-29', '0', '-42']"
2,1,179,-47,"['-55', '-29', '0', '-42']"
2,1,180,-47,"['-55', '-29', '0', '-42']"
3,1,176,-30,"['-41', '-53', '-42', '0']"
3,1,177,-30,"['-41', '-53', '-42', '0']"
3,1,178,-30,"['-41', '-53', '-42', '0']"
3,1,179,-30,"['-41', '-53', '-42', '0']"
3,1,180,-30,"['-41', '-53', '-42', '0']"
0,1,176,-30,"[0, '-53', '-56', '-41']"
0,1,177,-30,"[0, '-53', '-56', '-41']"
0,1,178,-30,"[0, '-53', '-56', '-41']"
0,1,179,-30,"[0, '-53', '-56', '-41']"
0,1,180,-30,"[0, '-53', '-56', '-41']"
1,1,181,-45,"['-52', '120', '-28', '-52']"
1,1,182,-45,"['-52', '120', '-28', '-52']"
1,1,183,-45,"['-52', '120', '-28', '-52']"
1,1,184,-45,"['-52', '120', '-28', '-52']"
1,1,185,-45,"['-52', '120', '-28', '-52']"
2,1,181,-47,"['-55', '-29', '0', '-42']"
2,1,182,-47,"['-55', '-29', '0', '-42']"
2,1,183,-47,"['-55', '-29', '0', '-42']"
2,1,184,-47,"['-55', '-29', '0', '-42']"
2,1,185,-47,"['-55', '-29', '0', '-42']"
3,1,181,-30,"['-41', '-53', '-42', '0']"
3,1,182,-30,"['-41', '-53', '-42', '0']"
3,1,183,-30,"['-41', '-53', '-42', '0']"
3,1,184,-30,"['-41', '-53', '-42', '0']"
3,1,185,-30,"['-41', '-53', '-42', '0']"
0,1,181,-30,"[0, '-54', '-56', '-41']"
0,1,182,-30,"[0, '-54', '-56', '-41']"
0,1,183,-30,"[0, '-54', '-56', '-41']"
0,1,184,-30,"[0, '-54', '-56', '-41']"
0,1,185,-30,"[0, '-54', '-56', '-41']"
1,1,186,-45,"['-52', '120', '-28', '-52']"
1,1,187,-45,"['-52', '120', '-28', '-52']"
1,1,188,-45,"['-52', '120', '-28', '-52']"
1,1,189,-46,"['-52', '120', '-28', '-52']"
1,1,190,-45,"['-52', '120', '-28', '-52']"
2,1,186,-47,"['-55', '-29', '0', '-42']"
2,1,187,-47,"['-55', '-29', '0', '-42']"
2,1,188,-47,"['-55', '-29', '0', '-42']"
2,1,189,-47,"['-55', '-29', '0', '-42']"
2,1,190,-47,"['-55', '-29', '0', '-42']"
3,1,186,-30,"['-41', '-53', '-42', '0']"
3,1,187,-30,"['-41', '-53', '-42', '0']"
3,1,188,-30,"['-41', '-53', '-42', '0']"
3,1,189,-30,"['-41', '-53', '-42', '0']"
3,1,190,-30,"['-41', '-53', '-42', '0']"
0,1,186,-30,"[0, '-53', '-56', '-41']"
0,1,187,-30,"[0, '-53', '-56', '-41']"
0,1,188,-30,"[0, '-53', '-56', '-41']"
0,1,189,-30,"[0, '-53', '-56', '-41']"
0,1,190,-30,"[0, '-53', '-56', '-41']"
1,1,191,-45,"['-53', '120', '-28', '-52']"
1,1,192,-45,"['-53', '120', '-28', '-52']"
1,1,193,-46,"['-53', '120', '-28', '-52']"
1,1,194,-46,"['-53', '120', '-28', '-52']"
1,1,195,-46,"['-53', '120', '-28', '-52']"
2,1,191,-47,"['-56', '-29', '0', '-42']"
2,1,192,-47,"['-56', '-29', '0', '-42']"
2,1,193,-47,"['-56', '-29', '0', '-42']"
2,1,194,-47,"['-56', '-29', '0', '-42']"
2,1,195,-47,"['-56', '-29', '0', '-42']"
