RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,230,-38,"['-58', '120', '-37', '-52']"
1,1,231,-38,"['-58', '120', '-37', '-52']"
1,1,232,-38,"['-58', '120', '-37', '-52']"
1,1,233,-38,"['-58', '120', '-37', '-52']"
1,1,234,-38,"['-58', '120', '-37', '-52']"
2,1,230,-27,"['-60', '-38', '0', '-42']"
2,1,231,-27,"['-60', '-38', '0', '-42']"
2,1,232,-27,"['-60', '-38', '0', '-42']"
2,1,233,-27,"['-60', '-38', '0', '-42']"
2,1,234,-27,"['-60', '-38', '0', '-42']"
3,1,230,-47,"['-36', '-52', '-42', '0']"
3,1,231,-48,"['-36', '-52', '-42', '0']"
3,1,232,-47,"['-36', '-52', '-42', '0']"
3,1,233,-47,"['-36', '-52', '-42', '0']"
3,1,234,-47,"['-36', '-52', '-42', '0']"
0,1,230,-43,"[0, '-58', '-61', '-36']"
0,1,231,-43,"[0, '-58', '-61', '-36']"
0,1,232,-43,"[0, '-58', '-61', '-36']"
0,1,233,-43,"[0, '-58', '-61', '-36']"
0,1,234,-43,"[0, '-58', '-61', '-36']"
1,1,235,-38,"['-58', '120', '-37', '-52']"
1,1,236,-38,"['-58', '120', '-37', '-52']"
1,1,237,-38,"['-58', '120', '-37', '-52']"
1,1,238,-38,"['-58', '120', '-37', '-52']"
1,1,239,-38,"['-58', '120', '-37', '-52']"
2,1,235,-27,"['-60', '-38', '0', '-42']"
2,1,236,-27,"['-60', '-38', '0', '-42']"
2,1,237,-27,"['-60', '-38', '0', '-42']"
2,1,238,-27,"['-60', '-38', '0', '-42']"
2,1,239,-27,"['-60', '-38', '0', '-42']"
3,1,235,-47,"['-36', '-52', '-42', '0']"
3,1,236,-48,"['-36', '-52', '-42', '0']"
3,1,237,-48,"['-36', '-52', '-42', '0']"
3,1,238,-48,"['-36', '-52', '-42', '0']"
3,1,239,-48,"['-36', '-52', '-42', '0']"
0,1,235,-43,"[0, '-58', '-61', '-36']"
0,1,236,-43,"[0, '-58', '-61', '-36']"
0,1,237,-43,"[0, '-58', '-61', '-36']"
0,1,238,-43,"[0, '-58', '-61', '-36']"
0,1,239,-43,"[0, '-58', '-61', '-36']"
1,1,240,-38,"['-58', '120', '-37', '-52']"
