RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,254,-39,"['-58', '120', '-34', '-53']"
1,1,255,-39,"['-58', '120', '-34', '-53']"
1,1,0,-39,"['-58', '120', '-34', '-53']"
1,1,1,-39,"['-58', '120', '-34', '-53']"
1,1,2,-39,"['-58', '120', '-34', '-53']"
2,1,254,-25,"['-62', '-35', '0', '-42']"
2,1,255,-25,"['-62', '-35', '0', '-42']"
2,1,0,-25,"['-62', '-35', '0', '-42']"
2,1,1,-25,"['-62', '-35', '0', '-42']"
2,1,2,-25,"['-62', '-35', '0', '-42']"
3,1,254,-43,"['-36', '-53', '-42', '0']"
3,1,255,-43,"['-36', '-53', '-42', '0']"
3,1,0,-43,"['-36', '-53', '-42', '0']"
3,1,1,-43,"['-36', '-53', '-42', '0']"
3,1,2,-43,"['-36', '-53', '-42', '0']"
0,1,254,-48,"[0, '-58', '-62', '-36']"
0,1,255,-48,"[0, '-58', '-62', '-36']"
0,1,0,-48,"[0, '-58', '-62', '-36']"
0,1,1,-48,"[0, '-58', '-62', '-36']"
0,1,2,-48,"[0, '-58', '-62', '-36']"
1,1,3,-39,"['-58', '120', '-34', '-53']"
1,1,4,-39,"['-58', '120', '-34', '-53']"
1,1,5,-39,"['-58', '120', '-34', '-53']"
1,1,6,-39,"['-58', '120', '-34', '-53']"
1,1,7,-39,"['-58', '120', '-34', '-53']"
2,1,3,-25,"['-61', '-35', '0', '-42']"
2,1,4,-25,"['-61', '-35', '0', '-42']"
2,1,5,-25,"['-61', '-35', '0', '-42']"
2,1,6,-25,"['-61', '-35', '0', '-42']"
2,1,7,-25,"['-61', '-35', '0', '-42']"
3,1,3,-43,"['-36', '-53', '-42', '0']"
3,1,4,-43,"['-36', '-53', '-42', '0']"
3,1,5,-43,"['-36', '-53', '-42', '0']"
3,1,6,-43,"['-36', '-53', '-42', '0']"
3,1,7,-43,"['-36', '-53', '-42', '0']"
0,1,3,-48,"[0, '-58', '-62', '-36']"
0,1,4,-48,"[0, '-58', '-62', '-36']"
0,1,5,-48,"[0, '-58', '-62', '-36']"
0,1,6,-48,"[0, '-58', '-62', '-36']"
0,1,7,-48,"[0, '-58', '-62', '-36']"
1,1,8,-39,"['-58', '120', '-34', '-53']"
1,1,9,-39,"['-58', '120', '-34', '-53']"
1,1,10,-39,"['-58', '120', '-34', '-53']"
1,1,11,-39,"['-58', '120', '-34', '-53']"
1,1,12,-39,"['-58', '120', '-34', '-53']"
2,1,8,-25,"['-61', '-35', '0', '-42']"
2,1,9,-25,"['-61', '-35', '0', '-42']"
2,1,10,-25,"['-61', '-35', '0', '-42']"
2,1,11,-25,"['-61', '-35', '0', '-42']"
2,1,12,-25,"['-61', '-35', '0', '-42']"
