RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
2,1,95,-42,"['-61', '-29', '0', '-43']"
2,1,96,-42,"['-61', '-29', '0', '-43']"
2,1,97,-42,"['-61', '-29', '0', '-43']"
2,1,98,-42,"['-61', '-29', '0', '-43']"
2,1,99,-42,"['-61', '-29', '0', '-43']"
3,1,95,-36,"['-36', '-53', '-43', '0']"
3,1,96,-36,"['-36', '-53', '-43', '0']"
3,1,97,-36,"['-36', '-53', '-43', '0']"
3,1,98,-36,"['-36', '-53', '-43', '0']"
3,1,99,-36,"['-36', '-53', '-43', '0']"
0,1,95,-41,"[0, 1, '-62', '-36']"
0,1,96,-41,"[0, 1, '-62', '-36']"
0,1,97,-41,"[0, 1, '-62', '-36']"
0,1,98,-41,"[0, 1, '-62', '-36']"
0,1,99,-41,"[0, 1, '-62', '-36']"
1,1,100,-48,"['-58', '120', '-28', '-53']"
1,1,101,-48,"['-58', '120', '-28', '-53']"
1,1,102,-48,"['-58', '120', '-28', '-53']"
1,1,103,-48,"['-58', '120', '-28', '-53']"
1,1,104,-48,"['-58', '120', '-28', '-53']"
2,1,100,-42,"['-61', '-29', '0', '-43']"
2,1,101,-42,"['-61', '-29', '0', '-43']"
2,1,102,-42,"['-61', '-29', '0', '-43']"
2,1,103,-42,"['-61', '-29', '0', '-43']"
2,1,104,-42,"['-61', '-29', '0', '-43']"
3,1,100,-36,"['-36', '-53', '-43', '0']"
3,1,101,-36,"['-36', '-53', '-43', '0']"
3,1,102,-36,"['-36', '-53', '-43', '0']"
3,1,103,-36,"['-36', '-53', '-43', '0']"
3,1,104,-36,"['-36', '-53', '-43', '0']"
0,1,100,-41,"[0, '-58', '-62', '-36']"
0,1,101,-41,"[0, '-58', '-62', '-36']"
0,1,102,-41,"[0, '-58', '-62', '-36']"
0,1,103,-41,"[0, '-58', '-62', '-36']"
0,1,104,-41,"[0, '-58', '-62', '-36']"
1,1,105,-48,"['-58', '120', '-28', '-52']"
1,1,106,-48,"['-58', '120', '-28', '-52']"
1,1,107,-48,"['-58', '120', '-28', '-52']"
1,1,108,-48,"['-58', '120', '-28', '-52']"
1,1,109,-48,"['-58', '120', '-28', '-52']"
2,1,105,-42,"['-61', '-29', '0', '-43']"
2,1,106,-42,"['-61', '-29', '0', '-43']"
2,1,107,-42,"['-61', '-29', '0', '-43']"
2,1,108,-42,"['-61', '-29', '0', '-43']"
2,1,109,-42,"['-61', '-29', '0', '-43']"
3,1,105,-36,"['-36', '-53', '-43', '0']"
3,1,106,-36,"['-36', '-53', '-43', '0']"
3,1,107,-36,"['-36', '-53', '-43', '0']"
3,1,108,-36,"['-36', '-53', '-43', '0']"
3,1,109,-36,"['-36', '-53', '-43', '0']"
0,1,105,-41,"[0, '-58', '-64', '-36']"
0,1,106,-41,"[0, '-58', '-64', '-36']"
0,1,107,-41,"[0, '-58', '-64', '-36']"
0,1,108,-41,"[0, '-58', '-64', '-36']"
0,1,109,-41,"[0, '-58', '-64', '-36']"
1,1,110,-48,"['-58', '120', '-28', '-52']"
1,1,111,-48,"['-58', '120', '-28', '-52']"
1,1,112,-48,"['-58', '120', '-28', '-52']"
1,1,113,-48,"['-58', '120', '-28', '-52']"
1,1,114,-48,"['-58', '120', '-28', '-52']"
2,1,110,-42,"['-61', '-29', '0', '-43']"
2,1,111,-42,"['-61', '-29', '0', '-43']"
2,1,112,-42,"['-61', '-29', '0', '-43']"
2,1,113,-42,"['-61', '-29', '0', '-43']"
2,1,114,-42,"['-61', '-29', '0', '-43']"
3,1,110,-36,"['-36', '-53', '-43', '0']"
3,1,111,-36,"['-36', '-53', '-43', '0']"
3,1,112,-36,"['-36', '-53', '-43', '0']"
3,1,113,-36,"['-36', '-53', '-43', '0']"
3,1,114,-36,"['-36', '-53', '-43', '0']"
0,1,110,-41,"[0, '-58', '-62', '-36']"
0,1,111,-41,"[0, '-58', '-62', '-36']"
0,1,112,-41,"[0, '-58', '-62', '-36']"
