NodeID,PacketNo,Iteration,RSSI,AbsTime,RecordedTime,Horizontal Distance (m),Vertical Distance RX (m),Vertical Distance TX (m),Shift (m),Tx angle (deg),Rx Angle (deg),Orientation
1,29535,0,-42,0146368,00000000,3.13,1.02,0.84,0,0,330,flat
1,29536,0,-42,0146399,00000000,3.13,1.02,0.84,0,0,330,flat
1,29537,0,-42,0146430,00000000,3.13,1.02,0.84,0,0,330,flat
1,29538,0,-42,0146461,00000000,3.13,1.02,0.84,0,0,330,flat
1,29539,0,-43,0146492,00000000,3.13,1.02,0.84,0,0,330,flat
1,29540,0,-44,0146524,00000000,3.13,1.02,0.84,0,0,330,flat
1,29541,0,-45,0146555,00000000,3.13,1.02,0.84,0,0,330,flat
1,29542,0,-46,0146586,00000000,3.13,1.02,0.84,0,0,330,flat
1,29543,0,-46,0146617,00000000,3.13,1.02,0.84,0,0,330,flat
1,29544,0,-46,0146648,00000000,3.13,1.02,0.84,0,0,330,flat
1,29545,0,-46,0146679,00000000,3.13,1.02,0.84,0,0,330,flat
1,29546,0,-46,0146710,00000000,3.13,1.02,0.84,0,0,330,flat
1,29547,0,-46,0146742,00000000,3.13,1.02,0.84,0,0,330,flat
1,29548,0,-47,0146773,00000000,3.13,1.02,0.84,0,0,330,flat
1,29549,0,-46,0146804,00000000,3.13,1.02,0.84,0,0,330,flat
1,29550,0,-46,0146835,00000000,3.13,1.02,0.84,0,0,330,flat
1,29551,0,-46,0146866,00000000,3.13,1.02,0.84,0,0,330,flat
1,29552,0,-46,0146897,00000000,3.13,1.02,0.84,0,0,330,flat
1,29553,0,-46,0146929,00000000,3.13,1.02,0.84,0,0,330,flat
1,29554,0,-46,0146960,00000000,3.13,1.02,0.84,0,0,330,flat
1,29555,0,-45,0146991,00000000,3.13,1.02,0.84,0,0,330,flat
1,29556,0,-45,0147022,00000000,3.13,1.02,0.84,0,0,330,flat
1,29557,0,-45,0147053,00000000,3.13,1.02,0.84,0,0,330,flat
1,29558,0,-45,0147084,00000000,3.13,1.02,0.84,0,0,330,flat
1,29559,0,-45,0147115,00000000,3.13,1.02,0.84,0,0,330,flat
1,29560,0,-45,0147147,00000000,3.13,1.02,0.84,0,0,330,flat
1,29561,0,-45,0147178,00000000,3.13,1.02,0.84,0,0,330,flat
1,29562,0,-45,0147209,00000000,3.13,1.02,0.84,0,0,330,flat
1,29563,0,-45,0147240,00000000,3.13,1.02,0.84,0,0,330,flat
1,29564,0,-44,0147271,00000000,3.13,1.02,0.84,0,0,330,flat
1,29565,0,-44,0147302,00000000,3.13,1.02,0.84,0,0,330,flat
1,29566,0,-44,0147334,00000000,3.13,1.02,0.84,0,0,330,flat
1,29567,0,-44,0147365,00000000,3.13,1.02,0.84,0,0,330,flat
1,29568,0,-44,0147396,00000000,3.13,1.02,0.84,0,0,330,flat
1,29569,0,-44,0147427,00000000,3.13,1.02,0.84,0,0,330,flat
1,29570,0,-44,0147458,00000000,3.13,1.02,0.84,0,0,330,flat
1,29571,0,-44,0147489,00000000,3.13,1.02,0.84,0,0,330,flat
1,29572,0,-44,0147520,00000000,3.13,1.02,0.84,0,0,330,flat
1,29573,0,-44,0147552,00000000,3.13,1.02,0.84,0,0,330,flat
1,29574,0,-44,0147583,00000000,3.13,1.02,0.84,0,0,330,flat
1,29575,0,-45,0147614,00000000,3.13,1.02,0.84,0,0,330,flat
1,29576,0,-45,0147645,00000000,3.13,1.02,0.84,0,0,330,flat
1,29577,0,-45,0147676,00000000,3.13,1.02,0.84,0,0,330,flat
1,29578,0,-45,0147707,00000000,3.13,1.02,0.84,0,0,330,flat
1,29579,0,-45,0147739,00000000,3.13,1.02,0.84,0,0,330,flat
1,29580,0,-45,0147770,00000000,3.13,1.02,0.84,0,0,330,flat
1,29580,0,-45,0147801,00000000,3.13,1.02,0.84,0,0,330,flat
1,29581,0,-45,0147832,00000000,3.13,1.02,0.84,0,0,330,flat
1,29582,0,-45,0147863,00000000,3.13,1.02,0.84,0,0,330,flat
1,29583,0,-45,0147894,00000000,3.13,1.02,0.84,0,0,330,flat
1,29584,0,-45,0147925,00000000,3.13,1.02,0.84,0,0,330,flat
1,29585,0,-46,0147957,00000000,3.13,1.02,0.84,0,0,330,flat
1,29586,0,-46,0147988,00000000,3.13,1.02,0.84,0,0,330,flat
1,29587,0,-46,0148019,00000000,3.13,1.02,0.84,0,0,330,flat
1,29588,0,-46,0148050,00000000,3.13,1.02,0.84,0,0,330,flat
1,29589,0,-45,0148081,00000000,3.13,1.02,0.84,0,0,330,flat
1,29590,0,-45,0148112,00000000,3.13,1.02,0.84,0,0,330,flat
1,29591,0,-44,0148143,00000000,3.13,1.02,0.84,0,0,330,flat
1,29592,0,-43,0148175,00000000,3.13,1.02,0.84,0,0,330,flat
1,29593,0,-43,0148206,00000000,3.13,1.02,0.84,0,0,330,flat
1,29594,0,-43,0148237,00000000,3.13,1.02,0.84,0,0,330,flat
1,29595,0,-43,0148268,00000000,3.13,1.02,0.84,0,0,330,flat
1,29596,0,-43,0148299,00000000,3.13,1.02,0.84,0,0,330,flat
1,29597,0,-43,0148330,00000000,3.13,1.02,0.84,0,0,330,flat
1,29598,0,-43,0148362,00000000,3.13,1.02,0.84,0,0,330,flat
1,29599,0,-43,0148393,00000000,3.13,1.02,0.84,0,0,330,flat
1,29600,0,-43,0148424,00000000,3.13,1.02,0.84,0,0,330,flat
1,29601,0,-43,0148455,00000000,3.13,1.02,0.84,0,0,330,flat
1,29602,0,-43,0148486,00000000,3.13,1.02,0.84,0,0,330,flat
1,29603,0,-43,0148517,00000000,3.13,1.02,0.84,0,0,330,flat
1,29604,0,-43,0148548,00000000,3.13,1.02,0.84,0,0,330,flat
1,29605,0,-43,0148580,00000000,3.13,1.02,0.84,0,0,330,flat
1,29606,0,-43,0148611,00000000,3.13,1.02,0.84,0,0,330,flat
1,29607,0,-43,0148642,00000000,3.13,1.02,0.84,0,0,330,flat
1,29608,0,-43,0148673,00000000,3.13,1.02,0.84,0,0,330,flat
1,29609,0,-42,0148704,00000000,3.13,1.02,0.84,0,0,330,flat
1,29610,0,-43,0148735,00000000,3.13,1.02,0.84,0,0,330,flat
1,29611,0,-43,0148767,00000000,3.13,1.02,0.84,0,0,330,flat
1,29612,0,-43,0148798,00000000,3.13,1.02,0.84,0,0,330,flat
1,29613,0,-43,0148829,00000000,3.13,1.02,0.84,0,0,330,flat
1,29614,0,-43,0148860,00000000,3.13,1.02,0.84,0,0,330,flat
1,29615,0,-43,0148891,00000000,3.13,1.02,0.84,0,0,330,flat
1,29616,0,-42,0148922,00000000,3.13,1.02,0.84,0,0,330,flat
1,29617,0,-43,0148953,00000000,3.13,1.02,0.84,0,0,330,flat
1,29618,0,-43,0148985,00000000,3.13,1.02,0.84,0,0,330,flat
1,29619,0,-43,0149016,00000000,3.13,1.02,0.84,0,0,330,flat
1,29620,0,-43,0149047,00000000,3.13,1.02,0.84,0,0,330,flat
1,29621,0,-43,0149078,00000000,3.13,1.02,0.84,0,0,330,flat
1,29622,0,-43,0149109,00000000,3.13,1.02,0.84,0,0,330,flat
1,29623,0,-43,0149140,00000000,3.13,1.02,0.84,0,0,330,flat
1,29624,0,-43,0149172,00000000,3.13,1.02,0.84,0,0,330,flat
1,29625,0,-43,0149203,00000000,3.13,1.02,0.84,0,0,330,flat
1,29626,0,-43,0149234,00000000,3.13,1.02,0.84,0,0,330,flat
1,29627,0,-43,0149265,00000000,3.13,1.02,0.84,0,0,330,flat
1,29628,0,-43,0149296,00000000,3.13,1.02,0.84,0,0,330,flat
1,29629,0,-42,0149327,00000000,3.13,1.02,0.84,0,0,330,flat
1,29630,0,-43,0149358,00000000,3.13,1.02,0.84,0,0,330,flat
1,29631,0,-43,0149390,00000000,3.13,1.02,0.84,0,0,330,flat
1,29632,0,-42,0149421,00000000,3.13,1.02,0.84,0,0,330,flat
1,29633,0,-43,0149452,00000000,3.13,1.02,0.84,0,0,330,flat
1,29634,0,-43,0149483,00000000,3.13,1.02,0.84,0,0,330,flat
1,29635,0,-43,0149514,00000000,3.13,1.02,0.84,0,0,330,flat
1,29636,0,-43,0149545,00000000,3.13,1.02,0.84,0,0,330,flat
1,29637,0,-43,0149577,00000000,3.13,1.02,0.84,0,0,330,flat
1,29638,0,-43,0149608,00000000,3.13,1.02,0.84,0,0,330,flat
1,29639,0,-43,0149639,00000000,3.13,1.02,0.84,0,0,330,flat
1,29640,0,-43,0149670,00000000,3.13,1.02,0.84,0,0,330,flat
1,29641,0,-43,0149701,00000000,3.13,1.02,0.84,0,0,330,flat
1,29642,0,-43,0149732,00000000,3.13,1.02,0.84,0,0,330,flat
1,29643,0,-43,0149763,00000000,3.13,1.02,0.84,0,0,330,flat
1,29644,0,-42,0149795,00000000,3.13,1.02,0.84,0,0,330,flat
1,29645,0,-43,0149826,00000000,3.13,1.02,0.84,0,0,330,flat
1,29646,0,-42,0149857,00000000,3.13,1.02,0.84,0,0,330,flat
1,29647,0,-43,0149888,00000000,3.13,1.02,0.84,0,0,330,flat
1,29648,0,-43,0149919,00000000,3.13,1.02,0.84,0,0,330,flat
1,29649,0,-43,0149950,00000000,3.13,1.02,0.84,0,0,330,flat
1,29650,0,-43,0149982,00000000,3.13,1.02,0.84,0,0,330,flat
1,29651,0,-43,0150013,00000000,3.13,1.02,0.84,0,0,330,flat
1,29652,0,-43,0150044,00000000,3.13,1.02,0.84,0,0,330,flat
1,29653,0,-43,0150075,00000000,3.13,1.02,0.84,0,0,330,flat
1,29654,0,-43,0150106,00000000,3.13,1.02,0.84,0,0,330,flat
1,29655,0,-43,0150137,00000000,3.13,1.02,0.84,0,0,330,flat
1,29656,0,-43,0150168,00000000,3.13,1.02,0.84,0,0,330,flat
1,29657,0,-43,0150200,00000000,3.13,1.02,0.84,0,0,330,flat
1,29658,0,-43,0150231,00000000,3.13,1.02,0.84,0,0,330,flat
1,29659,0,-43,0150262,00000000,3.13,1.02,0.84,0,0,330,flat
1,29660,0,-43,0150293,00000000,3.13,1.02,0.84,0,0,330,flat
1,29661,0,-43,0150324,00000000,3.13,1.02,0.84,0,0,330,flat
1,29662,0,-43,0150355,00000000,3.13,1.02,0.84,0,0,330,flat
1,29663,0,-43,0150387,00000000,3.13,1.02,0.84,0,0,330,flat
1,29664,0,-43,0150418,00000000,3.13,1.02,0.84,0,0,330,flat
1,29665,0,-43,0150449,00000000,3.13,1.02,0.84,0,0,330,flat
1,29666,0,-43,0150480,00000000,3.13,1.02,0.84,0,0,330,flat
1,29667,0,-43,0150511,00000000,3.13,1.02,0.84,0,0,330,flat
1,29668,0,-43,0150542,00000000,3.13,1.02,0.84,0,0,330,flat
1,29669,0,-43,0150573,00000000,3.13,1.02,0.84,0,0,330,flat
1,29670,0,-43,0150605,00000000,3.13,1.02,0.84,0,0,330,flat
1,29671,0,-43,0150636,00000000,3.13,1.02,0.84,0,0,330,flat
1,29672,0,-43,0150667,00000000,3.13,1.02,0.84,0,0,330,flat
1,29673,0,-43,0150698,00000000,3.13,1.02,0.84,0,0,330,flat
1,29674,0,-43,0150729,00000000,3.13,1.02,0.84,0,0,330,flat
1,29675,0,-43,0150760,00000000,3.13,1.02,0.84,0,0,330,flat
1,29676,0,-43,0150792,00000000,3.13,1.02,0.84,0,0,330,flat
1,29677,0,-43,0150823,00000000,3.13,1.02,0.84,0,0,330,flat
1,29678,0,-43,0150854,00000000,3.13,1.02,0.84,0,0,330,flat
1,29679,0,-43,0150885,00000000,3.13,1.02,0.84,0,0,330,flat
1,29680,0,-43,0150916,00000000,3.13,1.02,0.84,0,0,330,flat
1,29681,0,-43,0150947,00000000,3.13,1.02,0.84,0,0,330,flat
1,29682,0,-43,0150978,00000000,3.13,1.02,0.84,0,0,330,flat
1,29683,0,-43,0151010,00000000,3.13,1.02,0.84,0,0,330,flat
1,29684,0,-43,0151041,00000000,3.13,1.02,0.84,0,0,330,flat
1,29685,0,-43,0151072,00000000,3.13,1.02,0.84,0,0,330,flat
1,29686,0,-43,0151103,00000000,3.13,1.02,0.84,0,0,330,flat
1,29687,0,-43,0151134,00000000,3.13,1.02,0.84,0,0,330,flat
1,29688,0,-43,0151165,00000000,3.13,1.02,0.84,0,0,330,flat
