NodeID,PacketNo,Iteration,RSSI,AbsTime,RecordedTime,Horizontal Distance (m),Vertical Distance RX (m),Vertical Distance TX (m),Shift (m),Tx angle (deg),Rx Angle (deg),Orientation
1,11391,0,-36,0648374,00000000,3.13,1.02,0.84,0,0,150,flat
1,11392,0,-36,0648405,00000000,3.13,1.02,0.84,0,0,150,flat
1,11393,0,-36,0648436,00000000,3.13,1.02,0.84,0,0,150,flat
1,11394,0,-36,0648467,00000000,3.13,1.02,0.84,0,0,150,flat
1,11395,0,-35,0648498,00000000,3.13,1.02,0.84,0,0,150,flat
1,11396,0,-35,0648530,00000000,3.13,1.02,0.84,0,0,150,flat
1,11397,0,-35,0648561,00000000,3.13,1.02,0.84,0,0,150,flat
1,11398,0,-35,0648592,00000000,3.13,1.02,0.84,0,0,150,flat
1,11399,0,-35,0648623,00000000,3.13,1.02,0.84,0,0,150,flat
1,11400,0,-35,0648654,00000000,3.13,1.02,0.84,0,0,150,flat
1,11401,0,-35,0648685,00000000,3.13,1.02,0.84,0,0,150,flat
1,11402,0,-35,0648716,00000000,3.13,1.02,0.84,0,0,150,flat
1,11403,0,-35,0648748,00000000,3.13,1.02,0.84,0,0,150,flat
1,11404,0,-35,0648779,00000000,3.13,1.02,0.84,0,0,150,flat
1,11405,0,-35,0648810,00000000,3.13,1.02,0.84,0,0,150,flat
1,11406,0,-35,0648841,00000000,3.13,1.02,0.84,0,0,150,flat
1,11407,0,-35,0648872,00000000,3.13,1.02,0.84,0,0,150,flat
1,11408,0,-36,0648903,00000000,3.13,1.02,0.84,0,0,150,flat
1,11409,0,-35,0648934,00000000,3.13,1.02,0.84,0,0,150,flat
1,11410,0,-36,0648966,00000000,3.13,1.02,0.84,0,0,150,flat
1,11411,0,-35,0648997,00000000,3.13,1.02,0.84,0,0,150,flat
1,11412,0,-35,0649028,00000000,3.13,1.02,0.84,0,0,150,flat
1,11413,0,-35,0649059,00000000,3.13,1.02,0.84,0,0,150,flat
1,11414,0,-35,0649090,00000000,3.13,1.02,0.84,0,0,150,flat
1,11415,0,-35,0649121,00000000,3.13,1.02,0.84,0,0,150,flat
1,11416,0,-36,0649153,00000000,3.13,1.02,0.84,0,0,150,flat
1,11417,0,-36,0649184,00000000,3.13,1.02,0.84,0,0,150,flat
1,11418,0,-36,0649215,00000000,3.13,1.02,0.84,0,0,150,flat
1,11419,0,-36,0649246,00000000,3.13,1.02,0.84,0,0,150,flat
1,11420,0,-36,0649277,00000000,3.13,1.02,0.84,0,0,150,flat
1,11421,0,-36,0649308,00000000,3.13,1.02,0.84,0,0,150,flat
