NodeID,PacketNo,Iteration,RSSI,AbsTime,RecordedTime,Horizontal Distance (m),Vertical Distance RX (m),Vertical Distance TX (m),Shift (m),Tx angle (deg),Rx Angle (deg),Orientation
1,12612,0,-69,0455038,00000000,12,0.75,0.4,0,0,30,flat
1,12613,0,-69,0455069,00000000,12,0.75,0.4,0,0,30,flat
1,12614,0,-69,0455100,00000000,12,0.75,0.4,0,0,30,flat
1,12615,0,-68,0455132,00000000,12,0.75,0.4,0,0,30,flat
1,12616,0,-68,0455163,00000000,12,0.75,0.4,0,0,30,flat
1,12617,0,-68,0455194,00000000,12,0.75,0.4,0,0,30,flat
1,12618,0,-69,0455225,00000000,12,0.75,0.4,0,0,30,flat
1,12619,0,-69,0455256,00000000,12,0.75,0.4,0,0,30,flat
1,12620,0,-69,0455287,00000000,12,0.75,0.4,0,0,30,flat
1,12621,0,-69,0455318,00000000,12,0.75,0.4,0,0,30,flat
1,12622,0,-69,0455350,00000000,12,0.75,0.4,0,0,30,flat
1,12623,0,-69,0455381,00000000,12,0.75,0.4,0,0,30,flat
1,12624,0,-69,0455412,00000000,12,0.75,0.4,0,0,30,flat
1,12625,0,-70,0455443,00000000,12,0.75,0.4,0,0,30,flat
1,12626,0,-69,0455474,00000000,12,0.75,0.4,0,0,30,flat
1,12627,0,-70,0455505,00000000,12,0.75,0.4,0,0,30,flat
1,12628,0,-70,0455537,00000000,12,0.75,0.4,0,0,30,flat
1,12629,0,-70,0455568,00000000,12,0.75,0.4,0,0,30,flat
1,12630,0,-70,0455599,00000000,12,0.75,0.4,0,0,30,flat
1,12631,0,-69,0455630,00000000,12,0.75,0.4,0,0,30,flat
1,12632,0,-70,0455661,00000000,12,0.75,0.4,0,0,30,flat
1,12633,0,-70,0455692,00000000,12,0.75,0.4,0,0,30,flat
1,12634,0,-70,0455723,00000000,12,0.75,0.4,0,0,30,flat
1,12635,0,-70,0455755,00000000,12,0.75,0.4,0,0,30,flat
