NodeID,PacketNo,Iteration,RSSI,AbsTime,RecordedTime,Horizontal Distance (m),Vertical Distance RX (m),Vertical Distance TX (m),Shift (m),Tx angle (deg),Rx Angle (deg),Orientation
1,86137,0,-43,0803166,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86138,0,-43,0803197,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86139,0,-43,0803228,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86140,0,-43,0803260,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86141,0,-43,0803291,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86142,0,-43,0803322,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86143,0,-43,0803353,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86144,0,-43,0803384,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86145,0,-43,0803415,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86146,0,-43,0803447,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86147,0,-43,0803478,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86148,0,-43,0803509,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86149,0,-43,0803540,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86150,0,-43,0803571,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86151,0,-43,0803602,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86152,0,-43,0803633,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86153,0,-43,0803665,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86154,0,-43,0803696,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86155,0,-43,0803727,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86156,0,-43,0803758,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86157,0,-43,0803789,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86158,0,-43,0803820,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86159,0,-43,0803852,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86160,0,-43,0803883,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86161,0,-43,0803914,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86162,0,-43,0803945,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86163,0,-43,0803976,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86164,0,-43,0804007,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86165,0,-43,0804038,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86166,0,-43,0804070,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86167,0,-43,0804101,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86168,0,-43,0804132,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86169,0,-43,0804163,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86170,0,-43,0804194,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86171,0,-43,0804225,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86172,0,-43,0804257,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86173,0,-43,0804288,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86174,0,-43,0804319,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86175,0,-43,0804350,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86176,0,-43,0804381,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86177,0,-43,0804412,00000000,5.5,2.5,0.9,0,0,0,vertical
1,86178,0,-43,0804443,00000000,5.5,2.5,0.9,0,0,0,vertical
