RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,119,-30,"['-33', '120', '-21', '-36']"
1,1,120,-30,"['-33', '120', '-21', '-36']"
1,1,121,-30,"['-33', '120', '-21', '-36']"
1,1,122,-30,"['-33', '120', '-21', '-36']"
1,1,123,-30,"['-33', '120', '-21', '-36']"
2,1,119,-28,"['-31', '-21', '0', '-27']"
2,1,120,-28,"['-31', '-21', '0', '-27']"
2,1,121,-28,"['-31', '-21', '0', '-27']"
2,1,122,-28,"['-31', '-21', '0', '-27']"
2,1,123,-28,"['-31', '-21', '0', '-27']"
3,1,119,-29,"['-32', '-36', '-27', '0']"
3,1,120,-29,"['-32', '-36', '-27', '0']"
3,1,121,-29,"['-32', '-36', '-27', '0']"
3,1,122,-29,"['-32', '-36', '-27', '0']"
3,1,123,-29,"['-32', '-36', '-27', '0']"
0,1,119,-39,"[0, '-34', '-31', '-33']"
0,1,120,-39,"[0, '-34', '-31', '-33']"
0,1,121,-39,"[0, '-34', '-31', '-33']"
0,1,122,-39,"[0, '-34', '-31', '-33']"
0,1,123,-39,"[0, '-34', '-31', '-33']"
1,1,124,-30,"['-33', '120', '-21', '-36']"
1,1,125,-30,"['-33', '120', '-21', '-36']"
1,1,126,-30,"['-33', '120', '-21', '-36']"
1,1,127,-30,"['-33', '120', '-21', '-36']"
1,1,128,-30,"['-33', '120', '-21', '-36']"
2,1,124,-28,"['-31', '-21', '0', '-27']"
2,1,125,-28,"['-31', '-21', '0', '-27']"
2,1,126,-28,"['-31', '-21', '0', '-27']"
2,1,127,-27,"['-31', '-21', '0', '-27']"
2,1,128,-28,"['-31', '-21', '0', '-27']"
3,1,124,-29,"['-32', '-36', '-27', '0']"
3,1,125,-29,"['-32', '-36', '-27', '0']"
3,1,126,-29,"['-32', '-36', '-27', '0']"
3,1,127,-29,"['-32', '-36', '-27', '0']"
3,1,128,-29,"['-32', '-36', '-27', '0']"
