RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
3,1,30,-27,"['-31', '-36', '-27', '0']"
3,1,31,-27,"['-31', '-36', '-27', '0']"
3,1,32,-27,"['-31', '-36', '-27', '0']"
3,1,33,-27,"['-31', '-36', '-27', '0']"
3,1,34,-27,"['-31', '-36', '-27', '0']"
0,1,30,-44,"[0, 1, 2, '-32']"
0,1,31,-44,"[0, 1, 2, '-32']"
0,1,32,-44,"[0, 1, 2, '-32']"
0,1,33,-44,"[0, 1, 2, '-32']"
0,1,34,-44,"[0, 1, 2, '-32']"
1,1,35,-37,"['-37', '120', '-20', '-36']"
1,1,36,-37,"['-37', '120', '-20', '-36']"
1,1,37,-37,"['-37', '120', '-20', '-36']"
1,1,38,-37,"['-37', '120', '-20', '-36']"
1,1,39,-37,"['-37', '120', '-20', '-36']"
2,1,35,-34,"['-31', '-21', '0', '-27']"
2,1,36,-35,"['-31', '-21', '0', '-27']"
2,1,37,-34,"['-31', '-21', '0', '-27']"
2,1,38,-35,"['-31', '-21', '0', '-27']"
2,1,39,-35,"['-31', '-21', '0', '-27']"
3,1,35,-26,"['-31', '-36', '-26', '0']"
3,1,36,-27,"['-31', '-36', '-26', '0']"
3,1,37,-27,"['-31', '-36', '-26', '0']"
3,1,38,-27,"['-31', '-36', '-26', '0']"
3,1,39,-27,"['-31', '-36', '-26', '0']"
0,1,35,-44,"[0, '-38', '-31', '-32']"
0,1,36,-44,"[0, '-38', '-31', '-32']"
0,1,37,-44,"[0, '-38', '-31', '-32']"
0,1,38,-44,"[0, '-38', '-31', '-32']"
0,1,39,-44,"[0, '-38', '-31', '-32']"
1,1,40,-37,"['-38', '120', '-20', '-36']"
1,1,41,-37,"['-38', '120', '-20', '-36']"
1,1,42,-37,"['-38', '120', '-20', '-36']"
1,1,43,-37,"['-38', '120', '-20', '-36']"
1,1,44,-37,"['-38', '120', '-20', '-36']"
2,1,40,-34,"['-31', '-21', '0', '-27']"
2,1,41,-35,"['-31', '-21', '0', '-27']"
2,1,42,-35,"['-31', '-21', '0', '-27']"
2,1,43,-35,"['-31', '-21', '0', '-27']"
2,1,44,-35,"['-31', '-21', '0', '-27']"
3,1,40,-26,"['-31', '-36', '-26', '0']"
3,1,41,-27,"['-31', '-36', '-26', '0']"
3,1,42,-27,"['-31', '-36', '-26', '0']"
3,1,43,-27,"['-31', '-36', '-26', '0']"
3,1,44,-27,"['-31', '-36', '-26', '0']"
0,1,40,-44,"[0, '-38', '-31', '-32']"
0,1,41,-44,"[0, '-38', '-31', '-32']"
0,1,42,-44,"[0, '-38', '-31', '-32']"
0,1,43,-44,"[0, '-38', '-31', '-32']"
