RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
3,1,240,-36,"['-32', '-32', '-28', '0']"
3,1,241,-36,"['-32', '-32', '-28', '0']"
3,1,242,-36,"['-32', '-32', '-28', '0']"
3,1,243,-35,"['-32', '-32', '-28', '0']"
3,1,244,-35,"['-32', '-32', '-28', '0']"
0,1,240,-20,"[0, 1, 2, '-32']"
0,1,241,-20,"[0, 1, 2, '-32']"
0,1,242,-20,"[0, 1, 2, '-32']"
0,1,243,-20,"[0, 1, 2, '-32']"
0,1,244,-20,"[0, 1, 2, '-32']"
1,1,245,-36,"['-41', '120', '-20', '-32']"
1,1,246,-36,"['-41', '120', '-20', '-32']"
1,1,247,-36,"['-41', '120', '-20', '-32']"
1,1,248,-36,"['-41', '120', '-20', '-32']"
1,1,249,-36,"['-41', '120', '-20', '-32']"
2,1,245,-33,"['-30', '-20', '0', '-29']"
2,1,246,-33,"['-30', '-20', '0', '-29']"
2,1,247,-33,"['-30', '-20', '0', '-29']"
2,1,248,-33,"['-30', '-20', '0', '-29']"
2,1,249,-33,"['-30', '-20', '0', '-29']"
3,1,245,-35,"['-32', '-32', '-28', '0']"
3,1,246,-35,"['-32', '-32', '-28', '0']"
3,1,247,-35,"['-32', '-32', '-28', '0']"
3,1,248,-35,"['-32', '-32', '-28', '0']"
3,1,249,-35,"['-32', '-32', '-28', '0']"
0,1,245,-20,"[0, '-42', '-30', '-32']"
0,1,246,-20,"[0, '-42', '-30', '-32']"
0,1,247,-21,"[0, '-42', '-30', '-32']"
0,1,248,-21,"[0, '-42', '-30', '-32']"
0,1,249,-21,"[0, '-42', '-30', '-32']"
1,1,250,-35,"['-40', '120', '-20', '-32']"
1,1,251,-35,"['-40', '120', '-20', '-32']"
1,1,252,-35,"['-40', '120', '-20', '-32']"
1,1,253,-36,"['-40', '120', '-20', '-32']"
1,1,254,-36,"['-40', '120', '-20', '-32']"
2,1,250,-33,"['-30', '-20', '0', '-29']"
2,1,251,-33,"['-30', '-20', '0', '-29']"
2,1,252,-33,"['-30', '-20', '0', '-29']"
2,1,253,-33,"['-30', '-20', '0', '-29']"
2,1,254,-33,"['-30', '-20', '0', '-29']"
3,1,250,-33,"['-32', '-32', '-28', '0']"
3,1,251,-33,"['-32', '-32', '-28', '0']"
3,1,252,-33,"['-32', '-32', '-28', '0']"
3,1,253,-33,"['-32', '-32', '-28', '0']"
3,1,254,-33,"['-32', '-32', '-28', '0']"
0,1,250,-21,"[0, '-41', '-30', '-32']"
0,1,251,-20,"[0, '-41', '-30', '-32']"
0,1,252,-20,"[0, '-41', '-30', '-32']"
0,1,253,-20,"[0, '-41', '-30', '-32']"
0,1,254,-20,"[0, '-41', '-30', '-32']"
1,1,255,-36,"['-39', '120', '-20', '-32']"
1,1,0,-36,"['-39', '120', '-20', '-32']"
1,1,1,-36,"['-39', '120', '-20', '-32']"
1,1,2,-36,"['-39', '120', '-20', '-32']"
1,1,3,-36,"['-39', '120', '-20', '-32']"
2,1,255,-33,"['-30', '-20', '0', '-28']"
2,1,0,-33,"['-30', '-20', '0', '-28']"
2,1,1,-33,"['-30', '-20', '0', '-28']"
2,1,2,-33,"['-30', '-20', '0', '-28']"
2,1,3,-34,"['-30', '-20', '0', '-28']"
3,1,255,-33,"['-32', '-32', '-28', '0']"
3,1,0,-33,"['-32', '-32', '-28', '0']"
3,1,1,-33,"['-32', '-32', '-28', '0']"
3,1,2,-33,"['-32', '-32', '-28', '0']"
3,1,3,-33,"['-32', '-32', '-28', '0']"
0,1,255,-20,"[0, '-39', '-30', '-33']"
0,1,0,-20,"[0, '-39', '-30', '-33']"
0,1,1,-20,"[0, '-39', '-30', '-33']"
0,1,2,-20,"[0, '-39', '-30', '-33']"
0,1,3,-20,"[0, '-39', '-30', '-33']"
1,1,4,-37,"['-39', '120', '-20', '-32']"
1,1,5,-37,"['-39', '120', '-20', '-32']"
1,1,6,-37,"['-39', '120', '-20', '-32']"
1,1,7,-37,"['-39', '120', '-20', '-32']"
1,1,8,-37,"['-39', '120', '-20', '-32']"
2,1,4,-33,"['-30', '-20', '0', '-28']"
2,1,5,-33,"['-30', '-20', '0', '-28']"
2,1,6,-33,"['-30', '-20', '0', '-28']"
2,1,7,-33,"['-30', '-20', '0', '-28']"
2,1,8,-33,"['-30', '-20', '0', '-28']"
3,1,4,-33,"['-32', '-32', '-28', '0']"
