RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
2,1,167,-32,"['-30', '-21', '0', '-27']"
2,1,168,-32,"['-30', '-21', '0', '-27']"
2,1,169,-32,"['-30', '-21', '0', '-27']"
2,1,170,-32,"['-30', '-21', '0', '-27']"
2,1,171,-32,"['-30', '-21', '0', '-27']"
3,1,167,-42,"['-33', '-39', '-27', '0']"
3,1,168,-42,"['-33', '-39', '-27', '0']"
3,1,169,-42,"['-33', '-39', '-27', '0']"
3,1,170,-42,"['-33', '-39', '-27', '0']"
3,1,171,-42,"['-33', '-39', '-27', '0']"
0,1,167,-24,"[0, 1, '-30', '-34']"
0,1,168,-24,"[0, 1, '-30', '-34']"
0,1,169,-24,"[0, 1, '-30', '-34']"
0,1,170,-24,"[0, 1, '-30', '-34']"
0,1,171,-24,"[0, 1, '-30', '-34']"
1,1,172,-30,"['-39', '120', '-21', '-39']"
1,1,173,-30,"['-39', '120', '-21', '-39']"
1,1,174,-30,"['-39', '120', '-21', '-39']"
1,1,175,-30,"['-39', '120', '-21', '-39']"
1,1,176,-30,"['-39', '120', '-21', '-39']"
2,1,172,-32,"['-30', '-21', '0', '-27']"
2,1,173,-32,"['-30', '-21', '0', '-27']"
2,1,174,-32,"['-30', '-21', '0', '-27']"
2,1,175,-32,"['-30', '-21', '0', '-27']"
2,1,176,-32,"['-30', '-21', '0', '-27']"
3,1,172,-42,"['-33', '-39', '-27', '0']"
3,1,173,-42,"['-33', '-39', '-27', '0']"
3,1,174,-42,"['-33', '-39', '-27', '0']"
3,1,175,-42,"['-33', '-39', '-27', '0']"
3,1,176,-42,"['-33', '-39', '-27', '0']"
0,1,172,-24,"[0, '-40', '-30', '-34']"
0,1,173,-24,"[0, '-40', '-30', '-34']"
0,1,174,-24,"[0, '-40', '-30', '-34']"
0,1,175,-24,"[0, '-40', '-30', '-34']"
0,1,176,-24,"[0, '-40', '-30', '-34']"
1,1,177,-30,"['-40', '120', '-21', '-39']"
1,1,178,-30,"['-40', '120', '-21', '-39']"
1,1,179,-30,"['-40', '120', '-21', '-39']"
1,1,180,-30,"['-40', '120', '-21', '-39']"
1,1,181,-30,"['-40', '120', '-21', '-39']"
2,1,177,-32,"['-30', '-21', '0', '-27']"
2,1,178,-32,"['-30', '-21', '0', '-27']"
2,1,179,-32,"['-30', '-21', '0', '-27']"
2,1,180,-32,"['-30', '-21', '0', '-27']"
