RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,87,-29,"['-37', '120', '-20', '-39']"
1,1,88,-29,"['-37', '120', '-20', '-39']"
1,1,89,-29,"['-37', '120', '-20', '-39']"
1,1,90,-29,"['-37', '120', '-20', '-39']"
1,1,91,-29,"['-37', '120', '-20', '-39']"
2,1,87,-26,"['-30', '-21', '0', '-27']"
2,1,88,-27,"['-30', '-21', '0', '-27']"
2,1,89,-27,"['-30', '-21', '0', '-27']"
2,1,90,-27,"['-30', '-21', '0', '-27']"
2,1,91,-26,"['-30', '-21', '0', '-27']"
3,1,87,-26,"['-33', '-38', '-27', '0']"
3,1,88,-26,"['-33', '-38', '-27', '0']"
3,1,89,-26,"['-33', '-38', '-27', '0']"
3,1,90,-26,"['-33', '-38', '-27', '0']"
3,1,91,-26,"['-33', '-38', '-27', '0']"
0,1,87,-37,"[0, '-38', '-30', '-33']"
0,1,88,-37,"[0, '-38', '-30', '-33']"
0,1,89,-37,"[0, '-38', '-30', '-33']"
0,1,90,-37,"[0, '-38', '-30', '-33']"
0,1,91,-37,"[0, '-38', '-30', '-33']"
1,1,92,-29,"['-37', '120', '-20', '-38']"
1,1,93,-29,"['-37', '120', '-20', '-38']"
1,1,94,-29,"['-37', '120', '-20', '-38']"
1,1,95,-29,"['-37', '120', '-20', '-38']"
1,1,96,-29,"['-37', '120', '-20', '-38']"
2,1,92,-26,"['-30', '-21', '0', '-27']"
2,1,93,-27,"['-30', '-21', '0', '-27']"
2,1,94,-27,"['-30', '-21', '0', '-27']"
2,1,95,-27,"['-30', '-21', '0', '-27']"
2,1,96,-27,"['-30', '-21', '0', '-27']"
3,1,92,-26,"['-33', '-38', '-27', '0']"
3,1,93,-26,"['-33', '-38', '-27', '0']"
3,1,94,-26,"['-33', '-38', '-27', '0']"
3,1,95,-26,"['-33', '-38', '-27', '0']"
3,1,96,-26,"['-33', '-38', '-27', '0']"
0,1,92,-38,"[0, '-38', '-30', '-33']"
0,1,93,-38,"[0, '-38', '-30', '-33']"
0,1,94,-38,"[0, '-38', '-30', '-33']"
0,1,95,-38,"[0, '-38', '-30', '-33']"
0,1,96,-38,"[0, '-38', '-30', '-33']"
1,1,97,-29,"['-37', '120', '-20', '-38']"
1,1,98,-29,"['-37', '120', '-20', '-38']"
1,1,99,-29,"['-37', '120', '-20', '-38']"
1,1,100,-29,"['-37', '120', '-20', '-38']"
1,1,101,-29,"['-37', '120', '-20', '-38']"
2,1,97,-26,"['-30', '-21', '0', '-27']"
2,1,98,-26,"['-30', '-21', '0', '-27']"
2,1,99,-27,"['-30', '-21', '0', '-27']"
2,1,100,-27,"['-30', '-21', '0', '-27']"
2,1,101,-26,"['-30', '-21', '0', '-27']"
3,1,97,-26,"['-33', '-38', '-27', '0']"
3,1,98,-26,"['-33', '-38', '-27', '0']"
3,1,99,-26,"['-33', '-38', '-27', '0']"
3,1,100,-26,"['-33', '-38', '-27', '0']"
3,1,101,-26,"['-33', '-38', '-27', '0']"
0,1,97,-38,"[0, '-37', '-30', '-33']"
0,1,98,-38,"[0, '-37', '-30', '-33']"
