RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,184,-33,"['-48', '120', '-41', '-51']"
1,1,185,-33,"['-48', '120', '-41', '-51']"
1,1,186,-33,"['-48', '120', '-41', '-51']"
1,1,187,-33,"['-48', '120', '-41', '-51']"
1,1,188,-33,"['-48', '120', '-41', '-51']"
2,1,184,-39,"['-56', '-41', '0', '-42']"
2,1,185,-39,"['-56', '-41', '0', '-42']"
2,1,186,-39,"['-56', '-41', '0', '-42']"
2,1,187,-39,"['-56', '-41', '0', '-42']"
2,1,188,-39,"['-56', '-41', '0', '-42']"
3,1,184,-48,"['-31', '-51', '-42', '0']"
3,1,185,-48,"['-31', '-51', '-42', '0']"
3,1,186,-48,"['-31', '-51', '-42', '0']"
3,1,187,-48,"['-31', '-51', '-42', '0']"
3,1,188,-48,"['-31', '-51', '-42', '0']"
0,1,187,-39,"[0, '-49', '-56', '-31']"
0,1,188,-39,"[0, '-49', '-56', '-31']"
0,1,184,-39,"[0, '-49', '-56', '-31']"
0,1,185,-39,"[0, '-49', '-56', '-31']"
0,1,186,-39,"[0, '-49', '-56', '-31']"
1,1,189,-33,"['-48', '120', '-41', '-52']"
1,1,190,-33,"['-48', '120', '-41', '-52']"
1,1,191,-33,"['-48', '120', '-41', '-52']"
1,1,192,-33,"['-48', '120', '-41', '-52']"
1,1,193,-33,"['-48', '120', '-41', '-52']"
2,1,189,-39,"['-56', '-41', '0', '-42']"
2,1,190,-39,"['-56', '-41', '0', '-42']"
2,1,191,-39,"['-56', '-41', '0', '-42']"
2,1,192,-39,"['-56', '-41', '0', '-42']"
2,1,193,-39,"['-56', '-41', '0', '-42']"
3,1,189,-48,"['-30', '-51', '-42', '0']"
3,1,190,-48,"['-30', '-51', '-42', '0']"
3,1,191,-48,"['-30', '-51', '-42', '0']"
3,1,192,-48,"['-30', '-51', '-42', '0']"
3,1,193,-48,"['-30', '-51', '-42', '0']"
0,1,192,-39,"[0, '-49', '-56', '-31']"
0,1,193,-39,"[0, '-49', '-56', '-31']"
0,1,189,-39,"[0, '-49', '-56', '-31']"
0,1,190,-39,"[0, '-49', '-56', '-31']"
0,1,191,-39,"[0, '-49', '-56', '-31']"
1,1,194,-33,"['-48', '120', '-41', '-52']"
1,1,195,-33,"['-48', '120', '-41', '-52']"
1,1,196,-33,"['-48', '120', '-41', '-52']"
1,1,197,-33,"['-48', '120', '-41', '-52']"
1,1,198,-33,"['-48', '120', '-41', '-52']"
2,1,194,-39,"['-56', '-41', '0', '-42']"
2,1,195,-39,"['-56', '-41', '0', '-42']"
2,1,196,-39,"['-56', '-41', '0', '-42']"
2,1,197,-39,"['-56', '-41', '0', '-42']"
2,1,198,-39,"['-56', '-41', '0', '-42']"
3,1,194,-48,"['-30', '-51', '-42', '0']"
3,1,195,-48,"['-30', '-51', '-42', '0']"
3,1,196,-48,"['-30', '-51', '-42', '0']"
3,1,197,-48,"['-30', '-51', '-42', '0']"
3,1,198,-48,"['-30', '-51', '-42', '0']"
0,1,197,-39,"[0, '-49', '-56', '-31']"
0,1,198,-39,"[0, '-49', '-56', '-31']"
0,1,194,-39,"[0, '-49', '-56', '-31']"
0,1,195,-39,"[0, '-49', '-56', '-31']"
0,1,196,-39,"[0, '-49', '-56', '-31']"
1,1,199,-33,"['-48', '120', '-41', '-51']"
1,1,200,-33,"['-48', '120', '-41', '-51']"
1,1,201,-33,"['-48', '120', '-41', '-51']"
1,1,202,-33,"['-48', '120', '-41', '-51']"
1,1,203,-33,"['-48', '120', '-41', '-51']"
2,1,199,-39,"['-56', '-41', '0', '-42']"
2,1,200,-39,"['-56', '-41', '0', '-42']"
2,1,201,-39,"['-56', '-41', '0', '-42']"
2,1,202,-39,"['-56', '-41', '0', '-42']"
2,1,203,-39,"['-56', '-41', '0', '-42']"
3,1,199,-48,"['-30', '-51', '-42', '0']"
3,1,200,-48,"['-30', '-51', '-42', '0']"
3,1,201,-48,"['-30', '-51', '-42', '0']"
3,1,202,-48,"['-30', '-51', '-42', '0']"
3,1,203,-48,"['-30', '-51', '-42', '0']"
0,1,202,-39,"[0, '-49', '-56', '-31']"
0,1,203,-39,"[0, '-49', '-56', '-31']"
0,1,199,-39,"[0, '-49', '-56', '-31']"
0,1,200,-39,"[0, '-49', '-56', '-31']"
0,1,201,-39,"[0, '-49', '-56', '-31']"
