RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,232,-48,"['-48', '120', '-39', '-52']"
1,1,233,-48,"['-48', '120', '-39', '-52']"
1,1,234,-48,"['-48', '120', '-39', '-52']"
1,1,235,-47,"['-48', '120', '-39', '-52']"
1,1,236,-47,"['-48', '120', '-39', '-52']"
2,1,232,-55,"['-49', '-40', '0', '-41']"
2,1,233,-55,"['-49', '-40', '0', '-41']"
2,1,234,-55,"['-49', '-40', '0', '-41']"
2,1,235,-55,"['-49', '-40', '0', '-41']"
2,1,236,-55,"['-49', '-40', '0', '-41']"
3,1,233,-42,"['-30', '-53', '-41', '0']"
3,1,234,-42,"['-30', '-53', '-41', '0']"
3,1,235,-42,"['-30', '-53', '-41', '0']"
3,1,236,-42,"['-30', '-53', '-41', '0']"
3,1,232,-42,"['-30', '-53', '-41', '0']"
0,1,232,-32,"[0, '-49', '-50', '-30']"
0,1,233,-32,"[0, '-49', '-50', '-30']"
0,1,234,-32,"[0, '-49', '-50', '-30']"
0,1,235,-32,"[0, '-49', '-50', '-30']"
0,1,236,-32,"[0, '-49', '-50', '-30']"
1,1,237,-46,"['-48', '120', '-39', '-52']"
1,1,238,-47,"['-48', '120', '-39', '-52']"
1,1,239,-47,"['-48', '120', '-39', '-52']"
1,1,240,-47,"['-48', '120', '-39', '-52']"
1,1,241,-47,"['-48', '120', '-39', '-52']"
2,1,237,-55,"['-50', '-39', '0', '-41']"
2,1,238,-55,"['-50', '-39', '0', '-41']"
2,1,239,-55,"['-50', '-39', '0', '-41']"
2,1,240,-55,"['-50', '-39', '0', '-41']"
2,1,241,-55,"['-50', '-39', '0', '-41']"
3,1,238,-43,"['-30', '-53', '-41', '0']"
3,1,239,-44,"['-30', '-53', '-41', '0']"
3,1,240,-44,"['-30', '-53', '-41', '0']"
3,1,241,-44,"['-30', '-53', '-41', '0']"
3,1,237,-43,"['-30', '-53', '-41', '0']"
0,1,237,-32,"[0, '-48', '-50', '-30']"
0,1,238,-32,"[0, '-48', '-50', '-30']"
0,1,239,-32,"[0, '-48', '-50', '-30']"
0,1,240,-32,"[0, '-48', '-50', '-30']"
0,1,241,-33,"[0, '-48', '-50', '-30']"
1,1,242,-47,"['-48', '120', '-39', '-53']"
1,1,243,-47,"['-48', '120', '-39', '-53']"
1,1,244,-47,"['-48', '120', '-39', '-53']"
1,1,245,-47,"['-48', '120', '-39', '-53']"
1,1,246,-47,"['-48', '120', '-39', '-53']"
2,1,242,-54,"['-50', '-39', '0', '-41']"
2,1,243,-55,"['-50', '-39', '0', '-41']"
2,1,244,-54,"['-50', '-39', '0', '-41']"
2,1,245,-54,"['-50', '-39', '0', '-41']"
2,1,246,-55,"['-50', '-39', '0', '-41']"
3,1,243,-44,"['-30', '-53', '-41', '0']"
3,1,244,-45,"['-30', '-53', '-41', '0']"
3,1,245,-44,"['-30', '-53', '-41', '0']"
3,1,246,-44,"['-30', '-53', '-41', '0']"
3,1,242,-44,"['-30', '-53', '-41', '0']"
0,1,242,-33,"[0, '-48', '-50', '-30']"
0,1,243,-33,"[0, '-48', '-50', '-30']"
0,1,244,-33,"[0, '-48', '-50', '-30']"
0,1,245,-33,"[0, '-48', '-50', '-30']"
0,1,246,-33,"[0, '-48', '-50', '-30']"
1,1,247,-47,"['-48', '120', '-39', '-53']"
1,1,248,-47,"['-48', '120', '-39', '-53']"
1,1,249,-47,"['-48', '120', '-39', '-53']"
1,1,250,-47,"['-48', '120', '-39', '-53']"
1,1,251,-47,"['-48', '120', '-39', '-53']"
2,1,247,-55,"['-50', '-39', '0', '-41']"
2,1,248,-55,"['-50', '-39', '0', '-41']"
2,1,249,-55,"['-50', '-39', '0', '-41']"
2,1,250,-55,"['-50', '-39', '0', '-41']"
2,1,251,-55,"['-50', '-39', '0', '-41']"
3,1,248,-44,"['-30', '-53', '-41', '0']"
3,1,249,-44,"['-30', '-53', '-41', '0']"
3,1,250,-44,"['-30', '-53', '-41', '0']"
3,1,251,-44,"['-30', '-53', '-41', '0']"
3,1,247,-44,"['-30', '-53', '-41', '0']"
0,1,247,-33,"[0, '-48', '-50', '-30']"
0,1,248,-33,"[0, '-48', '-50', '-30']"
0,1,249,-33,"[0, '-48', '-50', '-30']"
0,1,250,-33,"[0, '-48', '-50', '-30']"
0,1,251,-33,"[0, '-48', '-50', '-30']"
1,1,252,-47,"['-48', '120', '-39', '-52']"
1,1,253,-47,"['-48', '120', '-39', '-52']"
1,1,254,-47,"['-48', '120', '-39', '-52']"
1,1,255,-47,"['-48', '120', '-39', '-52']"
1,1,0,-47,"['-48', '120', '-39', '-52']"
2,1,252,-55,"['-50', '-40', '0', '-41']"
2,1,253,-55,"['-50', '-40', '0', '-41']"
2,1,254,-55,"['-50', '-40', '0', '-41']"
2,1,255,-55,"['-50', '-40', '0', '-41']"
2,1,0,-55,"['-50', '-40', '0', '-41']"
3,1,253,-44,"['-30', '-53', '-41', '0']"
3,1,254,-45,"['-30', '-53', '-41', '0']"
3,1,255,-44,"['-30', '-53', '-41', '0']"
3,1,0,-45,"['-30', '-53', '-41', '0']"
3,1,252,-45,"['-30', '-53', '-41', '0']"
0,1,252,-33,"[0, '-48', '-50', '-30']"
0,1,253,-33,"[0, '-48', '-50', '-30']"
0,1,254,-33,"[0, '-48', '-50', '-30']"
0,1,255,-33,"[0, '-48', '-50', '-30']"
0,1,0,-33,"[0, '-48', '-50', '-30']"
1,1,1,-47,"['-48', '120', '-39', '-53']"
1,1,2,-47,"['-48', '120', '-39', '-53']"
1,1,3,-47,"['-48', '120', '-39', '-53']"
1,1,4,-47,"['-48', '120', '-39', '-53']"
1,1,5,-47,"['-48', '120', '-39', '-53']"
2,1,1,-55,"['-50', '-39', '0', '-41']"
2,1,2,-55,"['-50', '-39', '0', '-41']"
2,1,3,-55,"['-50', '-39', '0', '-41']"
2,1,4,-55,"['-50', '-39', '0', '-41']"
2,1,5,-55,"['-50', '-39', '0', '-41']"
