RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,137,-39,"['-50', '120', '-39', '-52']"
1,1,138,-39,"['-50', '120', '-39', '-52']"
1,1,139,-39,"['-50', '120', '-39', '-52']"
1,1,140,-39,"['-50', '120', '-39', '-52']"
1,1,141,-39,"['-50', '120', '-39', '-52']"
2,1,137,-39,"['-50', '-39', '0', '-42']"
2,1,138,-39,"['-50', '-39', '0', '-42']"
2,1,139,-39,"['-50', '-39', '0', '-42']"
2,1,140,-39,"['-50', '-39', '0', '-42']"
2,1,141,-39,"['-50', '-39', '0', '-42']"
3,1,138,-35,"['-30', '-52', '-42', '0']"
3,1,139,-35,"['-30', '-52', '-42', '0']"
3,1,140,-35,"['-30', '-52', '-42', '0']"
3,1,141,-35,"['-30', '-52', '-42', '0']"
3,1,137,-34,"['-30', '-52', '-42', '0']"
0,1,137,-43,"[0, '-50', '-50', '-31']"
0,1,138,-43,"[0, '-50', '-50', '-31']"
0,1,139,-43,"[0, '-50', '-50', '-31']"
0,1,140,-44,"[0, '-50', '-50', '-31']"
0,1,141,-43,"[0, '-50', '-50', '-31']"
1,1,142,-39,"['-49', '120', '-39', '-52']"
1,1,143,-39,"['-49', '120', '-39', '-52']"
1,1,144,-39,"['-49', '120', '-39', '-52']"
1,1,145,-39,"['-49', '120', '-39', '-52']"
1,1,146,-39,"['-49', '120', '-39', '-52']"
2,1,142,-39,"['-50', '-40', '0', '-41']"
2,1,143,-39,"['-50', '-40', '0', '-41']"
2,1,144,-39,"['-50', '-40', '0', '-41']"
2,1,145,-39,"['-50', '-40', '0', '-41']"
2,1,146,-39,"['-50', '-40', '0', '-41']"
3,1,143,-35,"['-30', '-52', '-42', '0']"
3,1,144,-35,"['-30', '-52', '-42', '0']"
3,1,145,-35,"['-30', '-52', '-42', '0']"
3,1,146,-35,"['-30', '-52', '-42', '0']"
3,1,142,-35,"['-30', '-52', '-42', '0']"
0,1,142,-43,"[0, '-50', '-50', '-31']"
0,1,143,-43,"[0, '-50', '-50', '-31']"
0,1,144,-43,"[0, '-50', '-50', '-31']"
0,1,145,-43,"[0, '-50', '-50', '-31']"
0,1,146,-43,"[0, '-50', '-50', '-31']"
1,1,147,-39,"['-50', '120', '-39', '-52']"
1,1,148,-39,"['-50', '120', '-39', '-52']"
1,1,149,-39,"['-50', '120', '-39', '-52']"
1,1,150,-39,"['-50', '120', '-39', '-52']"
1,1,151,-39,"['-50', '120', '-39', '-52']"
2,1,147,-39,"['-50', '-40', '0', '-42']"
2,1,148,-39,"['-50', '-40', '0', '-42']"
2,1,149,-39,"['-50', '-40', '0', '-42']"
2,1,150,-39,"['-50', '-40', '0', '-42']"
2,1,151,-39,"['-50', '-40', '0', '-42']"
3,1,148,-35,"['-30', '-52', '-42', '0']"
3,1,149,-35,"['-30', '-52', '-42', '0']"
3,1,150,-35,"['-30', '-52', '-42', '0']"
3,1,151,-34,"['-30', '-52', '-42', '0']"
3,1,147,-35,"['-30', '-52', '-42', '0']"
0,1,147,-43,"[0, '-51', '-50', '-31']"
0,1,148,-43,"[0, '-51', '-50', '-31']"
0,1,149,-43,"[0, '-51', '-50', '-31']"
0,1,150,-43,"[0, '-51', '-50', '-31']"
0,1,151,-43,"[0, '-51', '-50', '-31']"
1,1,152,-39,"['-50', '120', '-39', '-52']"
1,1,153,-39,"['-50', '120', '-39', '-52']"
1,1,154,-39,"['-50', '120', '-39', '-52']"
1,1,155,-39,"['-50', '120', '-39', '-52']"
1,1,156,-39,"['-50', '120', '-39', '-52']"
2,1,152,-39,"['-49', '-39', '0', '-42']"
2,1,153,-39,"['-49', '-39', '0', '-42']"
2,1,154,-39,"['-49', '-39', '0', '-42']"
2,1,155,-39,"['-49', '-39', '0', '-42']"
2,1,156,-39,"['-49', '-39', '0', '-42']"
3,1,153,-35,"['-30', '-52', '-41', '0']"
3,1,154,-35,"['-30', '-52', '-41', '0']"
3,1,155,-35,"['-30', '-52', '-41', '0']"
3,1,156,-35,"['-30', '-52', '-41', '0']"
3,1,152,-34,"['-30', '-52', '-41', '0']"
0,1,152,-43,"[0, '-51', '-50', '-31']"
0,1,153,-43,"[0, '-51', '-50', '-31']"
0,1,154,-43,"[0, '-51', '-50', '-31']"
0,1,155,-43,"[0, '-51', '-50', '-31']"
0,1,156,-43,"[0, '-51', '-50', '-31']"
1,1,157,-39,"['-49', '120', '-39', '-52']"
1,1,158,-39,"['-49', '120', '-39', '-52']"
1,1,159,-39,"['-49', '120', '-39', '-52']"
1,1,160,-39,"['-49', '120', '-39', '-52']"
1,1,161,-39,"['-49', '120', '-39', '-52']"
2,1,157,-39,"['-49', '-39', '0', '-42']"
2,1,158,-39,"['-49', '-39', '0', '-42']"
2,1,159,-39,"['-49', '-39', '0', '-42']"
2,1,160,-39,"['-49', '-39', '0', '-42']"
2,1,161,-39,"['-49', '-39', '0', '-42']"
3,1,158,-35,"['-31', '-52', '-41', '0']"
3,1,159,-35,"['-31', '-52', '-41', '0']"
3,1,160,-35,"['-31', '-52', '-41', '0']"
3,1,161,-35,"['-31', '-52', '-41', '0']"
3,1,157,-35,"['-31', '-52', '-41', '0']"
0,1,157,-43,"[0, '-50', '-50', '-31']"
0,1,158,-43,"[0, '-50', '-50', '-31']"
0,1,159,-43,"[0, '-50', '-50', '-31']"
0,1,160,-43,"[0, '-50', '-50', '-31']"
0,1,161,-43,"[0, '-50', '-50', '-31']"
1,1,162,-39,"['-49', '120', '-39', '-52']"
1,1,163,-39,"['-49', '120', '-39', '-52']"
1,1,164,-39,"['-49', '120', '-39', '-52']"
1,1,165,-39,"['-49', '120', '-39', '-52']"
1,1,166,-39,"['-49', '120', '-39', '-52']"
2,1,162,-39,"['-49', '-39', '0', '-42']"
2,1,163,-39,"['-49', '-39', '0', '-42']"
2,1,164,-39,"['-49', '-39', '0', '-42']"
2,1,165,-39,"['-49', '-39', '0', '-42']"
2,1,166,-39,"['-49', '-39', '0', '-42']"
