RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
2,1,201,-54,"['-52', '-40', '0', '-53']"
2,1,202,-54,"['-52', '-40', '0', '-53']"
2,1,203,-54,"['-52', '-40', '0', '-53']"
2,1,199,-54,"['-52', '-40', '0', '-53']"
3,1,200,-36,"['-35', '-50', '-52', '0']"
3,1,201,-36,"['-35', '-50', '-52', '0']"
3,1,202,-36,"['-35', '-50', '-52', '0']"
3,1,203,-36,"['-35', '-50', '-52', '0']"
3,1,199,-36,"['-35', '-50', '-52', '0']"
0,1,199,-45,"[0, '-48', '-52', '-36']"
0,1,200,-45,"[0, '-48', '-52', '-36']"
0,1,201,-45,"[0, '-48', '-52', '-36']"
0,1,202,-45,"[0, '-48', '-52', '-36']"
0,1,203,-45,"[0, '-48', '-52', '-36']"
1,1,204,-42,"['-46', '120', '-39', '-49']"
1,1,205,-42,"['-46', '120', '-39', '-49']"
1,1,206,-42,"['-46', '120', '-39', '-49']"
1,1,207,-42,"['-46', '120', '-39', '-49']"
1,1,208,-42,"['-46', '120', '-39', '-49']"
2,1,205,-54,"['-52', '-41', '0', '-54']"
2,1,206,-54,"['-52', '-41', '0', '-54']"
2,1,207,-54,"['-52', '-41', '0', '-54']"
2,1,208,-54,"['-52', '-41', '0', '-54']"
2,1,204,-54,"['-52', '-41', '0', '-54']"
3,1,205,-36,"['-35', '-50', '-52', '0']"
3,1,206,-36,"['-35', '-50', '-52', '0']"
3,1,207,-36,"['-35', '-50', '-52', '0']"
3,1,208,-36,"['-35', '-50', '-52', '0']"
3,1,204,-36,"['-35', '-50', '-52', '0']"
0,1,204,-46,"[0, '-48', '-52', '-36']"
0,1,205,-46,"[0, '-48', '-52', '-36']"
0,1,206,-46,"[0, '-48', '-52', '-36']"
0,1,207,-46,"[0, '-48', '-52', '-36']"
0,1,208,-45,"[0, '-48', '-52', '-36']"
1,1,209,-42,"['-46', '120', '-39', '-50']"
1,1,210,-42,"['-46', '120', '-39', '-50']"
1,1,211,-43,"['-46', '120', '-39', '-50']"
1,1,212,-42,"['-46', '120', '-39', '-50']"
1,1,213,-43,"['-46', '120', '-39', '-50']"
2,1,210,-55,"['-52', '-40', '0', '-54']"
2,1,211,-54,"['-52', '-40', '0', '-54']"
2,1,212,-55,"['-52', '-40', '0', '-54']"
2,1,213,-55,"['-52', '-40', '0', '-54']"
2,1,209,-55,"['-52', '-40', '0', '-54']"
3,1,210,-36,"['-35', '-50', '-52', '0']"
3,1,211,-36,"['-35', '-50', '-52', '0']"
3,1,212,-36,"['-35', '-50', '-52', '0']"
3,1,213,-36,"['-35', '-50', '-52', '0']"
3,1,209,-36,"['-35', '-50', '-52', '0']"
0,1,209,-42,"[0, '-48', '-52', '-36']"
0,1,210,-42,"[0, '-48', '-52', '-36']"
0,1,211,-42,"[0, '-48', '-52', '-36']"
0,1,212,-42,"[0, '-48', '-52', '-36']"
0,1,213,-42,"[0, '-48', '-52', '-36']"
1,1,214,-43,"['-46', '120', '-39', '-50']"
1,1,215,-42,"['-46', '120', '-39', '-50']"
1,1,216,-43,"['-46', '120', '-39', '-50']"
1,1,217,-42,"['-46', '120', '-39', '-50']"
1,1,218,-42,"['-46', '120', '-39', '-50']"
2,1,215,-54,"['-53', '-41', '0', '-54']"
2,1,216,-54,"['-53', '-41', '0', '-54']"
2,1,217,-54,"['-53', '-41', '0', '-54']"
2,1,218,-54,"['-53', '-41', '0', '-54']"
2,1,214,-54,"['-53', '-41', '0', '-54']"
3,1,215,-36,"['-35', '-50', '-52', '0']"
3,1,216,-36,"['-35', '-50', '-52', '0']"
3,1,217,-36,"['-35', '-50', '-52', '0']"
3,1,218,-36,"['-35', '-50', '-52', '0']"
3,1,214,-36,"['-35', '-50', '-52', '0']"
0,1,214,-42,"[0, '-48', '-52', '-36']"
0,1,215,-43,"[0, '-48', '-52', '-36']"
0,1,216,-42,"[0, '-48', '-52', '-36']"
0,1,217,-43,"[0, '-48', '-52', '-36']"
0,1,218,-42,"[0, '-48', '-52', '-36']"
1,1,219,-42,"['-46', '120', '-39', '-50']"
1,1,220,-42,"['-46', '120', '-39', '-50']"
1,1,221,-43,"['-46', '120', '-39', '-50']"
1,1,222,-42,"['-46', '120', '-39', '-50']"
1,1,223,-42,"['-46', '120', '-39', '-50']"
2,1,220,-54,"['-52', '-41', '0', '-54']"
2,1,221,-54,"['-52', '-41', '0', '-54']"
2,1,222,-54,"['-52', '-41', '0', '-54']"
2,1,223,-54,"['-52', '-41', '0', '-54']"
2,1,219,-54,"['-52', '-41', '0', '-54']"
3,1,220,-36,"['-35', '-50', '-52', '0']"
3,1,221,-36,"['-35', '-50', '-52', '0']"
3,1,222,-36,"['-35', '-50', '-52', '0']"
3,1,223,-36,"['-35', '-50', '-52', '0']"
3,1,219,-36,"['-35', '-50', '-52', '0']"
0,1,219,-45,"[0, '-48', '-53', '-36']"
0,1,220,-45,"[0, '-48', '-53', '-36']"
0,1,221,-45,"[0, '-48', '-53', '-36']"
0,1,222,-46,"[0, '-48', '-53', '-36']"
0,1,223,-45,"[0, '-48', '-53', '-36']"
1,1,224,-42,"['-46', '120', '-39', '-50']"
1,1,225,-43,"['-46', '120', '-39', '-50']"
1,1,226,-43,"['-46', '120', '-39', '-50']"
1,1,227,-43,"['-46', '120', '-39', '-50']"
1,1,228,-42,"['-46', '120', '-39', '-50']"
2,1,225,-54,"['-52', '-41', '0', '-54']"
2,1,226,-54,"['-52', '-41', '0', '-54']"
2,1,227,-54,"['-52', '-41', '0', '-54']"
2,1,228,-54,"['-52', '-41', '0', '-54']"
2,1,224,-54,"['-52', '-41', '0', '-54']"
3,1,225,-36,"['-35', '-50', '-53', '0']"
3,1,226,-35,"['-35', '-50', '-53', '0']"
3,1,227,-36,"['-35', '-50', '-53', '0']"
3,1,228,-36,"['-35', '-50', '-53', '0']"
3,1,224,-36,"['-35', '-50', '-53', '0']"
0,1,224,-47,"[0, '-48', '-52', '-36']"
0,1,225,-47,"[0, '-48', '-52', '-36']"
0,1,226,-46,"[0, '-48', '-52', '-36']"
0,1,227,-47,"[0, '-48', '-52', '-36']"
0,1,228,-45,"[0, '-48', '-52', '-36']"
1,1,229,-42,"['-47', '120', '-39', '-50']"
1,1,230,-43,"['-47', '120', '-39', '-50']"
1,1,231,-43,"['-47', '120', '-39', '-50']"
1,1,232,-43,"['-47', '120', '-39', '-50']"
1,1,233,-43,"['-47', '120', '-39', '-50']"
2,1,230,-54,"['-52', '-40', '0', '-54']"
2,1,231,-55,"['-52', '-40', '0', '-54']"
2,1,232,-54,"['-52', '-40', '0', '-54']"
2,1,233,-55,"['-52', '-40', '0', '-54']"
2,1,229,-54,"['-52', '-40', '0', '-54']"
3,1,230,-36,"['-35', '-50', '-53', '0']"
3,1,231,-36,"['-35', '-50', '-53', '0']"
3,1,232,-36,"['-35', '-50', '-53', '0']"
3,1,233,-36,"['-35', '-50', '-53', '0']"
3,1,229,-36,"['-35', '-50', '-53', '0']"
0,1,229,-43,"[0, '-48', '-52', '-36']"
0,1,230,-43,"[0, '-48', '-52', '-36']"
0,1,231,-43,"[0, '-48', '-52', '-36']"
0,1,232,-43,"[0, '-48', '-52', '-36']"
0,1,233,-43,"[0, '-48', '-52', '-36']"
1,1,234,-43,"['-47', '120', '-39', '-50']"
1,1,235,-43,"['-47', '120', '-39', '-50']"
1,1,236,-43,"['-47', '120', '-39', '-50']"
1,1,237,-43,"['-47', '120', '-39', '-50']"
1,1,238,-43,"['-47', '120', '-39', '-50']"
2,1,235,-55,"['-52', '-40', '0', '-54']"
2,1,236,-55,"['-52', '-40', '0', '-54']"
2,1,237,-55,"['-52', '-40', '0', '-54']"
2,1,238,-55,"['-52', '-40', '0', '-54']"
2,1,234,-55,"['-52', '-40', '0', '-54']"
3,1,235,-36,"['-35', '-50', '-52', '0']"
3,1,236,-35,"['-35', '-50', '-52', '0']"
3,1,237,-36,"['-35', '-50', '-52', '0']"
3,1,238,-35,"['-35', '-50', '-52', '0']"
3,1,234,-35,"['-35', '-50', '-52', '0']"
0,1,234,-43,"[0, '-48', '-52', '-36']"
0,1,235,-43,"[0, '-48', '-52', '-36']"
0,1,236,-43,"[0, '-48', '-52', '-36']"
0,1,237,-43,"[0, '-48', '-52', '-36']"
0,1,238,-43,"[0, '-48', '-52', '-36']"
1,1,239,-43,"['-47', '120', '-39', '-49']"
1,1,240,-42,"['-47', '120', '-39', '-49']"
1,1,241,-43,"['-47', '120', '-39', '-49']"
